candidate_id,pv_s_scale,svc_q_scale,cap_total_mvar,pv_nameplate_mva,svc_nameplate_mvar,evaluated_days,event_days,pf_fail_days,projection_failure_steps,mean_daily_loss_mwh,max_daily_loss_mwh,mean_intervention_rate,max_intervention_rate,worst_vmin,worst_vmax,risk_hat,risk_upper_95,selection_eligible,pareto
168,0.6,1.125,0.75,8.049844718999243,2.25,17,0,0,0,1.4783659305625558,2.680347208388648,0.0,0.0,0.956724483410943,1.0205313926403237,0.0,0.16156611126074,True,False
169,0.6,1.125,1.0,8.049844718999243,2.25,17,0,0,0,1.5361555582716773,2.7347769245821105,0.0,0.0,0.957186606114538,1.022050764510546,0.0,0.16156611126074,True,False
170,0.6,1.3125,0.0,8.049844718999243,2.625,17,0,0,0,1.4806685585705983,2.681292800910972,0.0,0.0,0.9546609173964864,1.015331735793722,0.0,0.16156611126074,True,False
171,0.6,1.3125,0.25,8.049844718999243,2.625,17,0,0,0,1.4546046460446878,2.667340342982824,0.0,0.0,0.955530126281056,1.0171738648935476,0.0,0.16156611126074,True,True
172,0.6,1.3125,0.5,8.049844718999243,2.625,17,0,0,0,1.4513271174373457,2.6584051320564708,0.0,0.0,0.9561676012516692,1.0187654395142978,0.0,0.16156611126074,True,True
173,0.6,1.3125,0.75,8.049844718999243,2.625,17,0,0,0,1.4760793282428168,2.664644055910321,0.0,0.0,0.9565361974916956,1.0204272310949851,0.0,0.16156611126074,True,False
174,0.6,1.3125,1.0,8.049844718999243,2.625,17,0,0,0,1.5325987501866527,2.7088714005619914,0.0,0.0,0.9569342115416152,1.021968105561295,0.0,0.16156611126074,True,False
175,0.6,1.5,0.0,8.049844718999243,3.0,17,0,0,0,1.4790726118761106,2.670142335543749,0.0,0.0,0.9547659420134073,1.0153289956820588,0.0,0.16156611126074,True,False
176,0.6,1.5,0.25,8.049844718999243,3.0,17,0,0,0,1.4531296563780758,2.65440222445534,0.0,0.0,0.955456623196076,1.0170483247974276,0.0,0.16156611126074,True,True
177,0.6,1.5,0.5,8.049844718999243,3.0,17,0,0,0,1.4497384908814002,2.6452311863376767,0.0,0.0,0.9560081732397152,1.0186834421405084,0.0,0.16156611126074,True,True
178,0.6,1.5,0.75,8.049844718999243,3.0,17,0,0,0,1.4739362390779922,2.648257244944791,0.0,0.0,0.9563034948448113,1.0202878559076634,0.0,0.16156611126074,True,False
179,0.6,1.5,1.0,8.049844718999243,3.0,17,0,0,0,1.529440481557082,2.6849665843136994,0.0,0.0,0.9565834394561624,1.021845109836731,0.0,0.16156611126074,True,False
190,0.75,0.375,0.0,10.062305898749054,0.75,17,0,0,0,1.4880431608338192,2.712418088167779,0.0,0.0,0.9525686513492218,1.0151375021791504,0.0,0.16156611126074,True,True
191,0.75,0.375,0.25,10.062305898749054,0.75,17,0,0,0,1.4624399747527888,2.712714439732794,0.0,0.0,0.9535475599451224,1.017162567159665,0.0,0.16156611126074,True,False
192,0.75,0.375,0.5,10.062305898749054,0.75,17,0,0,0,1.462760977719873,2.724676978986828,0.0,0.0,0.9544796714447008,1.0192300130251992,0.0,0.16156611126074,True,False
193,0.75,0.375,0.75,10.062305898749054,0.75,17,0,0,0,1.4947032718158095,2.7632636355434665,0.0,0.0,0.9553913844215608,1.020978914495946,0.0,0.16156611126074,True,False
194,0.75,0.375,1.0,10.062305898749054,0.75,17,0,0,0,1.5579136589263922,2.8372841122991,0.0,0.0,0.9560231590030874,1.022526466214922,0.0,0.16156611126074,True,False
195,0.75,0.5625,0.0,10.062305898749054,1.125,17,0,0,0,1.4858018544507885,2.7057748215773425,0.0,0.0,0.9538075193084236,1.0152468444381864,0.0,0.16156611126074,True,False
196,0.75,0.5625,0.25,10.062305898749054,1.125,17,0,0,0,1.4605320301040503,2.7099000115548924,0.0,0.0,0.9551688961615707,1.0172222965550832,0.0,0.16156611126074,True,False
197,0.75,0.5625,0.5,10.062305898749054,1.125,17,0,0,0,1.4598922966193508,2.717662471012962,0.0,0.0,0.955832331702231,1.0191671219816807,0.0,0.16156611126074,True,False
198,0.75,0.5625,0.75,10.062305898749054,1.125,17,0,0,0,1.489973662188976,2.747622142637545,0.0,0.0,0.9562833999944508,1.0208842193823642,0.0,0.16156611126074,True,False
199,0.75,0.5625,1.0,10.062305898749054,1.125,17,0,0,0,1.552887243200268,2.823201103292239,0.0,0.0,0.9568320884139498,1.0224452352129636,0.0,0.16156611126074,True,False
200,0.75,0.75,0.0,10.062305898749054,1.5,17,0,0,0,1.4841694093815263,2.7000672334627684,0.0,0.0,0.9541091983377908,1.0153668368356688,0.0,0.16156611126074,True,False
201,0.75,0.75,0.25,10.062305898749054,1.5,17,0,0,0,1.4584195634355828,2.6999115680408705,0.0,0.0,0.9553942582693334,1.0172555410216506,0.0,0.16156611126074,True,False
202,0.75,0.75,0.5,10.062305898749054,1.5,17,0,0,0,1.4570445748490846,2.705428342641381,0.0,0.0,0.9560273225112416,1.01910935361559,0.0,0.16156611126074,True,False
203,0.75,0.75,0.75,10.062305898749054,1.5,17,0,0,0,1.4855508094298435,2.728811668000519,0.0,0.0,0.9564875438366038,1.0208138800602844,0.0,0.16156611126074,True,False
204,0.75,0.75,1.0,10.062305898749054,1.5,17,0,0,0,1.5471441226733498,2.800464412167555,0.0,0.0,0.9569880243408628,1.022349700646484,0.0,0.16156611126074,True,False
