candidate_id,worst_seed_risk,mean_seed_risk,worst_seed_pf_fail_rate,mean_daily_loss_mwh,maximum_seed_loss_mwh,mean_intervention_rate,projection_failure_steps,worst_vmin,worst_vmax,raw_worst_vmin,raw_worst_vmax,pv_s_scale,svc_q_scale,cap_total_mvar,selection_role,resource_index,robust_feasible
1689,0.0,0.0,0.0,1.4183036037910168,1.5092868675436246,0.0,0,0.9608693064312148,1.0320441534607174,0.9608693064312148,1.0320441534607174,0.8684210526315789,1.0789473684210527,1.0,grid,99.36842105263158,1
1690,0.0,0.0,0.0,1.4738543480995567,1.5742901968525167,0.0,0,0.9617343614081784,1.032074130008776,0.9617343614081784,1.032074130008776,0.8684210526315789,1.1210526315789473,1.0,grid,101.4736842105263,1
1691,0.0,0.0,0.0,1.5321927058762783,1.642360489161941,0.0,0,0.962596389809122,1.0321041661332937,0.962596389809122,1.0321041661332937,0.8684210526315789,1.163157894736842,1.0,grid,103.57894736842104,1
1692,0.0,0.0,0.0,1.593265354340873,1.7134380106297347,0.0,0,0.9634554149672528,1.032788674549931,0.9634554149672528,1.032788674549931,0.8684210526315789,1.2052631578947368,1.0,grid,105.68421052631578,1
1693,0.0,0.0,0.0,1.6570553764260405,1.7875317244887035,0.0,0,0.9643109648506398,1.0340371988863315,0.9643109648506398,1.0340371988863315,0.8684210526315789,1.2473684210526317,1.0,grid,107.78947368421052,1
1694,0.0,0.0,0.0,1.7235389539685633,1.864585510971362,0.0,0,0.9651562762941264,1.0352765169011644,0.9651562762941264,1.0352765169011644,0.8684210526315789,1.289473684210526,1.0,grid,109.89473684210525,1
1695,0.0,0.0,0.0,1.7926780800533797,1.9444766296157834,0.0,0,0.9659987943790704,1.03650627238574,0.9659987943790704,1.03650627238574,0.8684210526315789,1.331578947368421,1.0,grid,112.0,1
1696,0.0,0.0,0.0,1.8644824600790546,2.027136913986228,0.0,0,0.9668352044735044,1.037724065412774,0.9668352044735044,1.037724065412774,0.8684210526315789,1.3736842105263158,1.0,grid,114.10526315789474,1
1697,0.0,0.0,0.0,1.9389534420858687,2.1125586059373638,0.0,0,0.9676718880627472,1.0389341240953311,0.9676718880627472,1.0389341240953311,0.8684210526315789,1.4157894736842105,1.0,grid,116.21052631578947,1
1698,0.0,0.0,0.0,2.016085809905441,2.2007151472850537,0.0,0,0.9685095723871768,1.0401400416656046,0.9685095723871768,1.0401400416656046,0.8684210526315789,1.4578947368421051,1.0,grid,118.3157894736842,1
1699,0.0,0.0,0.0,2.0958662370525905,2.2915947469528217,0.0,0,0.9693409834026816,1.0413557704226024,0.9693409834026816,1.0413557704226024,0.8684210526315789,1.5,1.0,grid,120.42105263157895,1
1700,0.0,0.0,0.0,1.0573191424813198,1.148084620016645,0.0,0,0.9520135227827596,1.0301159245326137,0.9520135227827596,1.0301159245326137,0.9105263157894736,0.7,1.0,grid,82.52631578947368,1
1701,0.0,0.0,0.0,1.0873627895125033,1.176830761181386,0.0,0,0.9532180085128668,1.030147476433547,0.9532180085128668,1.030147476433547,0.9105263157894736,0.7421052631578947,1.0,grid,84.63157894736841,1
1702,0.0,0.0,0.0,1.1204155510231721,1.2081833704158091,0.0,0,0.954417891857048,1.0301894702104792,0.954417891857048,1.0301894702104792,0.9105263157894736,0.7842105263157895,1.0,grid,86.73684210526315,1
1703,0.0,0.0,0.0,1.1563886003012864,1.2421096038190544,0.0,0,0.9556097211988892,1.030242417546414,0.9556097211988892,1.030242417546414,0.9105263157894736,0.8263157894736841,1.0,grid,88.84210526315789,1
1704,0.0,0.0,0.0,1.1952634400512898,1.2786998106941978,0.0,0,0.9565575576221824,1.03028993583317,0.9565575576221824,1.03028993583317,0.9105263157894736,0.8684210526315789,1.0,grid,90.94736842105263,1
1705,0.0,0.0,0.0,1.236926969572681,1.3178172637373058,0.0,0,0.9574916818731256,1.0303311013804828,0.9574916818731256,1.0303311013804828,0.9105263157894736,0.9105263157894736,1.0,grid,93.05263157894737,1
1706,0.0,0.0,0.0,1.2813601231407408,1.3593814592458042,0.0,0,0.958417169052738,1.0303691461495754,0.958417169052738,1.0303691461495754,0.9105263157894736,0.9526315789473684,1.0,grid,95.15789473684211,1
1707,0.0,0.0,0.0,1.3285567582329756,1.4033710355931588,0.0,0,0.9593274965741228,1.030401801889657,0.9593274965741228,1.030401801889657,0.9105263157894736,0.9947368421052631,1.0,grid,97.26315789473685,1
1708,0.0,0.0,0.0,1.3785297326254946,1.455177865261925,0.0,0,0.9602147710826844,1.030423576476475,0.9602147710826844,1.030423576476475,0.9105263157894736,1.0368421052631578,1.0,grid,99.36842105263158,1
1709,0.0,0.0,0.0,1.4312601094158837,1.5168623815760727,0.0,0,0.9610881629437692,1.0304805887762245,0.9610881629437692,1.0304805887762245,0.9105263157894736,1.0789473684210527,1.0,grid,101.47368421052632,1
1710,0.0,0.0,0.0,1.4867517133435808,1.5816461337247485,0.0,0,0.9619536695199612,1.0304987751707009,0.9619536695199612,1.0304987751707009,0.9105263157894736,1.1210526315789473,1.0,grid,103.57894736842104,1
1711,0.0,0.0,0.0,1.545013137097235,1.6495003960865802,0.0,0,0.962816921646524,1.0315035538090025,0.962816921646524,1.0315035538090025,0.9105263157894736,1.163157894736842,1.0,grid,105.68421052631578,1
1712,0.0,0.0,0.0,1.6060334260259808,1.7203756989501011,0.0,0,0.9636776835057206,1.0327722920704925,0.9636776835057206,1.0327722920704925,0.9105263157894736,1.2052631578947368,1.0,grid,107.78947368421052,1
