pair_id,candidate_id,scenario_index,pv_s_scale,svc_q_scale,cap_total_mvar,pf_fail,completed_steps,daily_loss_mwh,mean_ext_grid_q_mvar,mean_branch_abs_q_flow_mvar,mean_line_current_squared_ka2,mean_pv_absorption_mvar,mean_svc_q_mvar,worst_vmin,worst_vmax
0,100,131,0.45,0.375,0.0,0,96,0.7391469499074403,0.5727582072714407,5.429368660114188,0.022968596330559848,0.013259959406681836,0.3218587804585695,0.9632771233497242,1.0096226498762257
0,100,132,0.45,0.375,0.0,0,96,1.3325539700337892,0.5623154743321676,6.366866441472233,0.043688934050497806,0.022786555749166496,0.5196936173985401,0.9607037609337771,1.0031250141035568
0,100,133,0.45,0.375,0.0,0,96,1.3864635937203527,0.5654617562847634,6.480669134442745,0.04443933974995127,0.023528856994866076,0.5477892076596618,0.960270471369161,1.0072773493303475
0,100,134,0.45,0.375,0.0,0,96,1.2806301158602509,0.5762862064899495,6.211750708665697,0.040258343174586174,0.021505327396610725,0.5255605994413296,0.961367842625758,1.0091154997411216
0,100,135,0.45,0.375,0.0,0,96,1.277187280092455,0.5742580039186137,6.1856907787388264,0.04101534713020675,0.021553545430374074,0.5220425678417087,0.9615288202066993,1.0070334280537305
0,100,136,0.45,0.375,0.0,0,96,0.9343525040488194,0.5888875269940878,5.633271391334136,0.027946424148306077,0.015215833088661021,0.3857763931155205,0.9631815330701635,1.016349653379732
0,100,137,0.45,0.375,0.0,0,96,0.920085106570049,0.5729682166117881,5.650881626653942,0.026846505509779878,0.01457829922538173,0.3459290737907092,0.9628751144263219,1.0240162232117085
0,100,138,0.45,0.375,0.0,0,96,1.3479980377835852,0.5685744626773322,6.393091132444302,0.042987221143691724,0.022816681967436026,0.5407606664424142,0.9605750897287845,1.0077129193865555
0,100,139,0.45,0.375,0.0,0,96,1.3321289041741844,0.5721582682968451,6.328906560823444,0.042468278807757255,0.02214297434027061,0.5411820765584707,0.9611140148462671,1.007261485369223
0,100,140,0.45,0.375,0.0,0,96,1.050039068244684,0.5843341197896171,5.794091065609019,0.03176242707809957,0.017273246465170852,0.42090438213199377,0.9634702131040233,1.0184660541099988
0,100,141,0.45,0.375,0.0,0,96,1.1529765202055349,0.5824770412619381,5.928352462194848,0.03694612953237942,0.019425279132269813,0.4847263256087899,0.9627811414595019,1.0072979410598077
0,100,142,0.45,0.375,0.0,0,96,0.8781374942037529,0.5721204397320298,5.604383342308675,0.02573715782638324,0.013901665735890434,0.34367189680536586,0.9628983004718548,1.0210264745756432
0,100,143,0.45,0.375,0.0,0,96,1.3227578242473061,0.5809970610378526,6.289251633664034,0.03985759039568203,0.020910745433929772,0.5333555856098732,0.9608113128060469,1.0163047651458283
0,100,144,0.45,0.375,0.0,0,96,1.3892229158600737,0.5762897191134927,6.441016971339251,0.042797805164735636,0.022566173364672853,0.554586719100674,0.9605964711253759,1.0121215926289064
0,100,145,0.45,0.375,0.0,0,96,1.3641317602644556,0.576783268488629,6.376496831400639,0.042002579024054014,0.022187320486118118,0.547694510469834,0.960991267200631,1.0126947741288344
0,100,146,0.45,0.375,0.0,0,96,1.4585706889791872,0.5655202888094601,6.621778105738719,0.04584639827715766,0.025285488380506777,0.563252653926611,0.959597881813772,1.0100399487471245
0,100,147,0.45,0.375,0.0,0,96,0.9716479487387466,0.5936671463498803,5.654953875969699,0.030733161003615426,0.01687402948292111,0.4103023062149684,0.9631792342130502,1.0095157003314492
0,100,148,0.45,0.375,0.0,0,96,1.2953252262063681,0.5764489604725279,6.24503378795858,0.0407417010737652,0.021374185268868907,0.5329764978960156,0.960974531453141,1.0089725070315876
0,100,149,0.45,0.375,0.0,0,96,1.3768747159755395,0.5622845807688984,6.437659329065153,0.04446369894693186,0.024630020408305992,0.5369686580573519,0.9605903165779142,1.006359530293822
0,100,150,0.45,0.375,0.0,0,96,1.402749209512895,0.559309872744711,6.505261471807198,0.04555670478826507,0.024925778547330944,0.5404943541313211,0.9601477039450417,1.00513632321826
0,100,151,0.45,0.375,0.0,0,96,1.343042196492167,0.5690026618204577,6.346561013428814,0.04346551218106983,0.02338111415321963,0.5288097249964873,0.959907187067799,1.006003984270335
0,100,152,0.45,0.375,0.0,0,96,0.9575109025963441,0.5958320014771568,5.552800522459289,0.031859252216440544,0.017771723065815297,0.3932625353336334,0.9631753265772833,1.0038157108280144
0,100,153,0.45,0.375,0.0,0,96,1.2569632192564861,0.5791311010866925,6.160630199895846,0.03924289727412144,0.020807184325244775,0.5180084298675259,0.9614925535413007,1.0103511173086062
0,100,154,0.45,0.375,0.0,0,96,1.3220588410566745,0.5758935689439607,6.297329383834186,0.04154501795413107,0.022023151153497147,0.5370981165518364,0.9612086584269721,1.0089572864989111
0,100,155,0.45,0.375,0.0,0,96,1.3583501707251275,0.5742460177048869,6.373665609219716,0.04237198652553587,0.02270884119085313,0.5436136480420828,0.9606912033988682,1.0106308297423456
0,100,156,0.45,0.375,0.0,0,96,1.3771263870699202,0.5685334932355346,6.4253586129828575,0.0438323752089699,0.023850115420871787,0.5421398868784308,0.9598296213848122,1.0091669472628289
0,100,157,0.45,0.375,0.0,0,96,0.9677842629151074,0.5940357970378477,5.655902536747078,0.030267597918563177,0.016644926807544164,0.4085878698776166,0.9630441421970567,1.010479075617997
