seed,day,step,maximum_active_balance_residual_mw,maximum_reactive_balance_residual_mvar
44,257,47,5.94067851855673e-08,9.117420991799907e-08
44,257,48,5.149741327814539e-08,8.069224954887488e-08
44,257,49,4.357168445490167e-08,6.905936829337822e-08
44,257,50,3.4297718831677315e-08,5.5526060034616354e-08
44,257,51,2.3967909254518638e-08,4.102109915637975e-08
44,257,52,1.5861443408704545e-08,2.902510117669399e-08
44,257,53,9.712019660712556e-09,1.9438814342909172e-08
44,257,54,4.789367305524372e-09,1.1317138441657715e-08
44,257,55,5.000015713962913e-09,5.646716219609438e-09
44,257,56,5.7042334701204456e-09,5.165663105599627e-09
44,257,57,6.4738572835842945e-09,6.002493432855083e-09
44,257,58,6.7102267969562646e-09,6.251163683912431e-09
44,257,59,7.4277987189771966e-09,7.028705742428976e-09
44,257,60,9.1439603285004e-09,8.905759810162728e-09
44,257,61,1.0741009249561062e-08,1.0610631470675536e-08
44,257,62,1.255641875631125e-08,1.2551948161410031e-08
44,257,63,1.4757858372849153e-08,1.4843146642351535e-08
44,257,64,1.9889812765544468e-08,2.027485603017798e-08
44,257,65,2.3251378860472682e-08,2.3695801501522062e-08
44,257,66,2.6325928858747516e-08,2.6921985682437644e-08
44,257,67,3.024871595824069e-08,3.106845683498172e-08
44,257,68,3.44625551360056e-08,3.5346356397347733e-08
44,257,69,3.727862000861559e-08,3.812394580582357e-08
44,257,70,4.1522185594347616e-08,4.237947423546551e-08
44,257,71,4.5756249535816584e-08,4.655912988482669e-08
44,257,72,4.8209018808226256e-08,4.8902220051161294e-08
44,257,73,4.686881678768462e-08,4.745031381703235e-08
44,257,74,4.377785519510402e-08,4.434208840387033e-08
44,257,75,3.9362424361644166e-08,3.996537538408784e-08
44,257,76,3.545802472384313e-08,3.6146863766073345e-08
44,257,77,3.194331606518053e-08,3.260735986776453e-08
44,257,78,3.031942344758343e-08,3.103415448235669e-08
44,257,79,2.9382184996672167e-08,3.011910838790488e-08
44,257,80,2.784128597804747e-08,2.851504400658289e-08
44,257,81,2.5998186537617984e-08,2.6601335231801748e-08
44,257,82,2.4040844740294554e-08,2.4558025613075074e-08
44,257,83,2.2530205743588605e-08,2.297249494798148e-08
44,257,84,2.0498240674293733e-08,2.0767362204909823e-08
44,257,85,1.8608920190378575e-08,1.874971233828404e-08
44,257,86,1.7132507461325996e-08,1.721212790350979e-08
44,257,87,1.5840848788944983e-08,1.595046678071199e-08
44,257,88,1.3473341557018736e-08,1.3629171749518498e-08
44,257,89,1.2696903623973799e-08,1.2980404529017164e-08
44,257,90,1.2075904646906277e-08,1.2419729966683946e-08
44,257,91,1.1339778569277592e-08,1.1702577379368861e-08
44,257,92,9.708844765470015e-09,1.0036809439117889e-08
44,257,93,9.377059519491415e-09,9.796479044643647e-09
44,257,94,8.894048540188104e-09,9.327248105817088e-09
44,257,95,8.463861625451763e-09,8.907027372606624e-09
44,282,0,2.1618364997449957e-08,2.1824623358535078e-08
44,282,1,2.0447719949537313e-08,2.070598657810674e-08
44,282,2,2.047592292768463e-08,2.0864267050169083e-08
44,282,3,2.0060768987813227e-08,2.0420111782049055e-08
44,282,4,2.0192224238144152e-08,2.0597243008402266e-08
44,282,5,2.054660217139237e-08,2.1000335290177752e-08
44,282,6,2.0678985433730812e-08,2.1133168687237358e-08
44,282,7,2.102373220826126e-08,2.1515213569078817e-08
44,282,8,2.329997158320024e-08,2.4026922812447893e-08
44,282,9,2.4929439020916766e-08,2.570290390246921e-08
44,282,10,2.6648050810255952e-08,2.7484373735231493e-08
44,282,11,2.8836681029154043e-08,2.9776910312473426e-08
44,282,12,3.625905498159249e-08,3.7392540938596674e-08
44,282,13,4.035858150279459e-08,4.129898194260573e-08
44,282,14,4.7029284659314e-08,4.7914443593310985e-08
44,282,15,5.79631789007079e-08,5.864532928723243e-08
44,282,16,8.973931893592468e-08,8.894631531308761e-08
44,282,17,2.3866173187031547e-09,7.98546964664304e-09
44,282,18,3.2292545634055037e-09,1.0408557904462157e-08
44,282,19,4.254015655361099e-09,1.3108809593376236e-08
44,282,20,5.61797053322266e-09,1.6190451063158307e-08
44,282,21,6.2165390109919505e-09,1.751202030608745e-08
44,282,22,6.380012993606465e-09,1.808770452860209e-08
44,282,23,5.8606050307857815e-09,1.8201405938000903e-08
44,282,24,4.544053978580709e-09,1.7124274359625602e-08
44,282,25,4.050119710094502e-09,1.4661887953737462e-08
44,282,26,3.5715955713777614e-09,1.236182628483462e-08
44,282,27,3.1952131478857337e-09,1.0608566386460794e-08
44,282,28,2.513284788618897e-09,7.948055408268928e-09
44,282,29,2.212557628430978e-09,6.855574302688794e-09
44,282,30,2.0330477926155943e-09,6.273082747698666e-09
44,282,31,9.353661866752516e-08,9.456508562322163e-08
44,282,32,8.349305187331513e-08,8.41642508464524e-08
44,282,33,7.934284501978639e-08,8.101108908697974e-08
44,282,34,7.43133547406738e-08,7.621534972579447e-08
44,282,35,7.132481326041495e-08,7.379526968664951e-08
44,282,36,6.655802971267111e-08,6.880826047828137e-08
44,282,37,6.344432338864503e-08,6.588025680542842e-08
44,282,38,6.288541493960909e-08,6.590348898549703e-08
44,282,39,6.09919944064008e-08,6.373198448150763e-08
44,282,40,5.7227996360861844e-08,5.908176982372115e-08
44,282,41,5.578717088977614e-08,5.768091851376944e-08
44,282,42,5.5588974074913255e-08,5.777468392587082e-08
44,282,43,5.559610366696888e-08,5.7852268323110856e-08
44,282,44,5.434139218468692e-08,5.614834104605837e-08
44,282,45,5.288850538076595e-08,5.429278228386014e-08
44,282,46,5.2966961415837344e-08,5.449868174800532e-08
44,282,47,5.162601659537691e-08,5.2653336621300006e-08
44,282,48,5.4121695354514276e-08,5.591237271784788e-08
44,282,49,5.645360698879054e-08,5.846767237027706e-08
44,282,50,5.805570598912957e-08,5.987272781726727e-08
44,282,51,5.894635951228522e-08,6.014907225071475e-08
44,282,52,6.16906179785881e-08,6.286557649448632e-08
44,282,53,6.369977830801565e-08,6.422340367850943e-08
44,282,54,6.536950629236482e-08,6.521263480607775e-08
44,282,55,6.968965090767276e-08,6.945476270503459e-08
44,282,56,7.270966409685109e-08,7.169053399536107e-08
44,282,57,7.689201392789557e-08,7.570880443397154e-08
44,282,58,8.367530897335218e-08,8.209507892931178e-08
44,282,59,9.203093291783315e-08,8.918802675561555e-08
44,282,60,2.04506463846732e-09,6.598567942051048e-09
44,282,61,2.478664166277733e-09,8.310350740892147e-09
44,282,62,3.001870254107364e-09,1.0479107720451353e-08
44,282,63,3.395788268634181e-09,1.2270105070877335e-08
44,282,64,3.954891622526269e-09,1.3532143045003053e-08
44,282,65,4.837474058480562e-09,1.4949527449292788e-08
44,282,66,6.011372701703044e-09,1.7175804944979944e-08
44,282,67,7.395771651347305e-09,1.9720532568046067e-08
44,282,68,8.763004245848638e-09,2.2024453649738263e-08
44,282,69,8.573110398674144e-09,2.1604149996745647e-08
44,282,70,8.12793647490817e-09,2.0841330189425022e-08
44,282,71,7.223253488397585e-09,1.9290632841117983e-08
44,282,72,5.8254462018125786e-09,1.6545238512577498e-08
44,282,73,5.092452640131917e-09,1.504009278230356e-08
44,282,74,4.70204440487787e-09,1.4167083339788888e-08
44,282,75,4.05798193658935e-09,1.2540850441444817e-08
44,282,76,3.6460951705757916e-09,1.145969139026981e-08
44,282,77,3.0010006805969436e-09,9.638700948499945e-09
44,282,78,2.517035564350567e-09,8.254644190408555e-09
44,282,79,2.121967514895351e-09,7.096378762394551e-09
44,282,80,1.904495016552543e-09,6.461854176742499e-09
44,282,81,8.77888931948706e-08,8.622855214579506e-08
44,282,82,7.688109916921537e-08,7.615502874147584e-08
44,282,83,6.655588670467782e-08,6.634039553810034e-08
44,282,84,5.727116021876644e-08,5.736680047663256e-08
44,282,85,4.8208082560619037e-08,4.853488062839251e-08
44,282,86,4.3897815764359915e-08,4.439525309873904e-08
44,282,87,3.9901823511989676e-08,4.0494914088640144e-08
44,282,88,3.7065861812138334e-08,3.7749601639047725e-08
44,282,89,3.446498321110769e-08,3.520584490601664e-08
44,282,90,3.325592457231047e-08,3.40610691734744e-08
44,282,91,2.971303441137718e-08,3.0345034054968245e-08
44,282,92,2.7274192106185868e-08,2.787366441825423e-08
44,282,93,2.5580002634313648e-08,2.6167327124571038e-08
44,282,94,2.5603787822542357e-08,2.6273186404246474e-08
44,282,95,2.399200471105145e-08,2.4548353627640296e-08
44,295,0,2.9513340374029418e-08,2.9792446218368518e-08
44,295,1,2.8095981561247763e-08,2.8639907806438103e-08
44,295,2,2.811281330557941e-08,2.883660824015699e-08
44,295,3,2.7675557579161236e-08,2.839706685076049e-08
44,295,4,2.8744900847609e-08,2.9586662703140476e-08
44,295,5,2.9147703677762093e-08,2.9980690152697775e-08
44,295,6,2.9197666099115005e-08,3.000769868699571e-08
44,295,7,3.0785876573707904e-08,3.172899658288042e-08
44,295,8,3.334534222961677e-08,3.4312226671051604e-08
44,295,9,3.692646466813693e-08,3.7877632905192193e-08
44,295,10,4.020478497866742e-08,4.108782016010171e-08
44,295,11,4.170335479725118e-08,4.248692189734449e-08
44,295,12,4.91313620863687e-08,4.997148479735092e-08
44,295,13,5.485847383995823e-08,5.548573496494402e-08
44,295,14,6.494731767149597e-08,6.527509956166799e-08
44,295,15,7.857551993610545e-08,7.822383803202104e-08
44,295,16,2.2642832574193417e-09,7.615407887628933e-09
44,295,17,3.2663741156291337e-09,1.0499454222712146e-08
44,295,18,4.160754475332484e-09,1.2878815930372767e-08
44,295,19,5.115553154688701e-09,1.518640116437986e-08
44,295,20,7.687059469865809e-09,2.0211632506539345e-08
44,295,21,1.0298465413782765e-08,2.4108058743754768e-08
44,295,22,1.1198626279768087e-08,2.4963979217140775e-08
44,295,23,1.2311566800760065e-08,2.6063313313118286e-08
44,295,24,1.4654505595124157e-08,2.8518163108781636e-08
44,295,25,1.701374973198111e-08,3.1055874261110006e-08
44,295,26,1.5568082569611397e-08,2.9918814647977854e-08
44,295,27,1.3963385100956849e-08,2.875843549410284e-08
44,295,28,9.065175467920517e-09,2.3135853094435888e-08
44,295,29,7.510850791141166e-09,2.1661845372999977e-08
44,295,30,5.936740441695593e-09,2.0094368807788143e-08
44,295,31,5.739985292629868e-09,2.0011388240925854e-08
44,295,32,5.2735549607718646e-09,1.8448313154895146e-08
44,295,33,4.628267526174401e-09,1.6498517413365832e-08
44,295,34,4.222360759642552e-09,1.5259993824123796e-08
44,295,35,4.3054483936377785e-09,1.5436634470678e-08
44,295,36,4.4551480560262036e-09,1.5738454012259595e-08
44,295,37,4.203155150317439e-09,1.4890378652321345e-08
44,295,38,4.049273555351007e-09,1.4317556723542069e-08
44,295,39,4.022613735166214e-09,1.4186643804148247e-08
44,295,40,3.894661364245433e-09,1.3759628714193894e-08
44,295,41,3.468661035482823e-09,1.2052805975493186e-08
44,295,42,3.517658352103492e-09,1.208771360783345e-08
44,295,43,3.6231757004345777e-09,1.2407423283233854e-08
44,295,44,3.5516086946407732e-09,1.2039436531052772e-08
44,295,45,3.513149042511099e-09,1.1786195769358798e-08
44,295,46,3.55744009770953e-09,1.1898793894626891e-08
44,295,47,3.417351679413372e-09,1.135443253308388e-08
44,295,48,3.519165367102395e-09,1.175857730628671e-08
44,295,49,3.5503379229584464e-09,1.189313772465006e-08
44,295,50,3.5682572261525047e-09,1.2009991195993663e-08
44,295,51,3.51084526901968e-09,1.1847660491559608e-08
44,295,52,3.4602808292316656e-09,1.168582106081395e-08
44,295,53,3.4173490860017752e-09,1.1592347359812294e-08
44,295,54,3.5996584012154553e-09,1.2383185171715994e-08
44,295,55,3.530002418844491e-09,1.2228652673806906e-08
44,295,56,3.7208150015927144e-09,1.3126481013259195e-08
44,295,57,3.795442137660698e-09,1.357438703109004e-08
44,295,58,4.061033705496375e-09,1.4847442997290017e-08
44,295,59,4.172538026897543e-09,1.542667882326043e-08
44,295,60,4.631704585839058e-09,1.627562001838001e-08
44,295,61,5.5222913568353516e-09,1.7311293371014003e-08
44,295,62,6.6652292973062854e-09,1.8895183334644017e-08
44,295,63,7.411953429486973e-09,1.9873877959986075e-08
44,295,64,8.00120749169797e-09,2.0754699070479887e-08
44,295,65,1.0161689111692906e-08,2.3982355684681878e-08
44,295,66,1.2968951520336836e-08,2.7167768590352637e-08
44,295,67,1.3793759068986278e-08,2.7571759875222313e-08
44,295,68,1.373410916244433e-08,2.7098117638679753e-08
44,295,69,1.1326067497069436e-08,2.415603370109487e-08
44,295,70,9.282001764421288e-09,2.1698035729267318e-08
44,295,71,7.758580644265378e-09,1.977093225247195e-08
44,295,72,6.6432728242082906e-09,1.811472111201695e-08
44,295,73,5.582165701900621e-09,1.606717037194727e-08
44,295,74,4.964369384324874e-09,1.4769134387693228e-08
44,295,75,4.149633215169701e-09,1.2767282370207411e-08
44,295,76,3.6807014987955133e-09,1.1547408723666663e-08
44,295,77,3.5334025809408143e-09,1.1179726866483719e-08
44,295,78,2.962605456097167e-09,9.537945572235529e-09
44,295,79,2.4891958633199707e-09,8.174316779019364e-09
44,295,80,2.2000486328555002e-09,7.339895913283101e-09
44,295,81,2.0314828465262114e-09,6.850962089299806e-09
44,295,82,9.041485345140376e-08,8.85902859404375e-08
44,295,83,7.837924394585305e-08,7.753403231947065e-08
44,295,84,6.751969328262775e-08,6.72494690490133e-08
44,295,85,6.131954556100327e-08,6.135656004102596e-08
44,295,86,5.574931036776698e-08,5.5975337004410264e-08
44,295,87,4.980704934424984e-08,5.018522680755311e-08
44,295,88,4.1576965802495036e-08,4.206116455129916e-08
44,295,89,3.817060666676253e-08,3.8806364857646436e-08
44,295,90,3.738654444189471e-08,3.812506463307663e-08
44,295,91,3.444847085972563e-08,3.518484656406251e-08
44,295,92,3.112307345870535e-08,3.178703841810737e-08
44,295,93,2.921260156083655e-08,2.988943828552415e-08
44,295,94,2.8708930940000987e-08,2.9444206794959626e-08
44,295,95,2.7473776565388464e-08,2.815307667547451e-08
44,299,0,8.342226531961316e-09,8.654705667410223e-09
44,299,1,7.835060894349766e-09,8.244105016708136e-09
44,299,2,7.609362649534102e-09,8.036461843219378e-09
44,299,3,7.2720489005528854e-09,7.677168414876867e-09
44,299,4,7.280178274463034e-09,7.718459413275092e-09
44,299,5,7.183392942977651e-09,7.61307718255555e-09
44,299,6,7.375071595094873e-09,7.843414112640446e-09
44,299,7,7.287999583167892e-09,7.729792361743648e-09
44,299,8,7.273526152033749e-09,7.717112400495996e-09
44,299,9,7.334146141964315e-09,7.788992333057632e-09
44,299,10,7.52825878459068e-09,8.009084263849164e-09
44,299,11,7.502615364911314e-09,7.963194478821656e-09
44,299,12,7.612390882580367e-09,8.088599165456678e-09
44,299,13,7.436628916834831e-09,7.87689191650287e-09
44,299,14,7.580460968138747e-09,8.05458651165214e-09
44,299,15,8.161778856929924e-09,8.701660295096225e-09
44,299,16,8.171449849235513e-09,8.66960725431909e-09
44,299,17,8.430774147381859e-09,8.947568345962775e-09
44,299,18,8.905919417732944e-09,9.438793704963366e-09
44,299,19,9.044772019024816e-09,9.549490365134972e-09
44,299,20,9.094673824802668e-09,9.585281353363673e-09
44,299,21,9.643491391715664e-09,1.0164843203264162e-08
44,299,22,1.0386643528766115e-08,1.0920894327748343e-08
44,299,23,1.1197206131047244e-08,1.1722135970226866e-08
44,299,24,1.2892638887908314e-08,1.3455791411653983e-08
44,299,25,1.427552192342224e-08,1.4771637940613758e-08
44,299,26,1.5547232412073397e-08,1.595847204383105e-08
44,299,27,1.700777052613539e-08,1.740431340713222e-08
44,299,28,1.9195760428240838e-08,1.9736674725101544e-08
44,299,29,2.0384465877418267e-08,2.0884423149181153e-08
44,299,30,2.1534615436344384e-08,2.2042039096725752e-08
44,299,31,2.2013463296145785e-08,2.2467805532722096e-08
44,299,32,2.220659589807078e-08,2.2608375518928803e-08
44,299,33,2.3244625608001557e-08,2.368835454180651e-08
44,299,34,2.4288939427449807e-08,2.470052086478436e-08
44,299,35,2.369767856773286e-08,2.3847740796001382e-08
44,299,36,2.3831538183832768e-08,2.3938363236108984e-08
44,299,37,2.3817716002585976e-08,2.3857831057960688e-08
44,299,38,2.5281810187016696e-08,2.537963041115976e-08
44,299,39,2.6067046654879023e-08,2.6060364491375942e-08
44,299,40,2.957479654404349e-08,2.974583065973313e-08
44,299,41,3.2897443363183454e-08,3.308089954745519e-08
44,299,42,3.4134599244395325e-08,3.41765913486336e-08
44,299,43,3.3869319068097203e-08,3.380916636930298e-08
44,299,44,3.330009154707547e-08,3.3256657011593305e-08
44,299,45,3.359413931931787e-08,3.368601945996641e-08
44,299,46,3.2764011980920826e-08,3.2858125109669345e-08
44,299,47,3.2824477762607995e-08,3.3042085248458086e-08
44,299,48,3.058929434404667e-08,3.0667287875818516e-08
44,299,49,2.8827471946005212e-08,2.88761774214219e-08
44,299,50,2.8788462282450245e-08,2.900775543379641e-08
44,299,51,2.8092234909821157e-08,2.8294664666805858e-08
44,299,52,2.7535585573820742e-08,2.776290378148083e-08
44,299,53,2.9575528900926962e-08,3.014466280759631e-08
44,299,54,3.0540363215800226e-08,3.1123740598659744e-08
44,299,55,3.0002486918478954e-08,3.051505881312977e-08
44,299,56,3.3579923191043304e-08,3.4349771083075353e-08
44,299,57,3.3833239673417004e-08,3.452244774770907e-08
44,299,58,3.431988343689796e-08,3.502502780861061e-08
44,299,59,3.7639157112259736e-08,3.8410940192412646e-08
44,299,60,3.99813821373024e-08,4.0703933418262395e-08
44,299,61,4.1981534117108144e-08,4.26841609280082e-08
44,299,62,4.812349518011627e-08,4.887536868281028e-08
44,299,63,5.4854980141572085e-08,5.5472644394649606e-08
44,299,64,6.90997070586924e-08,6.931407538213197e-08
44,299,65,7.986057599072838e-08,7.933365533951964e-08
44,299,66,9.505336819731758e-08,9.348783767959556e-08
44,299,67,1.928580854043682e-09,6.5631181045411324e-09
44,299,68,2.0342967241293586e-09,6.89015323962483e-09
44,299,69,2.0385503528286275e-09,6.893372817007304e-09
44,299,70,1.939945131618215e-09,6.58435389544465e-09
44,299,71,9.61363319073455e-08,9.408643211750167e-08
44,299,72,8.754611265093803e-08,8.610362728367349e-08
44,299,73,8.199184755620925e-08,8.104055482238692e-08
44,299,74,7.772660845679902e-08,7.709519099508011e-08
44,299,75,7.540159679790548e-08,7.493268887326376e-08
44,299,76,6.60444313561187e-08,6.587455012030397e-08
44,299,77,5.587545145319117e-08,5.5998598050277515e-08
44,299,78,4.9987347195551424e-08,5.0346168761761234e-08
44,299,79,4.6590819050007504e-08,4.7073690986887406e-08
44,299,80,4.4014530214964154e-08,4.4575582877626196e-08
44,299,81,4.097744951518656e-08,4.158337153781222e-08
44,299,82,4.0863016807085595e-08,4.1564273758898374e-08
44,299,83,4.225752545626571e-08,4.300001917034724e-08
44,299,84,4.4832617869874913e-08,4.5578401539070335e-08
44,299,85,4.4974510903655895e-08,4.56407620030852e-08
44,299,86,3.943654875316477e-08,4.003079243086738e-08
44,299,87,3.5720175597768467e-08,3.640745406541246e-08
44,299,88,3.349584525112054e-08,3.424232244975123e-08
44,299,89,3.033857290390962e-08,3.099604253820054e-08
44,299,90,2.619165437919152e-08,2.6689461612994236e-08
44,299,91,2.3212396878767583e-08,2.357853350065664e-08
44,299,92,2.0582592769914643e-08,2.0795099670012362e-08
44,299,93,2.0434565237842373e-08,2.079581264136099e-08
44,299,94,1.9692767672628564e-08,1.9999476102983138e-08
44,299,95,1.9170122633402342e-08,1.9454443264677046e-08
45,4,0,2.2782641719357177e-08,2.27028384286454e-08
45,4,1,2.0658825487969434e-08,2.0692505209307654e-08
45,4,2,1.9984785579879594e-08,2.0116686719195975e-08
45,4,3,1.8883267779296053e-08,1.8994946310302296e-08
45,4,4,1.6833943262788142e-08,1.684875523821905e-08
45,4,5,1.5840698253978547e-08,1.5886613760618395e-08
45,4,6,1.4776080593456586e-08,1.4832150160848379e-08
45,4,7,1.4802674520170145e-08,1.4924240870906047e-08
45,4,8,1.4985523295353576e-08,1.512722683227885e-08
45,4,9,1.5163958131704514e-08,1.5307132020248027e-08
45,4,10,1.510146521721545e-08,1.5230504149532642e-08
45,4,11,1.4824563768396637e-08,1.4940618256464866e-08
45,4,12,1.582282195024265e-08,1.6007053321720477e-08
45,4,13,1.591265261051411e-08,1.605349291000646e-08
45,4,14,1.5870852913130173e-08,1.599520689510303e-08
45,4,15,1.568375489376106e-08,1.5796334240647525e-08
45,4,16,1.648403176544161e-08,1.6656233475798032e-08
45,4,17,1.6118428215403102e-08,1.622978661186547e-08
45,4,18,1.526346231264103e-08,1.533761610772455e-08
45,4,19,1.4624838705519505e-08,1.4711492579699836e-08
45,4,20,1.5322907010069386e-08,1.5486398691200165e-08
45,4,21,1.63856277678176e-08,1.6584487463888742e-08
45,4,22,1.730525839814534e-08,1.7508508184937988e-08
45,4,23,1.881418849707106e-08,1.908804822536858e-08
45,4,24,2.2362664827552114e-08,2.287714129245444e-08
45,4,25,2.44640977571306e-08,2.4999475614628786e-08
45,4,26,2.563633901952328e-08,2.6154902341146702e-08
45,4,27,2.7797841567651915e-08,2.8446298164230832e-08
45,4,28,3.143414382521942e-08,3.230387506103494e-08
45,4,29,3.256761936954594e-08,3.336579228185865e-08
45,4,30,3.411498600541102e-08,3.499635525816558e-08
45,4,31,3.511347251589775e-08,3.601180451062724e-08
45,4,32,3.762934455350808e-08,3.840044622560601e-08
45,4,33,3.985018327476442e-08,4.0339152018731284e-08
45,4,34,3.9590156300853274e-08,3.977467182003647e-08
45,4,35,3.8378790206614055e-08,3.8373413335790474e-08
45,4,36,3.875570863363931e-08,3.8626947473918705e-08
45,4,37,3.7882472332662065e-08,3.758832751998842e-08
45,4,38,3.658275407429634e-08,3.620639427159844e-08
45,4,39,3.58698576483768e-08,3.545809076910267e-08
45,4,40,3.6698761278139425e-08,3.6253009413900195e-08
45,4,41,3.8140089515456554e-08,3.759624160604158e-08
45,4,42,4.050313158650287e-08,3.9828114001272397e-08
45,4,43,4.0142386697680776e-08,3.9358237710618305e-08
45,4,44,4.026099908321923e-08,3.947374045687457e-08
45,4,45,4.178869596714596e-08,4.099516157096694e-08
45,4,46,4.002932106443591e-08,3.922799092503926e-08
45,4,47,3.868920544179699e-08,3.797268055549807e-08
45,4,48,3.8447923091794456e-08,3.7826222640258145e-08
45,4,49,3.872566988437354e-08,3.816783798737955e-08
45,4,50,3.745947166171326e-08,3.694069626580809e-08
45,4,51,3.599578413115978e-08,3.55621376096904e-08
45,4,52,3.499665351784642e-08,3.467210456242764e-08
45,4,53,3.70426804247731e-08,3.68861494820516e-08
45,4,54,3.8558923762255226e-08,3.844617936510364e-08
45,4,55,3.9465569970018044e-08,3.939741213820902e-08
45,4,56,4.20450076317469e-08,4.212860109376049e-08
45,4,57,4.5516699393940985e-08,4.56670424392458e-08
45,4,58,4.96894677747689e-08,4.983690758686432e-08
45,4,59,5.3952669762380445e-08,5.408787973060214e-08
45,4,60,5.9065889236945e-08,5.9177409500454914e-08
45,4,61,6.53980461191167e-08,6.538119143306709e-08
45,4,62,7.584989705766709e-08,7.544901349521016e-08
45,4,63,8.711787533553783e-08,8.605207393874714e-08
45,4,64,9.9148453535855e-08,9.729325789464838e-08
45,4,65,2.0617951183160566e-09,6.865935875399742e-09
45,4,66,2.2388336497203287e-09,7.370160592934383e-09
45,4,67,2.4549833173292956e-09,7.985211519789814e-09
45,4,68,2.681606135063186e-09,8.619193692105398e-09
45,4,69,2.548449168707223e-09,8.192436729004271e-09
45,4,70,2.457132275424101e-09,7.931779955061558e-09
45,4,71,2.3011329473854314e-09,7.483702685329163e-09
45,4,72,2.2421580911369254e-09,7.3293372759852815e-09
45,4,73,2.045996471203293e-09,6.750758216322872e-09
45,4,74,9.684428054629324e-08,9.477105301913813e-08
45,4,75,8.870371552734124e-08,8.709540352813683e-08
45,4,76,7.840420737995069e-08,7.730352205581603e-08
45,4,77,6.63615826439895e-08,6.583964026751765e-08
45,4,78,5.810422118272818e-08,5.8103682420984626e-08
45,4,79,5.489993627240397e-08,5.52067863646144e-08
45,4,80,5.040503607382785e-08,5.084477568140233e-08
45,4,81,4.6451867161817484e-08,4.704742935512929e-08
45,4,82,4.463544468931435e-08,4.537874222221294e-08
45,4,83,4.177229166735241e-08,4.255655355889232e-08
45,4,84,4.3841011021159004e-08,4.4758651437937225e-08
45,4,85,4.047475772941955e-08,4.1218438107115674e-08
45,4,86,3.767011563359651e-08,3.8385572082022534e-08
45,4,87,3.352814890306144e-08,3.4045173902264025e-08
45,4,88,3.00689650739247e-08,3.0474509304934116e-08
45,4,89,2.6630654777724805e-08,2.6902909830428534e-08
45,4,90,2.3987418778723124e-08,2.4190852446204225e-08
45,4,91,2.1406807021451257e-08,2.152365903562714e-08
45,4,92,1.888989275330294e-08,1.892741990916491e-08
45,4,93,1.6511726604051535e-08,1.649961507699249e-08
45,4,94,1.497651639422587e-08,1.4995898411918063e-08
45,4,95,1.3938098214656691e-08,1.3998682976690269e-08
45,38,0,6.18568029523564e-08,6.313885116127071e-08
45,38,1,6.047802322307894e-08,6.130971098861071e-08
45,38,2,6.007677947131307e-08,6.030725030470308e-08
45,38,3,5.752411592202522e-08,5.770337083155219e-08
45,38,4,5.447401020715337e-08,5.477364631301107e-08
45,38,5,5.4063886804900374e-08,5.4479362687764876e-08
45,38,6,5.5449512949973245e-08,5.5862022230179775e-08
45,38,7,5.5708470076548666e-08,5.605930344931842e-08
45,38,8,5.577771775705509e-08,5.611865978860653e-08
45,38,9,5.6346428608036736e-08,5.668085639731757e-08
45,38,10,5.642094322994007e-08,5.6733118897200896e-08
45,38,11,5.670165001588068e-08,5.700913789652429e-08
45,38,12,5.861816811461584e-08,5.889592966101809e-08
45,38,13,6.179041910948924e-08,6.195705393174933e-08
45,38,14,6.481275860621694e-08,6.48179313000874e-08
45,38,15,6.663056586510285e-08,6.649852238305165e-08
45,38,16,7.112750943782942e-08,7.086451557503093e-08
45,38,17,7.620824055143416e-08,7.568623207332426e-08
45,38,18,8.780856464683795e-08,8.674535749431111e-08
45,38,19,1.920011025169366e-09,6.466836094398687e-09
45,38,20,2.7900621136361936e-09,9.063127193176257e-09
45,38,21,3.909909097876696e-09,1.2017407208242403e-08
45,38,22,5.137954974671066e-09,1.48366906260744e-08
45,38,23,6.536029174483704e-09,1.7640594124346265e-08
45,38,24,8.612523888507084e-09,2.1198673788580535e-08
45,38,25,1.1072012334745196e-08,2.4502588152897076e-08
45,38,26,1.4421484024335074e-08,2.846893845664944e-08
45,38,27,1.641361341980785e-08,3.04663075323397e-08
45,38,28,1.8650704990824662e-08,3.268583737003894e-08
45,38,29,2.115394409120397e-08,3.77990214128765e-08
45,38,30,1.8848956727032795e-08,3.570001419483937e-08
45,38,31,1.2829276668790968e-08,2.7321207241026713e-08
45,38,32,8.706882083809458e-09,2.3279930205788446e-08
45,38,33,6.26894841593284e-09,2.0713069731614908e-08
45,38,34,6.040052902278603e-09,1.9579530219360208e-08
45,38,35,5.937687876100828e-09,1.889243414487929e-08
45,38,36,5.151570559025487e-09,1.6346183850934892e-08
45,38,37,4.340517459344717e-09,1.3927567571458965e-08
45,38,38,3.941927444184312e-09,1.2844659225130783e-08
45,38,39,3.6371540501622945e-09,1.2130067505999875e-08
45,38,40,3.5100440262669785e-09,1.1959154500029712e-08
45,38,41,3.5157571645627606e-09,1.2128014703627343e-08
45,38,42,3.3547318048499086e-09,1.1739509225838773e-08
45,38,43,3.331735460437857e-09,1.1603694394235475e-08
45,38,44,3.2302229727859677e-09,1.1120308840428805e-08
45,38,45,3.267920708344141e-09,1.1231515578691287e-08
45,38,46,3.273719359833671e-09,1.1226042317957763e-08
45,38,47,3.12772759081259e-09,1.0628481844632276e-08
45,38,48,3.1572453679240553e-09,1.073999097989109e-08
45,38,49,3.0443987348444113e-09,1.0295281849259652e-08
