episode,total_step,group_id,theta_pv,theta_svc,theta_cap,line_loss_mwh,violation_steps,event_day,pf_fail_steps
287,27648,1,1.0853116512298584,1.0862059593200684,0.7375658750534058,1.4645740229842545,0,0,0
288,27744,5,1.412501335144043,0.9986873269081116,0.9943082928657532,1.5623891579844444,1,1,0
289,27840,2,0.8290086388587952,1.381343960762024,0.19080880284309387,1.7078673369958275,0,0,0
290,27936,7,1.1692478656768799,1.2687761783599854,0.5408276915550232,1.7447653964598524,0,0,0
291,28032,0,0.946407675743103,0.7631242275238037,0.3988718092441559,1.0578189412735404,0,0,0
292,28128,4,1.2082831859588623,1.0228029489517212,0.41689467430114746,1.527668296684744,2,1,0
293,28224,1,0.8990688920021057,0.7335048913955688,0.5614378452301025,1.0739566473729107,0,0,0
294,28320,3,1.0251621007919312,1.3507384061813354,0.5367407202720642,1.8289833152305222,1,1,0
295,28416,6,1.3058122396469116,1.2297813892364502,0.08611662685871124,1.8658116987753939,0,0,0
296,28512,1,0.747856080532074,0.8991702795028687,0.9862108826637268,1.2194956366741965,0,0,0
297,28608,7,1.47449791431427,1.4012607336044312,0.7878542542457581,2.369297391794319,2,1,0
298,28704,0,0.7491509318351746,0.8157321810722351,0.34622034430503845,0.9745042250153293,0,0,0
299,28800,3,0.9630795121192932,1.1446548700332642,0.9579557776451111,1.5515721570983367,0,0,0
