controller,seed,day_index,step,time_hour,vmin_pu,vmax_pu,critical_bus,line_loss_mw,intervened,correction_norm,ibvr_17_policy_q_mvar,ibvr_17_executed_q_mvar,ibvr_17_correction_q_mvar,ibvr_21_policy_q_mvar,ibvr_21_executed_q_mvar,ibvr_21_correction_q_mvar,ibvr_24_policy_q_mvar,ibvr_24_executed_q_mvar,ibvr_24_correction_q_mvar,svc_32_policy_q_mvar,svc_32_executed_q_mvar,svc_32_correction_q_mvar
Projected WG-CVaR,42,273,69,17.25,0.957934975297477,1.002980694993044,31,0.06482454810164962,0,0.0,0.22078640833954596,0.22064469424255953,-0.0001417140969864339,-0.22000332448182944,-0.21676123396909594,0.0032420905127334976,0.23341475914679954,0.23085284701681127,-0.0025619121299882697,0.6094707459727227,0.6094707459727227,0.0
Projected WG-CVaR,42,273,70,17.5,0.95663598790567,1.0,30,0.0653424239427316,0,0.0,0.2695943868483972,0.26843867269921773,-0.0011557141491794765,-0.20159648660902765,-0.20045913665148238,0.001137349957545275,0.2341217228039291,0.2335105487576552,-0.0006111740462738935,0.6131123565033101,0.6131123565033101,0.0
Projected WG-CVaR,42,273,71,17.75,0.9691070930306469,1.0,30,0.04295327464907607,0,0.0,0.2751434100643075,0.2746728723504655,-0.0004705377138419786,-0.21777945878626165,-0.2169848596224689,0.0007945991637927363,0.22856048891243733,0.22740468931005625,-0.0011557996023810746,0.6241735814013891,0.6241735814013891,0.0
Projected WG-CVaR,42,273,72,18.0,0.9628022304225822,1.0,30,0.05504725356356166,0,0.0,0.31749464654050574,0.31729295788307765,-0.0002016886574280896,-0.20151301821771728,-0.20261257997860002,-0.0010995617608827446,0.2423201341969854,0.2427490591103834,0.0004289249133979933,0.6223709440040426,0.6223709440040426,0.0
Projected WG-CVaR,42,273,73,18.25,0.9632714693212329,1.0,30,0.05360234949855044,0,0.0,0.30368435198337007,0.302282026994743,-0.0014023249886270794,-0.20024369496514416,-0.19923680607949631,0.0010068888856478442,0.235261916817368,0.23508213829106947,-0.0001797785262985241,0.6234000375500739,0.6234000375500739,0.0
Projected WG-CVaR,42,273,74,18.5,0.9674262795050799,1.0,30,0.044920177163120176,0,0.0,0.31078426878042276,0.31205020050973714,0.0012659317293143846,-0.2036986738349983,-0.20315000662293076,0.0005486672120675329,0.2273228886855265,0.2270794977559342,-0.00024339092959230202,0.6278539789088455,0.6278539789088455,0.0
Projected WG-CVaR,42,273,75,18.75,0.9708946409837925,1.0,30,0.03895371416844861,0,0.0,0.31093296857314756,0.31034019989990047,-0.0005927686732470905,-0.21161436669268358,-0.21166512118311576,-5.0754490432181054e-05,0.22852026370353587,0.22879015489635743,0.0002698911928215586,0.6271580403037063,0.6271580403037063,0.0
Projected WG-CVaR,42,273,76,19.0,0.9837303365928474,1.0014799560932635,30,0.021857494657180367,0,0.0,0.24111619814863602,0.24061475987342315,-0.0005014382752128732,-0.2307468836454581,-0.23096526401841574,-0.000218380372957655,0.2036891646855405,0.20287994806203816,-0.0008092166235023346,0.6370981301648593,0.6370981301648593,0.0
Projected WG-CVaR,42,273,77,19.25,0.9881090478972581,1.0015268497924754,30,0.021706191368454468,0,0.0,0.23641975136125817,0.23629147382530344,-0.000128277535954735,-0.24788538210541816,-0.24794565493691487,-6.0272831496704926e-05,0.21227089618076758,0.21225172251621646,-1.9173664551119796e-05,0.637909104987398,0.637909104987398,0.0
Projected WG-CVaR,42,273,78,19.5,0.9876441357361413,1.0013048745485664,30,0.01931276946013382,0,0.0,0.20917651348979294,0.2093504931903101,0.00017397970051716283,-0.2443074909275482,-0.24410287583350535,0.00020461509404284817,0.20251850598292254,0.2027353287967503,0.00021682281382776059,0.6385848026005743,0.6385848026005743,0.0
Projected WG-CVaR,42,273,79,19.75,0.9915050975520251,1.0044991811226767,30,0.016953171069550906,0,0.0,0.1735765347521887,0.17333214698293214,-0.0002443877692565599,-0.2507697292147098,-0.2501460557653719,0.0006236734493378915,0.20345883531161604,0.20292685620112358,-0.0005319791104924643,0.6386303018053887,0.6386303018053887,0.0
Projected WG-CVaR,42,273,80,20.0,0.9856039465176515,1.0012788469401583,30,0.023952526653039825,0,0.0,0.2873444077003827,0.28706204691351744,-0.00028236078686527666,-0.24324212540701315,-0.24300510827748026,0.00023701712953289045,0.21520346139137964,0.21526492494361696,6.146355223732303e-05,0.6338152248507698,0.6338152248507698,0.0
Projected WG-CVaR,42,273,81,20.25,0.9842177815725819,1.0,30,0.026853695379502465,0,0.0,0.30394091197426426,0.3039215568094076,-1.935516485668254e-05,-0.23608863090220553,-0.23599477525439685,9.385564780867162e-05,0.21729503049080046,0.21727286444993613,-2.2166040864329828e-05,0.6382834668536956,0.6382834668536956,0.0
Projected WG-CVaR,42,273,82,20.5,0.9842105545539711,1.0,30,0.025009950103752305,0,0.0,0.2945907869180043,0.29517756571985704,0.0005867788018527609,-0.22818514793623568,-0.2285007364366755,-0.000315588500439834,0.20883304220256751,0.20937949488496557,0.0005464526823980576,0.6402592922490102,0.6402592922490102,0.0
Projected WG-CVaR,42,273,83,20.75,0.9890325146045482,1.001547630574384,30,0.01971713943783721,0,0.0,0.23700603114133095,0.2364189322930101,-0.0005870988483208661,-0.24446706027128146,-0.24401467083427425,0.0004523894370072057,0.20628658634836,0.20582729782020825,-0.0004592885281517467,0.6409612077098026,0.6409612077098026,0.0
Projected WG-CVaR,42,273,84,21.0,0.9825941019744677,1.0,30,0.02698437870497235,0,0.0,0.3109846032584919,0.3115035867777816,0.0005189835192896952,-0.22919792996680516,-0.22925529192293623,-5.736195613106898e-05,0.2139034271136922,0.21379121858433697,-0.00011220852935522885,0.6357530560109774,0.6357530560109774,0.0
Projected WG-CVaR,42,273,85,21.25,0.9824829608151223,1.0,30,0.024823881226506847,0,0.0,0.29661105107084795,0.29621409162176665,-0.0003969594490813022,-0.22565819396534187,-0.2257315444684059,-7.335050306403468e-05,0.20681011436079572,0.2068710414953852,6.0927134589494614e-05,0.6389365869728736,0.6389365869728736,0.0
Projected WG-CVaR,42,273,86,21.5,0.9932776603561401,1.0020154916272994,9,0.017522518128898414,0,0.0,0.22512272872601796,0.22543392016502234,0.00031119143900437685,-0.24067106313674413,-0.24109319877601357,-0.0004221356392694331,0.20114898419622826,0.2018903444903747,0.0007413602941464537,0.6453867772581443,0.6453867772581443,0.0
Projected WG-CVaR,42,273,87,21.75,0.9882778501560423,1.0013657121991346,30,0.018690815319778932,0,0.0,0.23524908147437973,0.2354556014384842,0.00020651996410447904,-0.24342578091112324,-0.24370268478575832,-0.0002769038746350816,0.20116362273930516,0.20081168821682435,-0.0003519345224808068,0.6369702118938272,0.6369702118938272,0.0
Projected WG-CVaR,42,273,88,22.0,0.9808969539244224,1.0,30,0.02597877503127813,0,0.0,0.2756510384086575,0.2761863322130549,0.0005352938043973743,-0.2343422323331706,-0.2345036556574816,-0.0001614233243109886,0.21240773717249087,0.21224965632801054,-0.0001580808444803239,0.6331249762539355,0.6331249762539355,0.0
Projected WG-CVaR,42,273,89,22.25,0.9905414205564391,1.0066765034594312,30,0.0182209651149658,0,0.0,0.19901806986786996,0.19803850386799918,-0.000979565999870785,-0.24590650322180663,-0.24485122592084796,0.001055277300958668,0.204854141760629,0.20436773993838453,-0.0004864018222444644,0.6408055956311633,0.6408055956311633,0.0
Projected WG-CVaR,42,273,90,22.5,0.9746140900114291,1.0,30,0.03918710128776293,0,0.0,0.34319036956414967,0.34371132777809627,0.0005209582139465985,-0.22294781674075456,-0.22314371665640026,-0.00019589991564569753,0.22024785200062763,0.22057974256355095,0.0003318905629233204,0.6316249523780182,0.6316249523780182,0.0
Projected WG-CVaR,42,273,91,22.75,0.9905424197339753,1.002046399182507,30,0.018719517800406007,0,0.0,0.24568412818150276,0.24621334837342718,0.0005292201919244177,-0.23604809414293637,-0.2366498523901242,-0.0006017582471878336,0.2014725928283682,0.20215411818385354,0.000681525355485324,0.644869002148611,0.644869002148611,0.0
Projected WG-CVaR,42,273,92,23.0,0.9916929467932605,1.0044246209135494,30,0.01661728165906811,0,0.0,0.17301333444703382,0.17242906982421732,-0.0005842646228164938,-0.2500214569321995,-0.249323838650578,0.0006976182816215148,0.20142540489926705,0.20043580599633698,-0.0009895989029300722,0.6402732225993151,0.6402732225993151,0.0
Projected WG-CVaR,42,273,93,23.25,0.9821105275807138,1.0,30,0.03287884119410939,0,0.0,0.3311699547364219,0.33178431303995537,0.0006143583035334577,-0.23926027872271957,-0.23948995808004814,-0.00022967935732856604,0.22347574646409135,0.22374385785514833,0.0002681113910569799,0.6333231773406576,0.6333231773406576,0.0
Projected WG-CVaR,42,273,94,23.5,0.9829761808402051,1.0,30,0.02631794289648001,0,0.0,0.30011552108539574,0.2996103046776813,-0.0005052164077144483,-0.2310828586904429,-0.2307352221534282,0.000347636537014695,0.21804099630608073,0.21782223775296436,-0.0002187585531163716,0.6383926774622255,0.6383926774622255,0.0
Projected WG-CVaR,42,273,95,23.75,0.9833849398774188,1.0,30,0.0277868856973006,0,0.0,0.3141635606016863,0.3152403625971676,0.001076801995481269,-0.22842584926995713,-0.22884378055844692,-0.0004179312884897979,0.21312875922979282,0.21403609448256233,0.0009073352527695089,0.6400157797121016,0.6400157797121016,0.0
