candidate_id,worst_seed_risk,mean_seed_risk,worst_seed_pf_fail_rate,mean_daily_loss_mwh,maximum_seed_loss_mwh,mean_intervention_rate,projection_failure_steps,worst_vmin,worst_vmax,raw_worst_vmin,raw_worst_vmax,pv_s_scale,svc_q_scale,cap_total_mvar,selection_role,resource_index,robust_feasible
840,0.0,0.0,0.0,0.9093823469564439,0.937057445132017,0.0005787037037037,0,0.9505000009473769,1.0322845633969733,0.9484052598247668,1.0322845633969733,0.7842105263157895,0.7,0.5,refine_candidate,75.21052631578948,1
841,0.0,0.0,0.0,0.9333841240461226,0.967614606768502,0.00023148148148148,0,0.950500000603948,1.0324454914979408,0.9495579310745867,1.0324454914979408,0.7842105263157895,0.7421052631578947,0.5,refine_candidate,77.3157894736842,1
842,0.0,0.0,0.0,0.9605337599692998,1.0018181961208084,0.0,0,0.9505177684302606,1.03261383059697,0.9505177684302606,1.03261383059697,0.7842105263157895,0.7842105263157895,0.5,refine_candidate,79.42105263157895,1
843,0.0,0.0,0.0,0.9907475898111137,1.0395687432727183,0.0,0,0.951431176311287,1.0327808159189693,0.951431176311287,1.0327808159189693,0.7842105263157895,0.8263157894736841,0.5,refine_candidate,81.52631578947367,1
844,0.0,0.0,0.0,1.023977933804306,1.0807442476678206,0.0,0,0.9523506438274036,1.0329295094013138,0.9523506438274036,1.0329295094013138,0.7842105263157895,0.8684210526315789,0.5,refine_candidate,83.63157894736841,1
845,0.0,0.0,0.0,1.0601602524354488,1.1252147897859528,0.0,0,0.9532664344282638,1.0330099517864433,0.9532664344282638,1.0330099517864433,0.7842105263157895,0.9105263157894736,0.5,refine_candidate,85.73684210526315,1
846,0.0,0.0,0.0,1.0992674477277091,1.1729428642280455,0.0,0,0.9541783569055456,1.033088393807012,0.9541783569055456,1.033088393807012,0.7842105263157895,0.9526315789473684,0.5,refine_candidate,87.84210526315789,1
847,0.0,0.0,0.0,1.1412491826509596,1.2238848323694258,0.0,0,0.9550790196356383,1.0332006792555315,0.9550790196356383,1.0332006792555315,0.7842105263157895,0.9947368421052631,0.5,refine_candidate,89.94736842105263,1
860,0.0,0.0,0.0,0.9208326855781971,0.9510337133767419,0.00046296296296296,0,0.9505000009799272,1.0312763134612173,0.948634242018476,1.0312763134612173,0.8263157894736841,0.7,0.5,refine_candidate,77.3157894736842,1
861,0.0,0.0,0.0,0.9450732679200858,0.9747949361477249,0.00023148148148148,0,0.9505003125242606,1.0314383338033613,0.9497900411450544,1.0314383338033613,0.8263157894736841,0.7421052631578947,0.5,refine_candidate,79.42105263157893,1
862,0.0,0.0,0.0,0.9724405070859374,1.0090960364060515,0.0,0,0.9507481562067144,1.031600023366289,0.9507481562067144,1.031600023366289,0.8263157894736841,0.7842105263157895,0.5,refine_candidate,81.52631578947367,1
863,0.0,0.0,0.0,1.0028618304555599,1.0469261584440412,0.0,0,0.9516707547787564,1.0317601603864557,0.9516707547787564,1.0317601603864557,0.8263157894736841,0.8263157894736841,0.5,refine_candidate,83.63157894736841,1
864,0.0,0.0,0.0,1.03628928069873,1.088156432782681,0.0,0,0.9525931384463652,1.031871671889092,0.9525931384463652,1.031871671889092,0.8263157894736841,0.8684210526315789,0.5,refine_candidate,85.73684210526315,1
865,0.0,0.0,0.0,1.0726523051109247,1.1326738731158186,0.0,0,0.9535121771169942,1.0319295356468503,0.9535121771169942,1.0319295356468503,0.8263157894736841,0.9105263157894736,0.5,refine_candidate,87.84210526315789,1
866,0.0,0.0,0.0,1.1119193599596675,1.1804391402624081,0.0,0,0.9544251431012144,1.0319921368780869,0.9544251431012144,1.0319921368780869,0.8263157894736841,0.9526315789473684,0.5,refine_candidate,89.94736842105263,1
880,0.0,0.0,0.0,0.9331397383193795,0.9691981014690637,0.00046296296296296,0,0.9505000009787392,1.0302751259057268,0.9488666753157756,1.0302751259057268,0.8684210526315789,0.7,0.5,refine_candidate,79.42105263157895,1
881,0.0,0.0,0.0,0.957613243763903,0.992020368158116,0.00011574074074074,0,0.950502154893535,1.030428280644762,0.9500250284709992,1.030428280644762,0.8684210526315789,0.7421052631578947,0.5,refine_candidate,81.52631578947367,1
882,0.0,0.0,0.0,0.9851890915568223,1.0175922361495098,0.0,0,0.9509820179329505,1.030582427977505,0.9509820179329505,1.030582427977505,0.8684210526315789,0.7842105263157895,0.5,refine_candidate,83.63157894736841,1
883,0.0,0.0,0.0,1.0158156109888428,1.0546716617343932,0.0,0,0.9519098703575471,1.0307272167719757,0.9519098703575471,1.0307272167719757,0.8684210526315789,0.8263157894736841,0.5,refine_candidate,85.73684210526315,1
884,0.0,0.0,0.0,1.0494298529652732,1.0959503214193833,0.0,0,0.952835275817226,1.030797384027841,0.952835275817226,1.030797384027841,0.8684210526315789,0.8684210526315789,0.5,refine_candidate,87.84210526315789,1
885,0.0,0.0,0.0,1.085955635816147,1.140506950144693,0.0,0,0.95375578843277,1.0308399964152193,0.95375578843277,1.0308399964152193,0.8684210526315789,0.9105263157894736,0.5,refine_candidate,89.94736842105263,1
900,0.0,0.0,0.0,0.9462976410345766,0.9885685042558009,0.00034722222222221996,0,0.9505000013748952,1.0292762405808096,0.9490925599464772,1.0292762405808096,0.9105263157894736,0.7,0.5,refine_candidate,81.52631578947368,1
901,0.0,0.0,0.0,0.9709914718475058,1.0115845404404493,0.00011574074074074,0,0.9505017664554024,1.0294145522965297,0.9502548541811572,1.0294145522965297,0.9105263157894736,0.7421052631578947,0.5,refine_candidate,83.63157894736841,1
902,0.0,0.0,0.0,0.9987700840254036,1.03733638502414,0.0,0,0.9512125020606552,1.0295613332080922,0.9512125020606552,1.0295613332080922,0.9105263157894736,0.7842105263157895,0.5,refine_candidate,85.73684210526315,1
903,0.0,0.0,0.0,1.0295934451171231,1.0658601911735497,0.0,0,0.9521430291995922,1.0296527220237832,0.9521430291995922,1.0296527220237832,0.9105263157894736,0.8263157894736841,0.5,refine_candidate,87.84210526315789,1
904,0.0,0.0,0.0,1.0633836398619605,1.104116988741313,0.0,0,0.9530702479904524,1.0297104788006295,0.9530702479904524,1.0297104788006295,0.9105263157894736,0.8684210526315789,0.5,refine_candidate,89.94736842105263,1
920,0.0,0.0,0.0,0.9602817567723911,1.0091057022202783,0.00023148148148148,0,0.950500001096636,1.0282785678711002,0.9493182052894604,1.0282785678711002,0.9526315789473684,0.7,0.5,refine_candidate,83.63157894736841,1
921,0.0,0.0,0.0,0.9851860841780143,1.0322769170479242,0.00011574074074074,0,0.9505000693537314,1.0284048516594748,0.9504931937990952,1.0284048516594748,0.9526315789473684,0.7421052631578947,0.5,refine_candidate,85.73684210526315,1
922,0.0,0.0,0.0,1.0131678560012658,1.0582080058144079,0.0,0,0.9514460168842628,1.028509305481628,0.9514460168842628,1.028509305481628,0.9526315789473684,0.7842105263157895,0.5,refine_candidate,87.84210526315789,1
923,0.0,0.0,0.0,1.0441777410093458,1.0869057221796752,0.0,0,0.9523791931148092,1.0285671418350082,0.9523791931148092,1.0285671418350082,0.9526315789473684,0.8263157894736841,0.5,refine_candidate,89.94736842105263,1
940,0.0,0.0,0.0,0.9750668499861278,1.030773218787939,0.00023148148148148,0,0.950500557678234,1.0272825477523686,0.949545139290528,1.0272825477523686,0.9947368421052631,0.7,0.5,refine_candidate,85.73684210526315,1
941,0.0,0.0,0.0,1.000188281577377,1.0541224474534843,0.0,0,0.9507274870078136,1.027397935711708,0.9507274870078136,1.027397935711708,0.9947368421052631,0.7421052631578947,0.5,refine_candidate,87.84210526315789,1
942,0.0,0.0,0.0,1.0283656475615122,1.0802012216972416,0.0,0,0.9516834799551924,1.0274458128613275,0.9516834799551924,1.0274458128613275,0.9947368421052631,0.7842105263157895,0.5,refine_candidate,89.94736842105263,1
960,0.0,0.0,0.0,0.9906531383565569,1.0535912949407533,0.00023148148148148,0,0.9505003819148636,1.0262834691818066,0.949775769306493,1.0262834691818066,1.0368421052631578,0.7,0.5,refine_candidate,87.84210526315789,1
