candidate_id,risk,pf_fail_rate,mean_daily_loss_mwh,mean_intervention_rate,projection_failure_steps,worst_vmin,worst_vmax,raw_worst_vmin,raw_worst_vmax,seed,pv_s_scale,svc_q_scale,cap_total_mvar,selection_role,resource_index
1342,0.0,0.0,1.0997242670446732,0.0,0,0.955410616019779,1.0247929787546433,0.955410616019779,1.0247929787546433,43,0.9947368421052631,0.7842105263157895,0.75,refine_candidate,90.44736842105263
1360,0.0,0.0,1.0398799028035437,0.0,0,0.9535428912921158,1.025267076297985,0.9535428912921158,1.025267076297985,43,1.0368421052631578,0.7,0.75,refine_candidate,88.34210526315789
1361,0.0,0.0,1.073048869199734,0.0,0,0.9545711701968576,1.0250930393536388,0.9545711701968576,1.0250930393536388,43,1.0368421052631578,0.7421052631578947,0.75,refine_candidate,90.44736842105263
1380,0.0,0.0,1.0502373359315142,0.0,0,0.953720502879292,1.0254200667582964,0.953720502879292,1.0254200667582964,43,1.0789473684210527,0.7,0.75,refine_candidate,90.44736842105263
1600,0.0,0.0,1.0467149608602384,0.0,0,0.953126026649008,1.0328780662882735,0.953126026649008,1.0328780662882735,43,0.7,0.7,1.0,refine_candidate,72.0
1601,0.0,0.0,1.0823281195536023,0.0,0,0.9541645511476609,1.0329594197513567,0.9541645511476609,1.0329594197513567,43,0.7,0.7421052631578947,1.0,refine_candidate,74.10526315789474
1602,0.0,0.0,1.1216379782616266,0.0,0,0.9551957277447428,1.0330459451511804,0.9551957277447428,1.0330459451511804,43,0.7,0.7842105263157895,1.0,refine_candidate,76.21052631578948
1603,0.0,0.0,1.1645383789250858,0.0,0,0.9562130781246366,1.0331333285225996,0.9562130781246366,1.0331333285225996,43,0.7,0.8263157894736841,1.0,refine_candidate,78.3157894736842
1604,0.0,0.0,1.2108928234301026,0.0,0,0.95720654511897,1.033214365545719,0.95720654511897,1.033214365545719,43,0.7,0.8684210526315789,1.0,refine_candidate,80.42105263157895
1605,0.0,0.0,1.2606011579017262,0.0,0,0.9581879920915144,1.033290911403954,0.9581879920915144,1.033290911403954,43,0.7,0.9105263157894736,1.0,refine_candidate,82.52631578947368
1606,0.0,0.0,1.3136037559807014,0.0,0,0.9591513425268322,1.0333984791957953,0.9591513425268322,1.0333984791957953,43,0.7,0.9526315789473684,1.0,refine_candidate,84.63157894736841
1607,0.0,0.0,1.3698481920425523,0.0,0,0.960101354588732,1.0335358017040732,0.960101354588732,1.0335358017040732,43,0.7,0.9947368421052631,1.0,refine_candidate,86.73684210526315
1608,0.0,0.0,1.4293008909883698,0.0,0,0.961040105468733,1.0336696727258523,0.961040105468733,1.0336696727258523,43,0.7,1.0368421052631578,1.0,refine_candidate,88.84210526315789
1609,0.0,0.0,1.4919082148742109,0.0,0,0.9619688272393732,1.0338074777237964,0.9619688272393732,1.0338074777237964,43,0.7,1.0789473684210527,1.0,refine_candidate,90.94736842105263
1620,0.0,0.0,1.0541343433015644,0.0,0,0.9532905250089696,1.031336557471539,0.9532905250089696,1.031336557471539,43,0.7421052631578947,0.7,1.0,refine_candidate,74.10526315789474
1621,0.0,0.0,1.0896832608629865,0.0,0,0.9543299395707976,1.0314095762822797,0.9543299395707976,1.0314095762822797,43,0.7421052631578947,0.7421052631578947,1.0,refine_candidate,76.21052631578947
1622,0.0,0.0,1.1289296642852733,0.0,0,0.955361569446428,1.0314903022365345,0.955361569446428,1.0314903022365345,43,0.7421052631578947,0.7842105263157895,1.0,refine_candidate,78.3157894736842
1623,0.0,0.0,1.171774152535124,0.0,0,0.9563770980237676,1.0315654971669614,0.9563770980237676,1.0315654971669614,43,0.7421052631578947,0.8263157894736841,1.0,refine_candidate,80.42105263157893
1624,0.0,0.0,1.2180433751977735,0.0,0,0.9573696520386034,1.031643279941389,0.9573696520386034,1.031643279941389,43,0.7421052631578947,0.8684210526315789,1.0,refine_candidate,82.52631578947367
1625,0.0,0.0,1.2676226650884508,0.0,0,0.958344308426339,1.031732877981956,0.958344308426339,1.031732877981956,43,0.7421052631578947,0.9105263157894736,1.0,refine_candidate,84.63157894736841
1626,0.0,0.0,1.3204762788168807,0.0,0,0.959306348394259,1.0318501412151373,0.959306348394259,1.0318501412151373,43,0.7421052631578947,0.9526315789473684,1.0,refine_candidate,86.73684210526315
