episode,total_step,group_id,theta_pv,theta_svc,theta_cap,line_loss_mwh,under_guard_excursion,over_guard_excursion,under_steps,over_steps,event_day,pf_fail_steps
205,19776,4,1.3223187923431396,1.075255274772644,0.23036155104637146,1.7907730231214043,0.022514477585303005,0.007918754704048236,2,3,1,0
206,19872,2,0.9435346722602844,1.187695860862732,0.35203924775123596,1.565342321445823,0.0,0.003053900910422236,0,0,0,0
207,19968,6,1.117701768875122,1.3336312770843506,0.4393326938152313,2.0104957057674087,0.011510334214961615,0.02177790681396341,1,1,1,0
208,20064,0,0.9292514324188232,0.7628896236419678,0.44088491797447205,1.2420487126710427,0.0,0.0,0,0,0,0
209,20160,5,1.1720231771469116,0.9874647855758667,0.8302784562110901,1.7310181129603168,0.005242794131317674,0.0099874768810162,1,2,1,0
210,20256,4,1.356005072593689,0.8295931220054626,0.1094403862953186,1.4875648285733858,0.005045788178316579,0.014808710046001261,1,4,1,0
211,20352,3,0.9958939552307129,1.4135875701904297,0.9047391414642334,2.2491002290063142,0.014228442360886384,0.0007166292030593713,1,0,1,0
212,20448,1,0.917991042137146,0.7964169383049011,0.6941744685173035,1.3455631535292611,0.0,0.0,0,0,0,0
213,20544,6,1.4459867477416992,1.2446964979171753,0.34800416231155396,1.9748399930928007,0.004842739160736742,0.019657494303600087,0,4,1,0
214,20640,2,0.869246244430542,1.188517451286316,0.15601837635040283,1.388141781409597,0.0,0.004092825151620794,0,0,0,0
215,20736,7,1.4508280754089355,1.2559889554977417,0.9537131190299988,2.696260400513915,0.0,0.017696352686549233,0,5,1,0
216,20832,4,1.4150665998458862,0.8882293701171875,0.1009640097618103,1.6822628305833853,0.008257307522451018,0.00991135445570146,1,2,1,0
217,20928,1,0.8989771604537964,1.0138177871704102,0.9502356052398682,1.581886373292023,0.0015969360440061253,0.0,0,0,0,0
218,21024,6,1.3958077430725098,1.3569093942642212,0.4904201626777649,2.1807749119431508,0.015077433661675466,0.005609127895974453,4,1,1,0
219,21120,5,1.2310901880264282,0.7521617412567139,0.5386747717857361,1.4348397458226319,0.00032541540139685576,0.01672696590575895,0,3,1,0
220,21216,7,1.2391120195388794,1.3656554222106934,0.7303091883659363,2.2440536226738175,0.0025688839201264413,0.006754036927002938,0,1,1,0
221,21312,2,0.9471006989479065,1.4499948024749756,0.365934818983078,1.9272084368124955,0.0,0.006874796782624593,0,1,1,0
222,21408,3,0.9915359020233154,1.2372303009033203,0.9757702350616455,1.9172488849543994,0.0,0.006224874893390631,0,1,1,0
223,21504,0,0.9991692304611206,0.9724734425544739,0.4415854215621948,1.35940406398306,0.0,0.023009543404797217,0,2,1,0
224,21600,5,1.2803772687911987,0.9072484374046326,0.7916215062141418,1.7939596994414124,0.0,0.012513382653205563,0,3,1,0
225,21696,2,1.060668706893921,1.1094688177108765,0.37224024534225464,1.5218194297816325,0.0,0.005556332428487076,0,1,1,0
226,21792,0,0.9204148650169373,0.9906432032585144,0.00596593227237463,1.2083748231754783,0.0,0.004854236968767189,0,0,0,0
227,21888,7,1.3262686729431152,1.4471609592437744,0.9816164970397949,2.5707067730828386,0.01126747720198995,0.01877166114757811,2,1,1,0
228,21984,3,1.0826419591903687,1.482330322265625,0.9081885814666748,2.240910896730836,0.0,0.0,0,0,0,0
229,22080,1,0.7532984018325806,0.9259569048881531,0.6489031314849854,1.234004335090551,0.0,0.003344969681153609,0,0,0,0
230,22176,6,1.4049347639083862,1.2768045663833618,0.19671301543712616,1.9980044454405812,0.006141461822427918,0.017199358740938697,1,1,1,0
231,22272,4,1.3624969720840454,0.9343206286430359,0.18182599544525146,1.422475922945287,0.014084390022785609,0.01216283971401988,2,1,1,0
232,22368,7,1.466709017753601,1.4618812799453735,0.9125003814697266,2.7403742411961347,0.030260407093557484,0.017764345089831712,4,5,1,0
233,22464,2,0.7425525784492493,1.4367437362670898,0.1134706512093544,1.6447804310307703,0.0,0.0,0,0,0,0
234,22560,4,1.4045146703720093,0.9898885488510132,0.457048624753952,1.7955245433890064,0.02619506270236116,0.011864345925908015,1,3,1,0
235,22656,3,0.956540584564209,1.3149654865264893,0.7273131012916565,1.8118251414919262,0.0,0.0,0,0,0,0
236,22752,6,1.3827742338180542,1.4810599088668823,0.4845433831214905,2.433449556662625,0.0,0.026405553487319322,0,5,1,0
237,22848,1,0.7798396944999695,0.9805094003677368,0.500775933265686,1.2289589955351161,0.0,0.0,0,0,0,0
238,22944,0,1.0858856439590454,1.02207350730896,0.14421717822551727,1.34561649934933,0.004116624717227735,0.0006086048570823621,0,0,0,0
239,23040,5,1.3864796161651611,0.970650851726532,0.8342947363853455,1.844712815630587,0.0,0.005469420812096226,0,1,1,0
240,23136,4,1.1648588180541992,0.7288431525230408,0.06819510459899902,1.2517332979659475,0.0009181551544897859,0.0,0,0,0,0
241,23232,3,0.77604079246521,1.174399971961975,0.6605210304260254,1.4697847486480504,0.0,0.0038160384383119084,0,0,0,0
242,23328,2,0.8043429851531982,1.2305281162261963,0.45305365324020386,1.4947378507717897,0.0,0.006412360751837154,0,1,1,0
243,23424,6,1.1573196649551392,1.341589093208313,0.13038016855716705,1.815844158141668,0.0,0.010824279492424926,0,2,1,0
244,23520,0,0.8864530324935913,1.0609241724014282,0.16265220940113068,1.2202963533976456,0.0,0.006177401489865231,0,1,1,0
245,23616,5,1.271997094154358,0.7130216956138611,0.6079221367835999,1.3858474136173737,0.01189541752972878,0.005285821092185339,1,1,1,0
246,23712,7,1.318101167678833,1.1568822860717773,0.8720798492431641,2.02203784563998,0.0,0.0286493325256183,0,1,1,0
247,23808,1,0.8153654932975769,0.984184741973877,0.930751383304596,1.4360607240084289,0.0,0.0,0,0,0,0
248,23904,2,0.8088613152503967,1.363945722579956,0.2311617136001587,1.6191845634116955,0.0,0.0,0,0,0,0
249,24000,7,1.496740698814392,1.1162497997283936,0.901515007019043,2.2278729769259695,0.0030446868671033522,0.022511872162904956,0,3,1,0
250,24096,3,1.0957914590835571,1.1554619073867798,0.9444977641105652,1.824772511759439,0.0,0.012820661229790975,0,1,1,0
251,24192,6,1.4533255100250244,1.1119121313095093,0.43198585510253906,2.0142414879764168,0.007375272381782372,0.022444449775099073,1,4,1,0
252,24288,4,1.3395087718963623,0.8240726590156555,0.16449908912181854,1.426295609990319,0.0,0.014622747070859754,0,2,1,0
253,24384,0,0.952662467956543,0.710137665271759,0.23034711182117462,1.0995372194473474,0.0,0.010345801237957142,0,1,1,0
254,24480,1,0.7035568952560425,0.7059159874916077,0.7663654088973999,1.071423014726309,0.0,0.0,0,0,0,0
255,24576,5,1.3210245370864868,0.9949260950088501,0.5767540335655212,1.7332900426531577,0.0018379777109813755,0.020973569450045026,0,2,1,0
256,24672,6,1.1260628700256348,1.3871723413467407,0.20266108214855194,1.9202772297503943,0.0,0.005616454030352269,0,1,1,0
257,24768,1,0.9431310296058655,1.0806992053985596,0.7859523892402649,1.5154147846047572,0.0,0.006656090323656105,0,1,1,0
258,24864,2,0.8466880917549133,1.2081758975982666,0.049830757081508636,1.3512874973100606,0.0,0.0,0,0,0,0
259,24960,5,1.4147096872329712,1.0016294717788696,0.8681958913803101,1.7330076740678637,0.014139164526959624,0.001032704948740637,1,0,1,0
260,25056,4,1.3856500387191772,1.0402029752731323,0.16892431676387787,1.7072786179081836,0.0,0.012305156769852665,0,2,1,0
261,25152,0,0.9800499081611633,0.973639726638794,0.10170404613018036,1.2892169984376505,0.0,0.0,0,0,0,0
262,25248,7,1.1735330820083618,1.3168823719024658,0.749143123626709,2.0389744893113906,0.006754518620553651,0.014611928554330467,1,1,1,0
263,25344,3,0.9414510130882263,1.365598440170288,0.8403520584106445,1.9416335362086388,0.0,0.0016397423574039394,0,0,0,0
264,25440,7,1.317915439605713,1.4510136842727661,0.53980553150177,2.2708711090500056,0.0,0.0,0,0,0,0
265,25536,0,0.9631829261779785,0.9169353246688843,0.009694045409560204,1.2072051103172656,0.0,0.0,0,0,0,0
266,25632,4,1.2594231367111206,0.9640256762504578,0.2776206433773041,1.4143744846503878,0.008803938081981877,0.004039207576026271,1,0,1,0
267,25728,2,1.0510162115097046,1.1230850219726562,0.3056953251361847,1.4849655682898635,0.0,0.0,0,0,0,0
268,25824,5,1.4852283000946045,0.7315126061439514,0.6445702910423279,1.7546419197473055,0.010785951360244628,0.02345436763202402,1,5,1,0
269,25920,1,1.0919394493103027,1.032501220703125,0.8980005979537964,1.6097852960816212,0.0,0.0,0,0,0,0
270,26016,3,0.9944283366203308,1.2050244808197021,0.6755744218826294,1.689113666350732,0.0,4.9111430465265116e-05,0,0,0,0
271,26112,6,1.1798427104949951,1.4414178133010864,0.21667639911174774,2.0124386446146625,0.015467810598418286,0.01799454926301358,1,2,1,0
272,26208,4,1.219499945640564,0.8101857304573059,0.3283880949020386,1.3812474946096474,0.0,0.0,0,0,0,0
273,26304,6,1.4598630666732788,1.341141700744629,0.03406287729740143,2.060816413764649,0.012533357856342353,0.031658827735253636,2,4,1,0
274,26400,3,1.0207678079605103,1.1412876844406128,0.7448000311851501,1.7085117882835124,0.006023180207442302,0.014381142125351465,1,1,1,0
275,26496,0,0.7500091791152954,0.8391657471656799,0.27301353216171265,1.0330881952508961,0.0,0.0026657221919828,0,0,0,0
276,26592,5,1.3183107376098633,0.9237757325172424,0.7609063386917114,1.6664715878663465,0.0,0.007822451013000942,0,1,1,0
277,26688,7,1.3705236911773682,1.4243824481964111,0.630113959312439,2.2197007954969723,0.0,0.0,0,0,0,0
278,26784,2,0.8227519989013672,1.4197026491165161,0.19997695088386536,1.7158344832074617,0.0,0.00037892629112268317,0,0,0,0
279,26880,1,1.0391366481781006,1.0052570104599,0.5655800104141235,1.4559875214338422,0.0,0.0,0,0,0,0
280,26976,1,0.729300856590271,0.896373450756073,0.7567675709724426,1.2347599502081943,0.0,0.0,0,0,0,0
281,27072,5,1.3205759525299072,0.9451515078544617,0.6435829401016235,1.6999178516602762,0.0,0.00946722432349234,0,1,1,0
282,27168,2,0.909213662147522,1.3226152658462524,0.3684907853603363,1.6856718406969773,0.0,0.0,0,0,0,0
283,27264,7,1.2130563259124756,1.4700582027435303,0.8874837160110474,2.3513458800765292,0.0,0.0,0,0,0,0
284,27360,4,1.2321207523345947,0.8157345652580261,0.3828924894332886,1.4649452956784055,0.0,0.006448702110891658,0,1,1,0
285,27456,6,1.3137478828430176,1.4490381479263306,0.04971640184521675,2.0258771525534285,0.0,0.004047622523711603,0,0,0,0
286,27552,0,0.8227952122688293,0.782934308052063,0.3010618984699249,0.9973448854938073,0.0,0.0,0,0,0,0
287,27648,3,0.8529884815216064,1.28102707862854,0.911221444606781,1.8598138893817056,0.0,0.0,0,0,0,0
288,27744,5,1.3257508277893066,0.7346420884132385,0.936177134513855,1.6222504763240084,0.0,0.008213353350611685,0,1,1,0
289,27840,6,1.2668086290359497,1.3752641677856445,0.40348994731903076,2.097622993788445,0.0,0.00025509516420019196,0,0,0,0
290,27936,7,1.408400297164917,1.202756404876709,0.6815000772476196,2.0876471172522746,0.001408690704235438,0.004391816459858644,0,0,0,0
291,28032,2,1.0088295936584473,1.2262253761291504,0.02476373128592968,1.5857369456737804,0.0,0.0,0,0,0,0
292,28128,1,0.7568668127059937,0.7745069265365601,0.5260112881660461,1.0710769723404454,0.0,0.007540544575102004,0,1,1,0
293,28224,0,0.7628664970397949,0.7065467834472656,0.20084987580776215,0.9404492325089904,0.0,0.0,0,0,0,0
294,28320,3,1.0619558095932007,1.3320214748382568,0.6628091931343079,1.978539768699706,0.0,0.0,0,0,0,0
295,28416,4,1.1185551881790161,1.0780106782913208,0.22519679367542267,1.3855346747796062,0.0,0.0027510170606028783,0,0,0,0
296,28512,5,1.1110239028930664,0.8376981616020203,0.5873345732688904,1.3581218317491406,0.0,0.0014263507887737337,0,0,0,0
297,28608,7,1.1377923488616943,1.4415757656097412,0.9277411103248596,2.2999949348448845,0.0,0.005440891056411212,0,1,1,0
298,28704,4,1.3510358333587646,0.7388676404953003,0.21220000088214874,1.3756354285157568,0.0,0.004298034474683021,0,0,0,0
299,28800,1,1.0198636054992676,0.9374886155128479,0.9706590175628662,1.47203531541241,0.0,0.0,0,0,0,0
