candidate_id,scenario_index,pv_s_scale,svc_q_scale,cap_total_mvar,t0
1,142,0.7,0.7421052631578947,0.0,26688
1,143,0.7,0.7421052631578947,0.0,26880
1,144,0.7,0.7421052631578947,0.0,26976
1,145,0.7,0.7421052631578947,0.0,27072
1,146,0.7,0.7421052631578947,0.0,27168
1,147,0.7,0.7421052631578947,0.0,27264
1,148,0.7,0.7421052631578947,0.0,27360
1,149,0.7,0.7421052631578947,0.0,27552
1,150,0.7,0.7421052631578947,0.0,27648
1,151,0.7,0.7421052631578947,0.0,27744
1,152,0.7,0.7421052631578947,0.0,27840
1,153,0.7,0.7421052631578947,0.0,27936
1,154,0.7,0.7421052631578947,0.0,28032
1,155,0.7,0.7421052631578947,0.0,28128
1,156,0.7,0.7421052631578947,0.0,28224
1,157,0.7,0.7421052631578947,0.0,28320
1,158,0.7,0.7421052631578947,0.0,28416
1,159,0.7,0.7421052631578947,0.0,28512
1,160,0.7,0.7421052631578947,0.0,28608
1,161,0.7,0.7421052631578947,0.0,28704
1,162,0.7,0.7421052631578947,0.0,28800
1,163,0.7,0.7421052631578947,0.0,28992
1,164,0.7,0.7421052631578947,0.0,29280
1,165,0.7,0.7421052631578947,0.0,29376
1,166,0.7,0.7421052631578947,0.0,29472
1,167,0.7,0.7421052631578947,0.0,29568
1,168,0.7,0.7421052631578947,0.0,29952
1,169,0.7,0.7421052631578947,0.0,30240
1,170,0.7,0.7421052631578947,0.0,30432
1,171,0.7,0.7421052631578947,0.0,30624
1,172,0.7,0.7421052631578947,0.0,30816
1,173,0.7,0.7421052631578947,0.0,30912
1,174,0.7,0.7421052631578947,0.0,31296
1,175,0.7,0.7421052631578947,0.0,31584
1,176,0.7,0.7421052631578947,0.0,31776
1,177,0.7,0.7421052631578947,0.0,31872
1,178,0.7,0.7421052631578947,0.0,31968
1,179,0.7,0.7421052631578947,0.0,32160
1,180,0.7,0.7421052631578947,0.0,32256
1,181,0.7,0.7421052631578947,0.0,32352
1,182,0.7,0.7421052631578947,0.0,32448
1,183,0.7,0.7421052631578947,0.0,32544
1,184,0.7,0.7421052631578947,0.0,32736
1,185,0.7,0.7421052631578947,0.0,32832
1,186,0.7,0.7421052631578947,0.0,33120
1,187,0.7,0.7421052631578947,0.0,33312
1,188,0.7,0.7421052631578947,0.0,33408
1,189,0.7,0.7421052631578947,0.0,33504
1,190,0.7,0.7421052631578947,0.0,33696
1,191,0.7,0.7421052631578947,0.0,33792
1,192,0.7,0.7421052631578947,0.0,33984
1,193,0.7,0.7421052631578947,0.0,34080
1,194,0.7,0.7421052631578947,0.0,34176
1,195,0.7,0.7421052631578947,0.0,34656
1,196,0.7,0.7421052631578947,0.0,34752
1,197,0.7,0.7421052631578947,0.0,34944
1,198,0.7,0.7421052631578947,0.0,35136
1,199,0.7,0.7421052631578947,0.0,35232
2,0,0.7,0.7842105263157895,0.0,192
2,1,0.7,0.7842105263157895,0.0,384
2,2,0.7,0.7842105263157895,0.0,576
2,3,0.7,0.7842105263157895,0.0,672
2,4,0.7,0.7842105263157895,0.0,960
2,5,0.7,0.7842105263157895,0.0,1248
2,6,0.7,0.7842105263157895,0.0,1536
2,7,0.7,0.7842105263157895,0.0,1632
2,8,0.7,0.7842105263157895,0.0,1920
2,9,0.7,0.7842105263157895,0.0,2112
2,10,0.7,0.7842105263157895,0.0,2208
2,11,0.7,0.7842105263157895,0.0,2400
2,12,0.7,0.7842105263157895,0.0,2496
2,13,0.7,0.7842105263157895,0.0,2784
2,14,0.7,0.7842105263157895,0.0,2880
2,15,0.7,0.7842105263157895,0.0,2976
2,16,0.7,0.7842105263157895,0.0,3264
2,17,0.7,0.7842105263157895,0.0,3552
2,18,0.7,0.7842105263157895,0.0,3648
2,19,0.7,0.7842105263157895,0.0,3744
2,20,0.7,0.7842105263157895,0.0,4128
2,21,0.7,0.7842105263157895,0.0,4224
2,22,0.7,0.7842105263157895,0.0,4416
2,23,0.7,0.7842105263157895,0.0,4704
2,24,0.7,0.7842105263157895,0.0,4800
2,25,0.7,0.7842105263157895,0.0,4896
2,26,0.7,0.7842105263157895,0.0,5088
2,27,0.7,0.7842105263157895,0.0,5184
2,28,0.7,0.7842105263157895,0.0,5280
2,29,0.7,0.7842105263157895,0.0,5376
2,30,0.7,0.7842105263157895,0.0,5472
2,31,0.7,0.7842105263157895,0.0,5664
2,32,0.7,0.7842105263157895,0.0,5760
2,33,0.7,0.7842105263157895,0.0,5952
2,34,0.7,0.7842105263157895,0.0,6240
2,35,0.7,0.7842105263157895,0.0,6336
2,36,0.7,0.7842105263157895,0.0,6432
2,37,0.7,0.7842105263157895,0.0,6528
2,38,0.7,0.7842105263157895,0.0,6624
2,39,0.7,0.7842105263157895,0.0,6720
2,40,0.7,0.7842105263157895,0.0,6816
2,41,0.7,0.7842105263157895,0.0,7104
2,42,0.7,0.7842105263157895,0.0,7680
2,43,0.7,0.7842105263157895,0.0,7776
2,44,0.7,0.7842105263157895,0.0,7872
2,45,0.7,0.7842105263157895,0.0,8064
2,46,0.7,0.7842105263157895,0.0,8160
2,47,0.7,0.7842105263157895,0.0,8256
2,48,0.7,0.7842105263157895,0.0,8352
2,49,0.7,0.7842105263157895,0.0,8928
2,50,0.7,0.7842105263157895,0.0,9024
2,51,0.7,0.7842105263157895,0.0,9120
2,52,0.7,0.7842105263157895,0.0,9312
2,53,0.7,0.7842105263157895,0.0,9408
2,54,0.7,0.7842105263157895,0.0,9696
2,55,0.7,0.7842105263157895,0.0,9792
2,56,0.7,0.7842105263157895,0.0,10272
2,57,0.7,0.7842105263157895,0.0,10464
2,58,0.7,0.7842105263157895,0.0,10656
2,59,0.7,0.7842105263157895,0.0,10944
2,60,0.7,0.7842105263157895,0.0,11136
2,61,0.7,0.7842105263157895,0.0,11232
2,62,0.7,0.7842105263157895,0.0,11424
2,63,0.7,0.7842105263157895,0.0,11520
2,64,0.7,0.7842105263157895,0.0,11712
2,65,0.7,0.7842105263157895,0.0,11808
2,66,0.7,0.7842105263157895,0.0,12000
2,67,0.7,0.7842105263157895,0.0,12096
2,68,0.7,0.7842105263157895,0.0,12288
2,69,0.7,0.7842105263157895,0.0,12384
2,70,0.7,0.7842105263157895,0.0,12576
2,71,0.7,0.7842105263157895,0.0,12768
2,72,0.7,0.7842105263157895,0.0,12864
2,73,0.7,0.7842105263157895,0.0,13056
2,74,0.7,0.7842105263157895,0.0,13440
2,75,0.7,0.7842105263157895,0.0,13536
2,76,0.7,0.7842105263157895,0.0,13632
2,77,0.7,0.7842105263157895,0.0,13728
2,78,0.7,0.7842105263157895,0.0,13920
2,79,0.7,0.7842105263157895,0.0,14208
2,80,0.7,0.7842105263157895,0.0,14304
2,81,0.7,0.7842105263157895,0.0,14496
2,82,0.7,0.7842105263157895,0.0,14592
2,83,0.7,0.7842105263157895,0.0,14784
2,84,0.7,0.7842105263157895,0.0,14976
2,85,0.7,0.7842105263157895,0.0,15072
2,86,0.7,0.7842105263157895,0.0,15936
2,87,0.7,0.7842105263157895,0.0,16128
2,88,0.7,0.7842105263157895,0.0,16224
2,89,0.7,0.7842105263157895,0.0,16416
2,90,0.7,0.7842105263157895,0.0,16512
2,91,0.7,0.7842105263157895,0.0,16608
2,92,0.7,0.7842105263157895,0.0,16800
2,93,0.7,0.7842105263157895,0.0,16896
2,94,0.7,0.7842105263157895,0.0,17088
2,95,0.7,0.7842105263157895,0.0,17184
2,96,0.7,0.7842105263157895,0.0,17376
2,97,0.7,0.7842105263157895,0.0,17568
2,98,0.7,0.7842105263157895,0.0,17664
2,99,0.7,0.7842105263157895,0.0,17952
2,100,0.7,0.7842105263157895,0.0,18240
2,101,0.7,0.7842105263157895,0.0,18432
2,102,0.7,0.7842105263157895,0.0,18528
2,103,0.7,0.7842105263157895,0.0,18912
2,104,0.7,0.7842105263157895,0.0,19296
2,105,0.7,0.7842105263157895,0.0,19680
2,106,0.7,0.7842105263157895,0.0,19872
2,107,0.7,0.7842105263157895,0.0,20160
2,108,0.7,0.7842105263157895,0.0,20352
2,109,0.7,0.7842105263157895,0.0,20448
2,110,0.7,0.7842105263157895,0.0,20736
2,111,0.7,0.7842105263157895,0.0,21024
2,112,0.7,0.7842105263157895,0.0,21120
2,113,0.7,0.7842105263157895,0.0,21696
2,114,0.7,0.7842105263157895,0.0,21888
2,115,0.7,0.7842105263157895,0.0,22080
2,116,0.7,0.7842105263157895,0.0,22176
2,117,0.7,0.7842105263157895,0.0,22272
2,118,0.7,0.7842105263157895,0.0,22464
