candidate_id,risk,pf_fail_rate,mean_daily_loss_mwh,mean_intervention_rate,projection_failure_steps,worst_vmin,worst_vmax,raw_worst_vmin,raw_worst_vmax,seed,pv_s_scale,svc_q_scale,cap_total_mvar,selection_role,resource_index,path_fraction
2001,0.0,0.0,0.8727762670396679,0.000677083333333329,0,0.950500000676197,1.0358879739396654,0.9462506498284936,1.0358879739396654,44,0.75,0.75,0.0625,risk_path,75.125,0.0625
2002,0.0,0.0,0.9191740633206784,0.000208333333333332,0,0.9505000011555272,1.0351078164666894,0.9482871197075604,1.0351078164666894,44,0.7999999999999999,0.7999999999999999,0.125,risk_path,80.25,0.125
2003,0.0,0.0,0.9776351894838513,0.000104166666666666,0,0.950501193115456,1.0342369398030855,0.9502312381615404,1.0342369398030855,44,0.85,0.85,0.1875,risk_path,85.375,0.1875
2004,0.0,0.0,1.0467888435773567,0.0,0,0.9519447088229788,1.0330933062150929,0.9519447088229788,1.0330933062150929,44,0.8999999999999999,0.8999999999999999,0.25,risk_path,90.5,0.25
2005,0.0,0.0,1.1260256902426804,0.0,0,0.9535856560323396,1.0318492729692696,0.9535856560323396,1.0318492729692696,44,0.95,0.95,0.3125,risk_path,95.625,0.3125
2006,0.0,0.0,1.2144405434681302,0.0,0,0.9551900958596172,1.0305240199158874,0.9551900958596172,1.0305240199158874,44,1.0,1.0,0.375,risk_path,100.75,0.375
2007,0.0,0.0,1.3108810293928088,0.0,0,0.9567749483080052,1.02911589251748,0.9567749483080052,1.02911589251748,44,1.05,1.05,0.4375,risk_path,105.875,0.4375
2008,0.0,0.0,1.4145399186453167,0.0,0,0.9583096896408496,1.0276811150143976,0.9583096896408496,1.0276811150143976,44,1.1,1.1,0.5,risk_path,111.0,0.5
2009,0.0,0.0,1.5241349182967125,0.0,0,0.9598022189809066,1.028038910798075,0.9598022189809066,1.028038910798075,44,1.15,1.15,0.5625,risk_path,116.125,0.5625
2010,0.0,0.0,1.6390902869566926,0.0,0,0.96124968446006,1.02870846622948,0.96124968446006,1.02870846622948,44,1.2,1.2,0.625,risk_path,121.25,0.625
2011,0.0,0.0,1.7592795140784394,0.0,0,0.9626426411606236,1.0293966771562435,0.9626426411606236,1.0293966771562435,44,1.25,1.25,0.6875,risk_path,126.375,0.6875
2012,0.0,0.0,1.884597844576954,0.0,0,0.9639625924031344,1.0301645098282906,0.9639625924031344,1.0301645098282906,44,1.3,1.3,0.75,risk_path,131.5,0.75
2013,0.0,0.0,2.0149643074649846,0.0,0,0.965222072404155,1.0315335061420772,0.965222072404155,1.0315335061420772,44,1.35,1.35,0.8125,risk_path,136.625,0.8125
2014,0.0,0.0,2.1504703087269292,0.0,0,0.966405763157711,1.0328833144717238,0.966405763157711,1.0328833144717238,44,1.4,1.4,0.875,risk_path,141.75,0.875
2015,0.0,0.0,2.2914915198227903,0.0,0,0.9675571734270656,1.0342223501345078,0.9675571734270656,1.0342223501345078,44,1.45,1.45,0.9375,risk_path,146.875,0.9375
2016,0.0,0.0,2.4387078608390893,0.0,0,0.968668389400991,1.0355619089174564,0.968668389400991,1.0355619089174564,44,1.5,1.5,1.0,risk_path,152.0,1.0
