candidate_id,scenario_index,day_index,t0,pv_s_scale,svc_q_scale,cap_total_mvar,risk,under_steps,over_steps,pf_fail,daily_loss_mwh,vmin,vmax,solve_total_seconds,inherited_steps,direct_fallback_steps
5,7,60,5760,0.45,0.5625,0.0,0,0,0,0,1.9510056620951053,0.9550189763546946,1.0038809838281164,21.03460079987417,70,0
6,7,60,5760,0.45,0.75,0.0,0,0,0,0,1.9502908895437823,0.9550189763546946,1.0038809838281164,21.476500600081636,59,0
7,7,60,5760,0.6,0.75,0.0,0,0,0,0,1.9503473708895136,0.9550189763546946,1.0038809838281164,20.67852630020934,67,0
8,7,60,5760,0.75,0.75,0.0,0,0,0,0,1.950446739609109,0.9550189763546946,1.0038730902034918,20.957137200108264,80,0
0,8,72,6912,0.225,0.0,0.0,1,0,0,1,0.4677682676466933,0.9550000006884425,0.9999999999999961,6.062984099931782,0,0
1,8,72,6912,0.3,0.0,0.0,1,0,0,1,0.577975351278806,0.9549994525467073,1.013258251916553,6.324342900072224,4,0
2,8,72,6912,0.3,0.1875,0.0,1,0,0,1,1.8292306445409163,0.9550000007826968,1.0103652150553382,19.307664499938255,0,0
3,8,72,6912,0.3,0.375,0.0,0,0,0,0,1.6689147492624825,0.9550000057114465,1.0070065439204323,21.033945299917832,0,0
4,8,72,6912,0.45,0.375,0.0,0,0,0,0,1.664013168347684,0.955000043795178,1.0070116972638872,21.06444159982493,22,0
5,8,72,6912,0.45,0.5625,0.0,0,0,0,0,1.6624562815470154,0.9551161168287392,1.0070057733136955,20.63337969983695,76,0
6,8,72,6912,0.45,0.75,0.0,0,0,0,0,1.6617222722789997,0.9551161168287392,1.007005081334716,20.92124200001126,66,0
7,8,72,6912,0.6,0.75,0.0,0,0,0,0,1.6618359830893605,0.9551161168287392,1.0070048784765757,20.80637850004132,81,0
8,8,72,6912,0.75,0.75,0.0,0,0,0,0,1.6618395677527757,0.9551161168287392,1.0070048784765757,21.367908000014722,82,0
0,10,107,10272,0.225,0.0,0.0,1,0,0,1,0.4705098859356316,0.9550000058367029,1.0072580837594145,6.8579368999635335,0,0
1,10,107,10272,0.3,0.0,0.0,1,0,0,1,0.5813628196023584,0.9549998026740945,1.010911097648418,7.041126399999484,12,0
2,10,107,10272,0.3,0.1875,0.0,0,0,0,0,1.674053807713927,0.9550000043674999,1.0046645042330846,20.788331399904564,0,0
3,10,107,10272,0.3,0.375,0.0,0,0,0,0,1.483634017441244,0.9582396483406587,1.004563114210387,21.31952120020287,0,0
4,10,107,10272,0.45,0.375,0.0,0,0,0,0,1.4786540108573545,0.9572079523102494,1.0045683186231302,21.488781300082337,11,0
5,10,107,10272,0.45,0.5625,0.0,0,0,0,0,1.4790663481271251,0.9571541986863661,1.004567648826411,21.454666499979794,63,0
6,10,107,10272,0.45,0.75,0.0,0,0,0,0,1.4788875269295065,0.9571541986863661,1.0045641247555706,21.438391400064575,52,0
7,10,107,10272,0.6,0.75,0.0,0,0,0,0,1.4790172709518732,0.9571541986863661,1.0045635787548295,21.217275100236293,65,0
8,10,107,10272,0.75,0.75,0.0,0,0,0,0,1.47891282827216,0.9571541986863661,1.0045635787548295,21.906646199990064,53,0
0,11,114,10944,0.225,0.0,0.0,1,0,0,1,0.4551065439182648,0.9550000012190534,1.0000000000001048,6.242339500022354,0,0
1,11,114,10944,0.3,0.0,0.0,1,0,0,1,0.6068445424217507,0.9550000011796835,1.0134470559113806,6.594591300003231,2,0
2,11,114,10944,0.3,0.1875,0.0,0,0,0,0,1.8522002978742436,0.9550000007512183,1.0050292195699548,21.165091399976518,0,0
3,11,114,10944,0.3,0.375,0.0,0,0,0,0,1.5886732452742995,0.9583411828357747,1.0037852049643257,21.123604600026738,0,0
4,11,114,10944,0.45,0.375,0.0,0,0,0,0,1.5822621269462922,0.9571710189882644,1.00377376127538,21.780663299869047,12,0
5,11,114,10944,0.45,0.5625,0.0,0,0,0,0,1.5827880635209566,0.9571129879153871,1.0037733427249753,21.35882769996533,68,0
6,11,114,10944,0.45,0.75,0.0,0,0,0,0,1.5827394665457017,0.9571129879153871,1.0037733427249753,21.422767799871508,63,0
7,11,114,10944,0.6,0.75,0.0,0,0,0,0,1.5828140558325852,0.9571129879153871,1.0037733427249753,21.23674260012922,70,0
8,11,114,10944,0.75,0.75,0.0,0,0,0,0,1.5826532101921684,0.9571129879153871,1.0037733427249753,21.301194400031818,56,0
0,12,119,11424,0.225,0.0,0.0,1,0,0,1,0.814043361271764,0.9550000326891702,1.0226385153738293,15.832093499979237,0,0
1,12,119,11424,0.3,0.0,0.0,1,0,0,1,0.8129639351882697,0.9550078448395322,1.0226906686525552,15.788402899983339,32,0
2,12,119,11424,0.3,0.1875,0.0,1,0,0,1,0.679223497000265,0.9606888613231768,1.0217771001137181,15.872785200190265,1,0
3,12,119,11424,0.3,0.375,0.0,1,0,0,1,0.6688453770806849,0.9606888613231768,1.02144658479015,15.822522700065747,1,0
4,12,119,11424,0.45,0.375,0.0,1,0,0,1,0.7405424181378322,0.9597554268554307,1.0214940723153894,16.244656000111718,10,0
5,12,119,11424,0.45,0.5625,0.0,1,0,0,1,0.7405597945840098,0.9597550817676966,1.0214457381541109,16.295619199838256,20,0
6,12,119,11424,0.45,0.75,0.0,1,0,0,1,0.7405165874560266,0.9597550817676966,1.0214378961738948,15.816835599893238,29,0
7,12,119,11424,0.6,0.75,0.0,1,0,0,1,1.1251195344752967,0.9597550817676966,1.0214444566888388,17.18499960002373,29,0
8,12,119,11424,0.75,0.75,0.0,1,0,0,1,1.2341613755745724,0.9599721736586014,1.0267458715409021,17.623751700040884,28,0
0,13,129,12384,0.225,0.0,0.0,1,0,0,1,0.674315655277783,0.9550000050118581,1.0254858041231794,9.163130599859869,0,0
1,13,129,12384,0.3,0.0,0.0,1,0,0,1,1.4189369656239115,0.9549993969238321,1.0443439178317273,14.655205000017304,8,0
2,13,129,12384,0.3,0.1875,0.0,0,0,0,0,1.3985593841634791,0.9550000174323143,1.0176367213174766,21.547215500089806,0,0
3,13,129,12384,0.3,0.375,0.0,0,0,0,0,1.32709597467731,0.9581233425137639,1.0168126202121697,21.10440109987394,0,0
4,13,129,12384,0.45,0.375,0.0,0,0,0,0,1.32519619905832,0.9580972240332377,1.0168097200602004,21.20369089997257,28,0
5,13,129,12384,0.45,0.5625,0.0,0,0,0,0,1.3252001660067059,0.9580972240332377,1.0167916457365083,21.34905629986315,34,0
6,13,129,12384,0.45,0.75,0.0,0,0,0,0,1.3251040761349746,0.9580972240332377,1.0167977583723822,21.092820999998366,31,0
7,13,129,12384,0.6,0.75,0.0,0,0,0,0,1.3251768000000466,0.9580972240332377,1.016790655717432,21.29937790002441,42,0
8,13,129,12384,0.75,0.75,0.0,0,0,0,0,1.3252095742876595,0.9580972240332377,1.0168673042199388,21.619189699966228,35,0
0,15,143,13728,0.225,0.0,0.0,1,0,0,1,0.5042315911587637,0.9550000020933918,1.0000000000032758,7.715071900136536,0,0
1,15,143,13728,0.3,0.0,0.0,1,0,0,1,0.7674308307646248,0.9549993817277834,1.015035075710803,8.915278900094563,4,0
2,15,143,13728,0.3,0.1875,0.0,0,0,0,0,1.3575701873375912,0.9550946422674644,1.007467306573509,21.04863239993574,0,0
3,15,143,13728,0.3,0.375,0.0,0,0,0,0,1.288985825314094,0.9601731629547623,1.007385149602516,20.826722400001017,0,0
4,15,143,13728,0.45,0.375,0.0,0,0,0,0,1.287521870665146,0.959942983549104,1.0073901676771901,21.099209999927552,17,0
5,15,143,13728,0.45,0.5625,0.0,0,0,0,0,1.2875445289412613,0.9599074321261094,1.0073845789718894,21.148663599946303,35,0
6,15,143,13728,0.45,0.75,0.0,0,0,0,0,1.2873698156237905,0.9598824390594681,1.0073847933334046,21.372317300149007,29,0
7,15,143,13728,0.6,0.75,0.0,0,0,0,0,1.2874796278492822,0.9599643279595691,1.0073846182683932,20.909307299996726,49,0
8,15,143,13728,0.75,0.75,0.0,0,0,0,0,1.2875385701427595,0.959991072784672,1.0073846182683932,21.13883699986036,47,0
0,16,151,14496,0.225,0.0,0.0,1,0,0,1,0.6629034707110854,0.9550000026942065,1.0252202801599148,9.262810699874535,0,0
1,16,151,14496,0.3,0.0,0.0,1,0,0,1,1.5647424910989607,0.9549994191797403,1.0406638296168105,16.107387300231494,5,0
2,16,151,14496,0.3,0.1875,0.0,0,0,0,0,1.3361523457305273,0.9553224336556713,1.0208298340774156,21.021093899966218,0,0
3,16,151,14496,0.3,0.375,0.0,0,0,0,0,1.2694958719331157,0.9588266345010125,1.0201030941506166,20.576103800121928,0,0
4,16,151,14496,0.45,0.375,0.0,0,0,0,0,1.268079796444411,0.9588135710794671,1.0200997357037986,20.899622800090583,30,0
5,16,151,14496,0.45,0.5625,0.0,0,0,0,0,1.2680271339560885,0.9588135710794671,1.0200438244215793,20.913472799933515,24,0
6,16,151,14496,0.45,0.75,0.0,0,0,0,0,1.2679234284095982,0.9588135710794671,1.020047076107069,20.603762700164225,31,0
7,16,151,14496,0.6,0.75,0.0,0,0,0,0,1.2679940280962172,0.9588135710794671,1.0200813574478864,20.795188999938546,35,0
8,16,151,14496,0.75,0.75,0.0,0,0,0,0,1.2680588734369056,0.9588135710794671,1.0201344413338758,21.434534200001508,29,0
0,17,164,15744,0.225,0.0,0.0,1,0,0,1,0.7896381217826953,0.955000003550442,1.0233730350124264,10.767427200102247,0,0
1,17,164,15744,0.3,0.0,0.0,1,0,0,1,1.8446480970754453,0.9550000016861737,1.0348914384647148,18.559407699940493,11,0
2,17,164,15744,0.3,0.1875,0.0,0,0,0,0,1.2963051639229421,0.9562403728010064,1.0234412192333158,21.06203459991957,0,0
3,17,164,15744,0.3,0.375,0.0,0,0,0,0,1.2354711641675693,0.9610874694949548,1.0227750001820424,20.734424799971748,0,0
4,17,164,15744,0.45,0.375,0.0,0,0,0,0,1.2341781835238805,0.96061879500323,1.0227743006011358,20.905714300082764,31,0
5,17,164,15744,0.45,0.5625,0.0,0,0,0,0,1.2340938642857335,0.9605956135055996,1.022751845921307,21.19297179984278,23,0
6,17,164,15744,0.45,0.75,0.0,0,0,0,0,1.2339986857630534,0.9604132699015344,1.022757230009445,20.902984199958155,30,0
7,17,164,15744,0.6,0.75,0.0,0,0,0,0,1.2340529081368532,0.9604963639230795,1.0227694809142596,20.881261400063522,30,0
8,17,164,15744,0.75,0.75,0.0,0,0,0,0,1.23412619247695,0.9605323793531989,1.0227930660166304,20.93037359981099,27,0
0,18,167,16032,0.225,0.0,0.0,0,0,0,0,1.123231925035373,0.9550201796520019,1.013256428926296,21.028606899897568,0,0
1,18,167,16032,0.3,0.0,0.0,0,0,0,0,1.1219766970077123,0.9550000347098008,1.0134324071520828,20.916244200139772,53,0
2,18,167,16032,0.3,0.1875,0.0,0,0,0,0,0.8844348469361106,0.9646851095824902,1.0120003891862832,20.881731500092428,0,0
3,18,167,16032,0.3,0.375,0.0,0,0,0,0,0.8590725035443384,0.9657291796644452,1.0117339067227191,20.92424799996661,0,0
4,18,167,16032,0.45,0.375,0.0,0,0,0,0,0.8585794171364791,0.9657159022750675,1.0117015549162796,20.89103449997492,6,0
5,18,167,16032,0.45,0.5625,0.0,0,0,0,0,0.8585823817641012,0.9657159022750675,1.0114666064761382,21.30994390003616,6,0
6,18,167,16032,0.45,0.75,0.0,0,0,0,0,0.858514861839583,0.9657159022750675,1.0114651337819425,20.91145780001534,11,0
7,18,167,16032,0.6,0.75,0.0,0,0,0,0,0.858542185795012,0.9657159022750675,1.0114645149003403,21.09269739993033,20,0
8,18,167,16032,0.75,0.75,0.0,0,0,0,0,0.8585872689112861,0.9657159022750675,1.0114645149003403,20.976346400158945,28,0
0,20,179,17184,0.225,0.0,0.0,1,0,0,1,0.47583326829800804,0.9550000040224788,1.000000000000675,7.0083248000300955,0,0
1,20,179,17184,0.3,0.0,0.0,1,0,0,1,0.7123187993258386,0.9550000127652772,1.0146837742341492,8.093100200028857,3,0
2,20,179,17184,0.3,0.1875,0.0,0,0,0,0,1.5528625524412816,0.9550000330330319,1.0042526223767891,20.870432700030506,0,0
3,20,179,17184,0.3,0.375,0.0,0,0,0,0,1.4338211579997122,0.9583314360466246,1.0040591574281432,20.762728999950923,0,0
4,20,179,17184,0.45,0.375,0.0,0,0,0,0,1.4311638465038286,0.9583072829342141,1.0040551489464007,21.34507079992909,20,0
5,20,179,17184,0.45,0.5625,0.0,0,0,0,0,1.4314250492163756,0.9583072829342141,1.0040532660545853,21.27209950017277,50,0
6,20,179,17184,0.45,0.75,0.0,0,0,0,0,1.431294642062776,0.9583072829342141,1.0040552308937771,21.324588199844584,40,0
7,20,179,17184,0.6,0.75,0.0,0,0,0,0,1.4314140479828719,0.9583072829342141,1.004052924367318,21.48348399976385,46,0
8,20,179,17184,0.75,0.75,0.0,0,0,0,0,1.4314144670789435,0.9583072829342141,1.0040526871384161,21.24427310010651,40,0
0,21,182,17472,0.225,0.0,0.0,0,0,0,0,1.0214378219727436,0.9550915517177093,1.0050123470652879,20.46684960013954,0,0
1,21,182,17472,0.3,0.0,0.0,0,0,0,0,1.0196110058292478,0.9550810890880457,1.005012307156586,20.60318800006644,35,0
2,21,182,17472,0.3,0.1875,0.0,0,0,0,0,0.8043022499864002,0.9648844098872571,1.004940452173697,20.79840179992607,0,0
3,21,182,17472,0.3,0.375,0.0,0,0,0,0,0.7890848027505478,0.9648449237842106,1.004898945661249,20.229886999877635,17,0
4,21,182,17472,0.45,0.375,0.0,0,0,0,0,0.7879192061088267,0.9648284297369275,1.0049078443780175,20.812216300226282,13,0
5,21,182,17472,0.45,0.5625,0.0,0,0,0,0,0.7878370473385964,0.9648284297369275,1.0049081636997463,20.66857169996365,13,0
6,21,182,17472,0.45,0.75,0.0,0,0,0,0,0.7878200019030032,0.9648284297369275,1.0049082557494768,20.17103170021437,29,0
7,21,182,17472,0.6,0.75,0.0,0,0,0,0,0.7878498249624758,0.9648284297369275,1.004908394770807,20.395741700107465,49,0
8,21,182,17472,0.75,0.75,0.0,0,0,0,0,0.7878769497260141,0.9648284297369275,1.0049083417569065,20.035287700186018,57,0
0,22,186,17856,0.225,0.0,0.0,1,0,0,1,0.4626343416233075,0.9550000018517709,1.00000000000018,6.959508899919456,0,0
1,22,186,17856,0.3,0.0,0.0,1,0,0,1,1.2631836515738626,0.9550000008454731,1.0449954561365387,12.346423499897355,3,0
2,22,186,17856,0.3,0.1875,0.0,0,0,0,0,1.433583261135138,0.9550000363683797,1.018350473018097,21.113779300183523,0,0
3,22,186,17856,0.3,0.375,0.0,0,0,0,0,1.349802399927005,0.958387701250118,1.017607324478102,21.487793800159125,0,0
4,22,186,17856,0.45,0.375,0.0,0,0,0,0,1.3478957364159367,0.9583647165700218,1.0175777385140727,21.039626499841688,18,0
5,22,186,17856,0.45,0.5625,0.0,0,0,0,0,1.3477923291462277,0.9583647165700218,1.0174653746038915,21.213049199985107,33,0
6,22,186,17856,0.45,0.75,0.0,0,0,0,0,1.3476984711519782,0.9583647165700218,1.0174632323362607,20.834481500001857,38,0
7,22,186,17856,0.6,0.75,0.0,0,0,0,0,1.3478129498753666,0.9583647165700218,1.0175522397292112,21.08182469991152,54,0
8,22,186,17856,0.75,0.75,0.0,0,0,0,0,1.3478507655924814,0.9583647165700218,1.017590542615137,21.51960939980927,50,0
0,23,217,20832,0.225,0.0,0.0,0,0,0,0,0.9062604455898601,0.9564861453370336,1.017490164918633,20.159514799976023,0,0
1,23,217,20832,0.3,0.0,0.0,0,0,0,0,0.9050510346371615,0.9562225299067003,1.0175293301346287,20.262495799863245,21,0
2,23,217,20832,0.3,0.1875,0.0,0,0,0,0,0.7168211917819007,0.9661157975202161,1.0166280148402116,20.414692100021057,0,0
3,23,217,20832,0.3,0.375,0.0,0,0,0,0,0.7056902018546093,0.9680053462944946,1.016252689855465,19.539176099846372,17,0
4,23,217,20832,0.45,0.375,0.0,0,0,0,0,0.7046620695956834,0.9666489646981455,1.016273330281517,20.57567909982754,3,0
5,23,217,20832,0.45,0.5625,0.0,0,0,0,0,0.7046682459238632,0.9667918211521266,1.0162732389557236,20.53433260001475,17,0
6,23,217,20832,0.45,0.75,0.0,0,0,0,0,0.7046328001308488,0.9665177427194293,1.0162732389557236,19.83489660001942,48,0
7,23,217,20832,0.6,0.75,0.0,0,0,0,0,0.7046485238552672,0.9666620965744411,1.0162732389557236,19.899763299967162,46,0
8,23,217,20832,0.75,0.75,0.0,0,0,0,0,0.7046750922524678,0.966832264523949,1.0162732389557236,19.94624070014106,44,0
0,25,233,22368,0.225,0.0,0.0,1,0,0,1,0.7697434399196413,0.9550000013603916,1.0239024894718274,10.909326699998928,0,0
1,25,233,22368,0.3,0.0,0.0,1,0,0,1,1.5512281839250428,0.9550000010730532,1.0372693593439406,16.57801340005244,2,0
2,25,233,22368,0.3,0.1875,0.0,0,0,0,0,1.286915879076013,0.9556283924895332,1.0110710761094464,20.907917500066105,0,0
3,25,233,22368,0.3,0.375,0.0,0,0,0,0,1.226377581344846,0.9584488209004037,1.0099987779597785,20.921618699881947,0,0
4,25,233,22368,0.45,0.375,0.0,0,0,0,0,1.2254330112119372,0.9584296788147297,1.0100003698917883,20.965455300174654,23,0
5,25,233,22368,0.45,0.5625,0.0,0,0,0,0,1.225368813928778,0.9584296788147297,1.009997757701252,21.087252800090937,25,0
6,25,233,22368,0.45,0.75,0.0,0,0,0,0,1.2252981288224998,0.9584296788147297,1.0099975298494712,20.902263500116533,28,0
7,25,233,22368,0.6,0.75,0.0,0,0,0,0,1.2253362872083469,0.9584296788147297,1.0099981569567371,20.814813800156116,38,0
8,25,233,22368,0.75,0.75,0.0,0,0,0,0,1.2253843122890784,0.9584296788147297,1.009998252020033,21.341971100162482,31,0
0,26,242,23232,0.225,0.0,0.0,1,0,0,1,0.5141530348372857,0.9550000021739121,1.0000021054650208,7.57654139996157,0,0
1,26,242,23232,0.3,0.0,0.0,1,0,0,1,0.6811729631199376,0.9549994232397304,1.0148480663408392,8.202472400153056,3,0
2,26,242,23232,0.3,0.1875,0.0,0,0,0,0,1.6243432039533794,0.9550000005218398,1.0022347997830676,21.028893299982883,0,0
3,26,242,23232,0.3,0.375,0.0,0,0,0,0,1.4957164763931636,0.9582981491253343,1.0016712971954773,21.208268700167537,0,0
4,26,242,23232,0.45,0.375,0.0,0,0,0,0,1.4908191238477762,0.9580068019334855,1.0016657066916688,21.09642340001301,23,0
5,26,242,23232,0.45,0.5625,0.0,0,0,0,0,1.4911134821471816,0.957962102171634,1.0016646265212599,21.266539600212127,51,0
6,26,242,23232,0.45,0.75,0.0,0,0,0,0,1.4909594949561094,0.957962102171634,1.0016646265212599,21.3925674999482,40,0
7,26,242,23232,0.6,0.75,0.0,0,0,0,0,1.4910803850519465,0.957962102171634,1.0016646265212599,21.013651500019478,47,0
8,26,242,23232,0.75,0.75,0.0,0,0,0,0,1.4910464553326879,0.957962102171634,1.0016481077583959,21.38355779997073,41,0
0,27,244,23424,0.225,0.0,0.0,0,0,0,0,1.1043689949514732,0.9550000261292867,1.0056209619174568,20.627886600006605,0,0
1,27,244,23424,0.3,0.0,0.0,0,0,0,0,1.1030302610249443,0.9550000384505848,1.0056208422105082,20.67520759991021,53,0
2,27,244,23424,0.3,0.1875,0.0,0,0,0,0,0.8753341759549861,0.9644378215256973,1.005537389462384,20.647506099950988,0,0
3,27,244,23424,0.3,0.375,0.0,0,0,0,0,0.8546430438651056,0.9645926587470232,1.0054804830158022,20.757781300198985,3,0
4,27,244,23424,0.45,0.375,0.0,0,0,0,0,0.8540896905770964,0.9641177228562636,1.0054976528235668,21.004960699938238,7,0
