episode,total_step,group_id,theta_pv,theta_svc,theta_cap,line_loss_mwh,under_guard_excursion,over_guard_excursion,under_steps,over_steps,event_day,pf_fail_steps
208,20064,1,0.748069167137146,1.073468804359436,0.8001968860626221,1.3907059480055972,0.0,0.01952901976480459,0,1,1,0
209,20160,2,0.7830772399902344,1.3630056381225586,0.33607038855552673,1.7020655861144625,0.0,0.0021657133512054116,0,0,0,0
210,20256,0,0.8024211525917053,1.0240741968154907,0.10672668367624283,1.2504833452529736,0.0,0.013554614050725444,0,2,1,0
211,20352,6,1.4149644374847412,1.3363889455795288,0.021140409633517265,2.5300912554421866,0.010598690794818011,0.02557685279245847,2,9,1,0
212,20448,7,1.2541314363479614,1.3105647563934326,0.6031548976898193,2.146940394519622,0.0015735134899573788,0.018627764932842794,0,5,1,0
213,20544,5,1.1027686595916748,0.880221426486969,0.7433488965034485,1.4023529019584404,0.0,0.018735875762414533,0,5,1,0
214,20640,3,0.904149055480957,1.4898828268051147,0.9721099734306335,2.1370432833588477,0.0,0.007207387212754934,0,1,1,0
215,20736,4,1.4474868774414062,1.0095890760421753,0.27903151512145996,1.9259347869263177,0.007416651714276523,0.014535261253995735,1,7,1,0
216,20832,4,1.1014052629470825,0.9799226522445679,0.3732876479625702,1.4858220003063458,0.0,0.018048083619529587,0,7,1,0
217,20928,1,0.8832284212112427,1.0185306072235107,0.6329532265663147,1.3137338040525637,0.0,0.009121075369586285,0,1,1,0
218,21024,6,1.2898703813552856,1.178764820098877,0.33951127529144287,1.859778411717531,0.0,0.008543361920837933,0,3,1,0
219,21120,5,1.135440707206726,0.8307603001594543,0.8744509816169739,1.3648554894929064,0.0,0.0009143802383115851,0,0,0,0
220,21216,0,1.0796114206314087,0.9989394545555115,0.16930854320526123,1.4770387741879063,0.0,0.011963199156923565,0,1,1,0
221,21312,3,1.060916781425476,1.3743584156036377,0.7678607106208801,1.9317912833957656,0.0,0.0,0,0,0,0
222,21408,2,0.9804990887641907,1.1856125593185425,0.13068746030330658,1.5863596549428065,0.0,0.007118247148632406,0,2,1,0
223,21504,7,1.122359275817871,1.3451329469680786,0.8783601522445679,2.072979611544295,0.0,0.018873376858576707,0,6,1,0
224,21600,6,1.404644250869751,1.418692946434021,0.20008912682533264,2.2734903913278024,0.0,0.025191309818385577,0,6,1,0
225,21696,5,1.306618332862854,0.9249874949455261,0.5052751302719116,1.5952774762325241,0.009750824315032158,0.01746309525320311,1,7,1,0
226,21792,2,0.8261867761611938,1.3214848041534424,0.18519249558448792,1.6189827508556185,0.0,0.00880882680662265,0,1,1,0
227,21888,3,0.819747805595398,1.4326775074005127,0.8161530494689941,1.8905121247567112,0.0,0.004614531973627045,0,0,0,0
228,21984,4,1.4440897703170776,0.7114704251289368,0.017089983448386192,1.8126532476402517,0.0025280039316166736,0.03812826585670592,0,5,1,0
229,22080,0,0.919590413570404,1.0415422916412354,0.40668758749961853,1.396505039579135,0.0,0.006575322788227256,0,1,1,0
230,22176,7,1.372129201889038,1.1056431531906128,0.7896369695663452,1.9213553272087678,0.0012062175997396007,0.023097261872095487,0,6,1,0
231,22272,1,0.7288282513618469,0.7032154202461243,0.949009895324707,1.05039079418458,0.0,0.012915839606153057,0,1,1,0
232,22368,4,1.2849417924880981,0.9043925404548645,0.38183268904685974,1.6849527814879086,0.0,0.03274291265859608,0,5,1,0
233,22464,2,1.0470763444900513,1.4488208293914795,0.1628149449825287,2.059996774337596,0.0,0.014412068169030068,0,5,1,0
234,22560,6,1.4110883474349976,1.4689154624938965,0.14018917083740234,2.4470748689231168,0.0,0.019986258172949745,0,3,1,0
235,22656,1,0.8495625257492065,1.0173821449279785,0.763909101486206,1.323821978272363,0.0,0.014035341372477417,0,1,1,0
236,22752,7,1.3351256847381592,1.455590844154358,0.8667590618133545,2.338993849355106,0.0,0.017564312050579733,0,6,1,0
237,22848,5,1.2587838172912598,1.017679214477539,0.7330090403556824,1.6535755679750934,0.0,0.01659633322145071,0,2,1,0
238,22944,3,0.9728780388832092,1.3930631875991821,0.6966337561607361,1.9072556936778673,0.0,0.002748245545747263,0,0,0,0
239,23040,0,0.8230723738670349,0.851551353931427,0.3007979094982147,1.1024104527531287,0.0,0.0,0,0,0,0
240,23136,4,1.1883279085159302,0.7232662439346313,0.24484972655773163,1.3435504272010457,0.0003400131348036961,0.011733351935426573,0,5,1,0
241,23232,7,1.1298322677612305,1.4781827926635742,0.8047170639038086,2.235444016833247,0.0,0.007419800230052731,0,1,1,0
242,23328,1,0.9456753730773926,0.8137924671173096,0.5700392723083496,1.1430817392140626,0.0,0.0006736420226869377,0,0,0,0
243,23424,6,1.3422545194625854,1.2400288581848145,0.4151330888271332,2.0545920929654113,0.0,0.02126688225198281,0,6,1,0
244,23520,5,1.185506820678711,1.0596314668655396,0.5464994311332703,1.5519877692311002,0.0,0.0038395688599934807,0,0,0,0
245,23616,2,1.06271493434906,1.3118067979812622,0.1792261004447937,1.8089668962953234,0.0,0.013956170092187081,0,1,1,0
246,23712,0,1.0003089904785156,0.8524805307388306,0.40189117193222046,1.196431176688978,0.0,0.008163784711495037,0,1,1,0
247,23808,3,0.7395762205123901,1.38051438331604,0.6258314847946167,1.700891188349487,0.0,0.006738704242183147,0,1,1,0
248,23904,5,1.4618343114852905,0.7220560908317566,0.8391651511192322,1.5192470011989312,0.004329533778523076,0.022620786031145368,0,5,1,0
249,24000,1,0.9243775606155396,0.7240944504737854,0.5051348209381104,1.078387918861949,0.0,0.0026009135766642544,0,0,0,0
250,24096,3,0.721032977104187,1.424472689628601,0.5500812530517578,1.771081049464467,0.0,0.010869034869837702,0,1,1,0
251,24192,0,0.8748495578765869,0.8991377949714661,0.41337767243385315,1.2350664927006043,0.0,0.00527798839071858,0,1,1,0
252,24288,2,0.8660228848457336,1.3867814540863037,0.4328182637691498,1.823411815598305,0.0,0.003927030141921195,0,0,0,0
253,24384,4,1.2477936744689941,0.9940334558486938,0.17092467844486237,1.489038491536705,0.0,0.005519963104022807,0,1,1,0
254,24480,7,1.140493392944336,1.2212456464767456,0.6720514297485352,1.7447599925974668,0.0,0.023109866297873927,0,1,1,0
255,24576,6,1.110854148864746,1.4852211475372314,0.3251431882381439,2.1294112268278114,0.0,0.012945947517518874,0,1,1,0
256,24672,3,1.0791996717453003,1.2514235973358154,0.676805853843689,1.7623614388196553,0.0,0.010045633910179319,0,2,1,0
257,24768,4,1.2875138521194458,0.9477391839027405,0.18798840045928955,1.5238233990114842,0.0,0.00828408882182008,0,1,1,0
258,24864,5,1.2764861583709717,1.051114797592163,0.7581964135169983,1.5749186225783038,0.0,0.017127707250360613,0,2,1,0
259,24960,1,0.7956019043922424,0.7175818085670471,0.7484263777732849,0.9769372692890855,0.00025697964848547805,0.0,0,0,0,0
260,25056,7,1.2766199111938477,1.4724072217941284,0.7485640048980713,2.293373147024461,0.0,0.025402868074052787,0,1,1,0
261,25152,2,1.0220156908035278,1.1600979566574097,0.4716816842556,1.501321482846011,0.0,0.017911577270958823,0,1,1,0
262,25248,6,1.3114573955535889,1.3328005075454712,0.2588138282299042,1.9564281223244335,0.0,0.020574998002407252,0,1,1,0
263,25344,0,0.7686770558357239,0.9343540668487549,0.28278452157974243,1.1185359574810194,0.0,0.0,0,0,0,0
264,25440,2,0.858546257019043,1.4779242277145386,0.3800920844078064,1.8267752431610202,0.0,0.0,0,0,0,0
265,25536,6,1.2399572134017944,1.461678385734558,0.410613089799881,2.2188077014243563,0.0,0.00954411574924352,0,1,1,0
266,25632,5,1.202111840248108,0.7517899870872498,0.6951026320457458,1.2606700274630518,0.0,0.01783832753425929,0,1,1,0
267,25728,7,1.1128089427947998,1.2112077474594116,0.5220573544502258,1.6397817753352162,0.0,0.011706789040179633,0,1,1,0
268,25824,4,1.337182879447937,0.7527090907096863,0.06338338553905487,1.554186213945283,0.0038403990350514006,0.01800906568194649,0,2,1,0
269,25920,3,1.0658379793167114,1.1170878410339355,0.5046758055686951,1.5125357244536592,0.0,0.0046666458718054304,0,0,0,0
270,26016,1,0.8148179054260254,1.0190510749816895,0.6033286452293396,1.2470149845387257,0.0,0.0,0,0,0,0
271,26112,0,0.856656014919281,0.7375161051750183,0.10262994468212128,1.0157581060367247,0.0,0.0011292803852158695,0,0,0,0
272,26208,6,1.28594172000885,1.326197862625122,0.22048062086105347,1.912065373967681,0.0,0.022563295421626606,0,4,1,0
273,26304,3,1.0846917629241943,1.1209020614624023,0.5848946571350098,1.4803380924739586,0.0,0.0022166763176154625,0,0,0,0
274,26400,4,1.2660967111587524,0.7563534379005432,0.48950082063674927,1.2789050926282146,0.0,0.012715315973818475,0,2,1,0
275,26496,5,1.294987440109253,0.890083909034729,0.6482490301132202,1.43224807050584,0.0,0.0023956710492361033,0,0,0,0
276,26592,2,1.0363073348999023,1.2262622117996216,0.1949615180492401,1.5969098638337336,0.0,0.002000123619023464,0,0,0,0
277,26688,7,1.1755588054656982,1.3225239515304565,0.6925281882286072,1.8733708922974033,0.0,0.010683269357156355,0,2,1,0
278,26784,1,1.0448250770568848,0.9548604488372803,0.9440251588821411,1.3282296700635217,0.0,0.005156645300857798,0,1,1,0
279,26880,0,1.095353126525879,1.0046862363815308,0.302956759929657,1.3381905709544448,0.0,0.0,0,0,0,0
280,26976,2,0.7634203433990479,1.4424057006835938,0.15091685950756073,1.6720018323338288,0.0,0.005111019363587488,0,1,1,0
281,27072,5,1.2137765884399414,0.7118253111839294,0.5571874976158142,1.2462003423599946,0.0,0.0033594217856462993,0,0,0,0
282,27168,3,1.0056393146514893,1.4016145467758179,0.5651804804801941,1.8477580598095338,0.0,0.0,0,0,0,0
283,27264,1,1.0102862119674683,1.0338002443313599,0.5076025128364563,1.3171649457377885,0.0,0.0,0,0,0,0
284,27360,4,1.4284958839416504,0.8517197370529175,0.3545953333377838,1.5000490687381602,0.0,0.00455243480257117,0,0,0,0
285,27456,6,1.4192988872528076,1.2110666036605835,0.06848575174808502,1.90715190790131,0.0,0.009317968072167782,0,4,1,0
286,27552,7,1.4406750202178955,1.4451395273208618,0.9521324038505554,2.328440637417768,0.0,0.008827920115345389,0,2,1,0
287,27648,0,0.7405701279640198,0.7135377526283264,0.1495254635810852,0.9537709788672931,0.00041933549899009215,0.0,0,0,0,0
288,27744,4,1.338422417640686,1.0495558977127075,0.36591166257858276,1.6091417452550716,0.0,0.012713127009614356,0,1,1,0
289,27840,1,0.8864833116531372,0.9071750640869141,0.7865742444992065,1.1532295783618922,0.0,0.014949923268784637,0,2,1,0
290,27936,0,0.7679821848869324,0.9365217685699463,0.21067021787166595,1.04815465900954,0.0,0.00029723494314159993,0,0,0,0
291,28032,6,1.4757708311080933,1.4459304809570312,0.37782788276672363,2.3975538846730458,0.0,0.019317382250416015,0,3,1,0
292,28128,7,1.389506220817566,1.1331827640533447,0.8741976022720337,1.6805725148025048,0.0,0.0,0,0,0,0
293,28224,2,0.8584483861923218,1.4108678102493286,0.4039795696735382,1.7100945591977685,0.0,0.022731970447123606,0,1,1,0
294,28320,3,0.8438214063644409,1.2660490274429321,0.941892147064209,1.6103035433014439,0.0,0.0,0,0,0,0
295,28416,5,1.3409364223480225,0.7740679383277893,0.7080581784248352,1.2841645856197186,0.0,0.010150129872880997,0,3,1,0
296,28512,6,1.3499683141708374,1.1785800457000732,0.2947516441345215,1.834131847714016,0.0,0.01437142596733798,0,2,1,0
297,28608,3,0.7970156073570251,1.4110926389694214,0.7059137225151062,1.7322752266489236,0.0,0.0,0,0,0,0
298,28704,1,0.7104080319404602,0.9632049798965454,0.634421169757843,1.0796610082568217,0.0,0.0,0,0,0,0
299,28800,2,0.8044670820236206,1.121427059173584,0.051685135811567307,1.2600577748239905,0.0,0.0,0,0,0,0
