job_index,pv_s_scale,svc_q_scale,cap_total_mvar,t0,risk,under_risk,over_risk,under_steps,over_steps,pf_fail,loss_mean_mw,energy_mwh,vmin,vmax,raw_vmin,raw_vmax,intervention_steps,intervention_rate,projection_failures,mean_correction_norm,max_correction_norm,power_flow_previews
594,1.1857357025146484,1.1138941049575806,0.5792084336280823,31496,0,0,0,0,0,0,0.06209338072031236,1.4902411372874966,0.9711914068994361,1.028727744999446,0.9711914068994361,1.028727744999446,0,0.0,0,0.0,0.0,96
595,1.1959210634231567,1.1715573072433472,0.1355115920305252,31741,0,0,0,0,0,0,0.06310568652402031,1.5145364765764873,0.9700507100534931,1.0285685976422971,0.9700507100534931,1.0285685976422971,0,0.0,0,0.0,0.0,96
596,0.7413694262504578,0.7709931135177612,0.0894513800740242,10144,0,0,0,0,0,0,0.03930966620727145,0.9434319889745149,0.9551556934998389,1.0183102194577411,0.9551556934998389,1.0183102194577411,0,0.0,0,0.0,0.0,96
597,0.8141888976097107,1.417644739151001,0.0587033405900001,3301,0,0,0,0,0,0,0.0753549072252855,1.808517773406852,0.9688433358248887,1.0358314531505792,0.9688433358248887,1.0358314531505792,0,0.0,0,0.0,0.0,96
598,0.9061978459358216,1.2679803371429443,0.8649040460586548,26057,0,0,0,0,0,0,0.07411048628661664,1.7786516708787992,0.9685256208533852,1.0345396930154922,0.9685256208533852,1.0345396930154922,0,0.0,0,0.0,0.0,96
599,1.4499452114105225,1.181383490562439,0.8545507192611694,28130,0,0,0,0,0,0,0.07361652400922176,1.7667965762213225,0.9710546435704749,1.0314288939827232,0.9710546435704749,1.0314288939827232,0,0.0,0,0.0,0.0,96
600,1.2291380167007446,1.2581589221954346,0.9353810548782348,24193,0,0,0,0,0,0,0.07757840538259077,1.8618817291821785,0.9710041467324629,1.033412271163057,0.9710041467324629,1.033412271163057,0,0.0,0,0.0,0.0,96
601,1.292565107345581,0.9718505144119264,0.0622097924351692,9561,0,0,0,0,0,0,0.0509618133056885,1.223083519336524,0.9648312130396407,1.023215226233081,0.9648312130396407,1.023215226233081,0,0.0,0,0.0,0.0,96
602,0.9222928881645204,1.3486827611923218,0.6238605380058289,10141,0,0,0,0,0,0,0.07611734362911708,1.8268162470988099,0.9705024384048875,1.0348056882173293,0.9705024384048875,1.0348056882173293,0,0.0,0,0.0,0.0,96
603,0.9554381370544434,1.2071661949157717,0.0422060452401638,22395,0,0,0,0,0,0,0.06120175263158111,1.4688420631579466,0.967181252884221,1.029404448109725,0.967181252884221,1.029404448109725,0,0.0,0,0.0,0.0,96
604,1.2030060291290283,0.9642348885536194,0.7271583676338196,12230,0,0,0,0,0,0,0.05508451640698653,1.3220283937676767,0.9653417453380198,1.0253809026604768,0.9653417453380198,1.0253809026604768,0,0.0,0,0.0,0.0,96
605,1.1253440380096436,1.12588632106781,0.9882044792175292,3987,0,0,0,0,0,0,0.06900572869488332,1.6561374886771998,0.9662010644505329,1.0297395544130108,0.9662010644505329,1.0297395544130108,0,0.0,0,0.0,0.0,96
606,0.787743866443634,0.8570278286933899,0.4027241766452789,6703,0,0,0,0,0,0,0.044142615671266226,1.0594227761103894,0.960979016925194,1.0201361283217074,0.960979016925194,1.0201361283217074,0,0.0,0,0.0,0.0,96
607,1.077081561088562,0.7726471424102783,0.0640841349959373,5065,0,0,0,0,0,0,0.041080747177364735,0.9859379322567536,0.9593797496124287,1.0171258892198052,0.9593797496124287,1.0171258892198052,0,0.0,0,0.0,0.0,96
608,0.7379269003868103,1.3451534509658811,0.523193359375,25293,0,0,0,0,0,0,0.07328714792786062,1.7588915502686548,0.9732394863545696,1.0349801253343776,0.9732394863545696,1.0349801253343776,0,0.0,0,0.0,0.0,96
609,1.0031120777130127,1.157618522644043,0.4164150357246399,22199,0,0,0,0,0,0,0.06140874219307154,1.473809812633717,0.969676339905478,1.0298780600718087,0.969676339905478,1.0298780600718087,0,0.0,0,0.0,0.0,96
610,0.7022730112075806,1.413137912750244,0.8704419136047363,28274,0,0,0,0,0,0,0.08459760115044919,2.0303424276107807,0.9747224823721474,1.0387189933325482,0.9747224823721474,1.0387189933325482,0,0.0,0,0.0,0.0,96
611,0.7830215096473694,1.1099390983581543,0.4982709288597107,27550,0,0,0,0,0,0,0.05807797947615084,1.3938715074276202,0.9667188515093379,1.0286624192873604,0.9667188515093379,1.0286624192873604,0,0.0,0,0.0,0.0,96
612,0.9789075255393982,1.1905275583267212,0.9102160334587096,5351,0,0,0,0,0,0,0.0701313344299274,1.6831520263182576,0.9726247591471116,1.0317847803945432,0.9726247591471116,1.0317847803945432,0,0.0,0,0.0,0.0,96
613,1.4769847393035889,1.3699713945388794,0.5650511980056763,34278,0,0,0,0,0,0,0.08400219032137729,2.016052567713055,0.9723920421252068,1.038815045230765,0.9723920421252068,1.038815045230765,0,0.0,0,0.0,0.0,96
614,1.2556673288345337,1.1668198108673096,0.2576967775821686,34879,0,0,0,0,0,0,0.06355149451621582,1.5252358683891796,0.9700464197842067,1.0289535073123814,0.9700464197842067,1.0289535073123814,0,0.0,0,0.0,0.0,96
615,1.072144627571106,1.4343384504318235,0.9856418967247008,11125,0,0,0,0,0,0,0.09188263057580819,2.2051831338193963,0.9719930065477793,1.0394395587423613,0.9719930065477793,1.0394395587423613,0,0.0,0,0.0,0.0,96
