seed,day,shift_id,random_seed,event,under_steps,over_steps,pf_fail,minimum_voltage_pu,maximum_voltage_pu,line_loss_mwh,load_multiplier,pv_multiplier,mean_r_multiplier,mean_x_multiplier,topology_reconfiguration,observation_delay_steps
46,77,0,2026169694,1,14,0,0,0.9482382635028038,1.0,2.216913145864904,1.0,1.0,1.0,1.0,tie32_open18,0
46,85,0,2026177766,1,16,0,0,0.9480566806482698,1.0,2.2337607844181115,1.0,1.0,1.0,1.0,tie32_open18,0
46,105,0,2026197946,0,0,0,0,0.9518647699719163,1.0252500710144699,1.4129872364374967,1.0,1.0,1.0,1.0,tie32_open18,0
46,133,0,2026226198,0,0,0,0,0.9526140581283351,1.0128740060534553,1.4527915273313023,1.0,1.0,1.0,1.0,tie32_open18,0
46,137,0,2026230234,0,0,0,0,0.9606350108726155,1.0253555962457472,0.9502579558797432,1.0,1.0,1.0,1.0,tie32_open18,0
46,147,0,2026240324,0,0,0,0,0.9526059870589967,1.020062804109627,1.4735506942728505,1.0,1.0,1.0,1.0,tie32_open18,0
46,159,0,2026252432,0,0,0,0,0.9591016921797701,1.0214582014225777,0.8746381873172394,1.0,1.0,1.0,1.0,tie32_open18,0
46,220,0,2026313981,0,0,0,0,0.9555158871175337,1.0060406566386055,1.3593532884213904,1.0,1.0,1.0,1.0,tie32_open18,0
46,236,0,2026330125,0,0,0,0,0.9603693918493873,1.028348154620181,0.8552114960467361,1.0,1.0,1.0,1.0,tie32_open18,0
46,241,0,2026335170,0,0,0,0,0.9541574001146643,1.0,1.4775062630616371,1.0,1.0,1.0,1.0,tie32_open18,0
46,245,0,2026339206,0,0,0,0,0.9514428455729735,1.0036048986192978,1.5397561552786334,1.0,1.0,1.0,1.0,tie32_open18,0
46,257,0,2026351314,0,0,0,0,0.9579383652401984,1.0309785347979805,0.9206017641599039,1.0,1.0,1.0,1.0,tie32_open18,0
46,282,0,2026376539,1,11,0,0,0.9482529295101426,1.0085360683603057,1.7448900709015316,1.0,1.0,1.0,1.0,tie32_open18,0
46,295,0,2026389656,1,21,0,0,0.9476979442918966,1.0,2.3124485953025467,1.0,1.0,1.0,1.0,tie32_open18,0
46,299,0,2026393692,0,0,0,0,0.9536672645158488,1.0,1.3654812415770123,1.0,1.0,1.0,1.0,tie32_open18,0
