episode,method,rolling_mean,seed_min,seed_max,seed_42,seed_43,seed_44
152,Concat PPO,-7.815005964759242,-8.21326537128234,-7.343743767356418,-7.888008755638969,-7.343743767356418,-8.21326537128234
153,Concat PPO,-7.76427786525866,-8.142776732438213,-7.353676420320995,-7.796380443016773,-7.353676420320995,-8.142776732438213
154,Concat PPO,-7.7266403815393145,-8.166547878777546,-7.277574300351444,-7.735798965488953,-7.277574300351444,-8.166547878777546
155,Concat PPO,-7.663696900834388,-8.066472767216233,-7.26506275085251,-7.659555184434423,-7.26506275085251,-8.066472767216233
156,Concat PPO,-7.695344372917666,-8.037669276194816,-7.287612732114753,-7.7607511104434295,-7.287612732114753,-8.037669276194816
157,Concat PPO,-7.69696293887714,-8.04425915674686,-7.261003333204294,-7.785626326680267,-7.261003333204294,-8.04425915674686
158,Concat PPO,-7.680521653611578,-8.004946523703781,-7.340701031867036,-7.695917405263917,-7.340701031867036,-8.004946523703781
159,Concat PPO,-7.6501462827915745,-8.048969914566571,-7.356891052357665,-7.54457788145049,-7.356891052357665,-8.048969914566571
160,Concat PPO,-7.75628956562323,-8.129439861020671,-7.3879321121459,-7.751496723703118,-7.3879321121459,-8.129439861020671
161,Concat PPO,-7.759863660697697,-8.209797232512624,-7.310644838082426,-7.75914891149804,-7.310644838082426,-8.209797232512624
162,Concat PPO,-7.652950145776376,-8.054831181930197,-7.252523944690143,-7.651495310708786,-7.252523944690143,-8.054831181930197
163,Concat PPO,-7.708854468564842,-8.22604743246389,-7.332149175928057,-7.56836679730258,-7.332149175928057,-8.22604743246389
164,Concat PPO,-7.641269125016481,-8.1494351748218,-7.286574448430875,-7.487797751796766,-7.286574448430875,-8.1494351748218
165,Concat PPO,-7.598011086723697,-8.115873573515291,-7.240601205476825,-7.437558481178977,-7.240601205476825,-8.115873573515291
166,Concat PPO,-7.626500792608643,-8.019542049280709,-7.287645122306169,-7.572315206239053,-7.287645122306169,-8.019542049280709
167,Concat PPO,-7.6372031986521405,-8.03804223797338,-7.34080814357414,-7.5327592144089,-7.34080814357414,-8.03804223797338
168,Concat PPO,-7.563201635344623,-7.946314737846382,-7.25216209709634,-7.491128071091148,-7.25216209709634,-7.946314737846382
169,Concat PPO,-7.615930749439421,-7.866041369494407,-7.402321975894624,-7.579428902929233,-7.402321975894624,-7.866041369494407
170,Concat PPO,-7.592273049151974,-7.820112824673729,-7.418357707837401,-7.538348614944792,-7.418357707837401,-7.820112824673729
171,Concat PPO,-7.499896331053006,-7.689742260990797,-7.314799187508317,-7.495147544659903,-7.314799187508317,-7.689742260990797
172,Concat PPO,-7.423576801402572,-7.559285654944177,-7.335628637986848,-7.3758161112766905,-7.335628637986848,-7.559285654944177
173,Concat PPO,-7.349168034134768,-7.595565529304513,-7.160964744806183,-7.290973828293607,-7.160964744806183,-7.595565529304513
174,Concat PPO,-7.352526838929034,-7.750583443716806,-7.113205072285137,-7.113205072285137,-7.193792000785159,-7.750583443716806
175,Concat PPO,-7.324552540501007,-7.658876944840806,-7.1347320207574105,-7.1347320207574105,-7.1800486559048045,-7.658876944840806
176,Concat PPO,-7.359847302567921,-7.734420991738791,-7.152446550529939,-7.152446550529939,-7.192674365435035,-7.734420991738791
177,Concat PPO,-7.39070005615816,-7.840663868082353,-7.102620216722069,-7.102620216722069,-7.228816083670058,-7.840663868082353
178,Concat PPO,-7.4504292678824635,-7.915435904155609,-7.140288327802068,-7.2955635716897165,-7.140288327802068,-7.915435904155609
179,Concat PPO,-7.451469833175658,-7.806911524632507,-7.251968361580238,-7.295529613314226,-7.251968361580238,-7.806911524632507
180,Concat PPO,-7.526332298866939,-8.024839106499508,-7.229275149640204,-7.324882640461105,-7.229275149640204,-8.024839106499508
181,Concat PPO,-7.478827465442415,-7.949009115635927,-7.189691806873446,-7.297781473817874,-7.189691806873446,-7.949009115635927
182,Concat PPO,-7.43268001319302,-7.888691591905772,-7.201235471311901,-7.208112976361388,-7.201235471311901,-7.888691591905772
183,Concat PPO,-7.455282261350945,-7.977212305299644,-7.090760090999217,-7.297874387753973,-7.090760090999217,-7.977212305299644
184,Concat PPO,-7.467490356134078,-7.947178914442486,-7.1314886289300805,-7.3238035250296685,-7.1314886289300805,-7.947178914442486
185,Concat PPO,-7.344783757854604,-7.699334267411384,-7.088955032527365,-7.246061973625062,-7.088955032527365,-7.699334267411384
186,Concat PPO,-7.39298053571546,-7.727579869927406,-7.19864793523929,-7.252713801979684,-7.19864793523929,-7.727579869927406
187,Concat PPO,-7.464139711579062,-7.780020670380477,-7.2436866192057074,-7.368711845151,-7.2436866192057074,-7.780020670380477
188,Concat PPO,-7.422514074149125,-7.732983836420727,-7.257421537673723,-7.257421537673723,-7.277136848352926,-7.732983836420727
189,Concat PPO,-7.367884284712519,-7.624767882752679,-7.141188722774631,-7.337696248610249,-7.141188722774631,-7.624767882752679
190,Concat PPO,-7.421253108379369,-7.643911186637613,-7.082825968870047,-7.537022169630446,-7.082825968870047,-7.643911186637613
191,Concat PPO,-7.435624078975505,-7.654343860238673,-7.1137193291686955,-7.538809047519147,-7.1137193291686955,-7.654343860238673
192,Concat PPO,-7.479965769812767,-7.75940126251489,-7.105760819972254,-7.574735226951154,-7.105760819972254,-7.75940126251489
193,Concat PPO,-7.555826618885315,-7.996742766686537,-7.084523707523373,-7.586213382446036,-7.084523707523373,-7.996742766686537
194,Concat PPO,-7.470473297169359,-8.039705117851371,-6.889734989903205,-7.481979783753497,-6.889734989903205,-8.039705117851371
195,Concat PPO,-7.509863245387128,-8.066779885457239,-6.881428337348285,-7.581381513355858,-6.881428337348285,-8.066779885457239
196,Concat PPO,-7.5520689264128045,-8.023871697372691,-6.903033503267588,-7.729301578598133,-6.903033503267588,-8.023871697372691
197,Concat PPO,-7.588361345306154,-8.014464819824324,-7.013603462905458,-7.73701575318868,-7.013603462905458,-8.014464819824324
198,Concat PPO,-7.629361657301909,-8.047446829023036,-7.0534002227309305,-7.787237920151759,-7.0534002227309305,-8.047446829023036
199,Concat PPO,-7.5498375527950365,-7.967554072356436,-6.908183664546065,-7.77377492148261,-6.908183664546065,-7.967554072356436
200,Concat PPO,-7.561114086877173,-8.001224102451827,-6.95542016138242,-7.726697996797274,-6.95542016138242,-8.001224102451827
201,Concat PPO,-7.461047773251917,-7.814614520178318,-6.89429729093797,-7.674231508639466,-6.89429729093797,-7.814614520178318
202,Concat PPO,-7.497826984733361,-7.841041286588141,-6.839976822380452,-7.841041286588141,-6.839976822380452,-7.812462845231491
203,Concat PPO,-7.425258713054679,-7.667927233000358,-6.97352090487498,-7.667927233000358,-6.97352090487498,-7.634328001288701
204,Concat PPO,-7.464702906948581,-7.747450584460029,-6.965308911556766,-7.681349224828946,-6.965308911556766,-7.747450584460029
205,Concat PPO,-7.395775315294698,-7.687503444025015,-6.854846667659823,-7.644975834199255,-6.854846667659823,-7.687503444025015
206,Concat PPO,-7.388165759757288,-7.7646948642048335,-6.878945049263427,-7.520857365803604,-6.878945049263427,-7.7646948642048335
207,Concat PPO,-7.402619991397579,-7.679308224056962,-6.94521411710573,-7.583337633030044,-6.94521411710573,-7.679308224056962
208,Concat PPO,-7.43264942248394,-7.716214731484388,-7.067616562255788,-7.514116973711643,-7.067616562255788,-7.716214731484388
209,Concat PPO,-7.36491491990873,-7.605233615210252,-6.972332874685833,-7.517178269830106,-6.972332874685833,-7.605233615210252
210,Concat PPO,-7.392485455385459,-7.668131141517547,-7.0361771196791345,-7.473148104959696,-7.0361771196791345,-7.668131141517547
211,Concat PPO,-7.326963231218275,-7.546540114216426,-6.98132127388647,-7.4530283055519275,-6.98132127388647,-7.546540114216426
212,Concat PPO,-7.414253546087038,-7.605296552129694,-7.063020692031353,-7.574443394100066,-7.063020692031353,-7.605296552129694
213,Concat PPO,-7.382860703325464,-7.661104196516085,-6.982355189339058,-7.661104196516085,-6.982355189339058,-7.505122724121249
214,Concat PPO,-7.407467625562485,-7.663132279584164,-6.998346716391214,-7.560923880712075,-6.998346716391214,-7.663132279584164
215,Concat PPO,-7.313663825099215,-7.532312440093028,-6.966724965526871,-7.441954069677745,-6.966724965526871,-7.532312440093028
216,Concat PPO,-7.33605009732737,-7.724695380670885,-6.886413507964245,-7.397041403346984,-6.886413507964245,-7.724695380670885
217,Concat PPO,-7.320122678065609,-7.666769302447293,-6.939834101193454,-7.353764630556078,-6.939834101193454,-7.666769302447293
218,Concat PPO,-7.2417398638443515,-7.485072727678896,-6.996451309219918,-7.243695554634241,-6.996451309219918,-7.485072727678896
219,Concat PPO,-7.284075333324988,-7.545662227334015,-7.007176456616559,-7.299387316024386,-7.007176456616559,-7.545662227334015
220,Concat PPO,-7.211914656146274,-7.510940951152153,-7.008550853206426,-7.116252164080246,-7.008550853206426,-7.510940951152153
221,Concat PPO,-7.239311734870774,-7.682304795246641,-7.004529122846021,-7.031101286519658,-7.004529122846021,-7.682304795246641
222,Concat PPO,-7.233516939921138,-7.798834691299694,-6.842435929344127,-7.059280199119594,-6.842435929344127,-7.798834691299694
223,Concat PPO,-7.215974592086593,-7.830080341569146,-6.83784837322746,-6.979995061463175,-6.83784837322746,-7.830080341569146
224,Concat PPO,-7.227012587070348,-7.722193477950123,-6.861022208528672,-7.097822074732247,-6.861022208528672,-7.722193477950123
225,Concat PPO,-7.268185976088741,-7.788590144023839,-6.840684399298022,-7.175283384944364,-6.840684399298022,-7.788590144023839
226,Concat PPO,-7.317230435453418,-7.817191876090609,-6.96077000498209,-7.173729425287554,-6.96077000498209,-7.817191876090609
227,Concat PPO,-7.269148248522026,-7.7295088576483115,-6.992358407733673,-7.085577480184092,-6.992358407733673,-7.7295088576483115
228,Concat PPO,-7.365534255821043,-7.982061404385283,-6.945374071585251,-7.169167291492595,-6.945374071585251,-7.982061404385283
229,Concat PPO,-7.378252810036265,-8.061900793849219,-6.893068813702248,-7.179788822557327,-6.893068813702248,-8.061900793849219
230,Concat PPO,-7.2969863227873875,-7.852720821300819,-6.91392139616244,-7.124316750898902,-6.91392139616244,-7.852720821300819
231,Concat PPO,-7.32170656659541,-7.906561490688116,-6.815543339079756,-7.243014870018359,-6.815543339079756,-7.906561490688116
232,Concat PPO,-7.270116700193792,-7.880927797429851,-6.900590075585106,-7.028832227566415,-6.900590075585106,-7.880927797429851
233,Concat PPO,-7.297079500086002,-8.032089771792887,-6.8965026357609585,-6.962646092704161,-6.8965026357609585,-8.032089771792887
234,Concat PPO,-7.348588542443451,-8.12279558960851,-6.8571183611171,-7.065851676604742,-6.8571183611171,-8.12279558960851
235,Concat PPO,-7.369111970897724,-8.125281565471555,-6.8167153030944565,-7.16533904412716,-6.8167153030944565,-8.125281565471555
236,Concat PPO,-7.391979577523138,-8.19626559128896,-6.808151245837502,-7.171521895442951,-6.808151245837502,-8.19626559128896
237,Concat PPO,-7.342377803860913,-8.214444597325693,-6.673171544734467,-7.139517269522576,-6.673171544734467,-8.214444597325693
238,Concat PPO,-7.290182792541368,-8.199886828197664,-6.63134167487887,-7.039319874547569,-6.63134167487887,-8.199886828197664
239,Concat PPO,-7.324457538377435,-8.070955611142704,-6.773053493022738,-7.129363510966864,-6.773053493022738,-8.070955611142704
240,Concat PPO,-7.329796946186434,-8.141831278465487,-6.897515065773588,-6.950044494320229,-6.897515065773588,-8.141831278465487
241,Concat PPO,-7.207016543797562,-7.863487692783314,-6.853775721345036,-6.853775721345036,-6.9037862172643365,-7.863487692783314
242,Concat PPO,-7.229382392735165,-7.831713603073279,-6.8737809826397775,-6.982652592492436,-6.8737809826397775,-7.831713603073279
243,Concat PPO,-7.175687923952981,-7.820423217761979,-6.758767396417258,-6.9478731576797035,-6.758767396417258,-7.820423217761979
244,Concat PPO,-7.2008133308428945,-7.734746343544683,-6.901617215279341,-6.96607643370466,-6.901617215279341,-7.734746343544683
245,Concat PPO,-7.193845996507018,-7.702540496397458,-6.887280414110534,-6.991717079013061,-6.887280414110534,-7.702540496397458
246,Concat PPO,-7.138888050629926,-7.518544560916233,-6.850174037363782,-7.047945553609759,-6.850174037363782,-7.518544560916233
247,Concat PPO,-7.117547331666706,-7.523812309633929,-6.912487510943098,-6.9163421744230895,-6.912487510943098,-7.523812309633929
248,Concat PPO,-7.109992407797599,-7.430720589677267,-6.942900064999993,-6.942900064999993,-6.956356568715538,-7.430720589677267
249,Concat PPO,-7.075227271863689,-7.484101220496472,-6.827774992702996,-6.827774992702996,-6.9138056023916,-7.484101220496472
250,Concat PPO,-7.052862620410841,-7.563524815519332,-6.634377623892228,-6.634377623892228,-6.96068542182096,-7.563524815519332
251,Concat PPO,-7.044164744376519,-7.6128802686439,-6.684145042207215,-6.684145042207215,-6.835468922278443,-7.6128802686439
252,Concat PPO,-7.067908572762661,-7.747744241588122,-6.609749634309441,-6.609749634309441,-6.846231842390421,-7.747744241588122
253,Concat PPO,-6.967753290735355,-7.499444806218927,-6.597695662360906,-6.597695662360906,-6.806119403626228,-7.499444806218927
254,Concat PPO,-6.881383897685431,-7.264973175021043,-6.55520017991036,-6.55520017991036,-6.823978338124891,-7.264973175021043
255,Concat PPO,-6.931735638108957,-7.233172980086274,-6.6092884130891925,-6.6092884130891925,-6.952745521151407,-7.233172980086274
256,Concat PPO,-6.9510469893043885,-7.170232886545431,-6.6551882369523385,-6.6551882369523385,-7.027719844415396,-7.170232886545431
257,Concat PPO,-6.9754500365365075,-7.248756352249134,-6.7741538110062525,-6.7741538110062525,-6.903439946354137,-7.248756352249134
258,Concat PPO,-6.869970480416352,-6.994719382364235,-6.745042961518291,-6.745042961518291,-6.87014909736653,-6.994719382364235
259,Concat PPO,-6.826070611158509,-6.938600560839639,-6.655802191394144,-6.655802191394144,-6.883809081241744,-6.938600560839639
260,Concat PPO,-6.739851876439377,-6.92948137718501,-6.422030208063893,-6.422030208063893,-6.868044044069228,-6.92948137718501
261,Concat PPO,-6.7505791796289065,-6.877119843399651,-6.583339066547117,-6.583339066547117,-6.791278628939952,-6.877119843399651
262,Concat PPO,-6.675138548339249,-6.915056775407246,-6.450493135762286,-6.450493135762286,-6.915056775407246,-6.659865733848217
263,Concat PPO,-6.778649403744662,-7.023895639748688,-6.506263156530065,-6.506263156530065,-7.023895639748688,-6.805789414955234
264,Concat PPO,-6.74366157994774,-6.935726473680419,-6.37383648607476,-6.37383648607476,-6.935726473680419,-6.92142178008804
265,Concat PPO,-6.830775491641639,-7.003781525405027,-6.509680118142095,-6.509680118142095,-6.978864831377798,-7.003781525405027
266,Concat PPO,-6.901581562015166,-7.04069206262127,-6.669586111599931,-6.669586111599931,-7.04069206262127,-6.994466511824297
267,Concat PPO,-6.803709004228987,-6.977539147979776,-6.497295688741881,-6.497295688741881,-6.936292175965304,-6.977539147979776
268,Concat PPO,-6.830838854281192,-6.9670088072735314,-6.5838734585268535,-6.5838734585268535,-6.941634297043189,-6.9670088072735314
269,Concat PPO,-6.765778844497195,-6.929557986500463,-6.495509156586976,-6.495509156586976,-6.872269390404147,-6.929557986500463
270,Concat PPO,-6.801208538353669,-6.990464912904819,-6.497637887548392,-6.497637887548392,-6.915522814607794,-6.990464912904819
271,Concat PPO,-6.770918391621909,-7.0563838091141875,-6.409948325876896,-6.409948325876896,-6.846423039874646,-7.0563838091141875
272,Concat PPO,-6.770988201157336,-7.055182821210276,-6.381109747132362,-6.381109747132362,-6.876672035129371,-7.055182821210276
273,Concat PPO,-6.795765285624609,-7.038762068824047,-6.399038651274574,-6.399038651274574,-6.949495136775205,-7.038762068824047
274,Concat PPO,-6.8707994340725875,-7.101242682519935,-6.417308710615503,-6.417308710615503,-7.093846909082325,-7.101242682519935
275,Concat PPO,-6.834634159255333,-7.0640629968061015,-6.441602322566798,-6.441602322566798,-7.0640629968061015,-6.998237158393098
276,Concat PPO,-6.764782780122091,-7.0714611337842985,-6.363652048116575,-6.363652048116575,-7.0714611337842985,-6.859235158465399
277,Concat PPO,-6.784983374569886,-7.1402727815487355,-6.428129242803898,-6.428129242803898,-7.1402727815487355,-6.786548099357024
278,Concat PPO,-6.869659040535791,-7.223024472498165,-6.435819998012813,-6.435819998012813,-7.223024472498165,-6.950132651096396
279,Concat PPO,-6.899339974232636,-7.195486766914888,-6.426481730298835,-6.426481730298835,-7.195486766914888,-7.076051425484187
280,Concat PPO,-6.867739799990143,-7.139221614469841,-6.364379098638572,-6.364379098638572,-7.099618686862012,-7.139221614469841
281,Concat PPO,-6.791057007285162,-7.04630989302778,-6.307417802853308,-6.307417802853308,-7.0194433259744,-7.04630989302778
282,Concat PPO,-6.740349423327252,-7.024525371112052,-6.213188192367493,-6.213188192367493,-7.024525371112052,-6.983334706502208
283,Concat PPO,-6.790066369849163,-7.049368891714316,-6.299226403637871,-6.299226403637871,-7.049368891714316,-7.021603814195301
284,Concat PPO,-6.849531343699287,-7.193855982809846,-6.269446847210076,-6.269446847210076,-7.085291201077939,-7.193855982809846
285,Concat PPO,-6.8768033894836735,-7.163984046568363,-6.33962404160705,-6.33962404160705,-7.163984046568363,-7.12680208027561
286,Concat PPO,-6.868725209692131,-7.200173918110998,-6.266168709701194,-6.266168709701194,-7.1398330012642,-7.200173918110998
287,Concat PPO,-6.869996124625569,-7.1570733239172535,-6.411412014212152,-6.411412014212152,-7.041503035747302,-7.1570733239172535
288,Concat PPO,-6.777188218983156,-7.117510648119284,-6.253474616704068,-6.253474616704068,-6.960579392126118,-7.117510648119284
289,Concat PPO,-6.773846577526858,-7.026379378123108,-6.327988934627286,-6.327988934627286,-6.967171419830179,-7.026379378123108
290,Concat PPO,-6.696457792875073,-6.982369914119264,-6.210252397538569,-6.210252397538569,-6.8967510669673855,-6.982369914119264
291,Concat PPO,-6.693060512067485,-7.141158714383812,-6.023681316179574,-6.023681316179574,-6.91434150563907,-7.141158714383812
292,Concat PPO,-6.751736338488882,-7.163926305184484,-6.223482133465833,-6.223482133465833,-6.8678005768163315,-7.163926305184484
293,Concat PPO,-6.751734535099591,-7.088386533277511,-6.231218926612563,-6.231218926612563,-6.935598145408699,-7.088386533277511
294,Concat PPO,-6.70333398628756,-6.973481537974262,-6.301776859280088,-6.301776859280088,-6.834743561608329,-6.973481537974262
295,Concat PPO,-6.731778400290328,-7.034101352174292,-6.33500956027696,-6.33500956027696,-6.826224288419732,-7.034101352174292
296,Concat PPO,-6.753837949963981,-6.978510882193077,-6.332192526804264,-6.332192526804264,-6.950810440894602,-6.978510882193077
297,Concat PPO,-6.7246900814386015,-6.863808156442844,-6.466358768934606,-6.466358768934606,-6.863808156442844,-6.843903318938352
298,Concat PPO,-6.791829502433019,-7.018908352197269,-6.463776253059997,-6.463776253059997,-6.8928039020417895,-7.018908352197269
299,Concat PPO,-6.674159626828703,-6.895177651486944,-6.407696546768744,-6.407696546768744,-6.71960468223042,-6.895177651486944
300,Concat PPO,-6.684013751941213,-6.856582533333552,-6.433816538436385,-6.433816538436385,-6.761642184053704,-6.856582533333552
1,Blind PPO,,,,,,
2,Blind PPO,,,,,,
3,Blind PPO,,,,,,
4,Blind PPO,,,,,,
5,Blind PPO,,,,,,
6,Blind PPO,,,,,,
7,Blind PPO,,,,,,
8,Blind PPO,,,,,,
9,Blind PPO,,,,,,
10,Blind PPO,,,,,,
11,Blind PPO,,,,,,
12,Blind PPO,,,,,,
13,Blind PPO,,,,,,
14,Blind PPO,,,,,,
15,Blind PPO,,,,,,
16,Blind PPO,,,,,,
17,Blind PPO,,,,,,
18,Blind PPO,,,,,,
19,Blind PPO,,,,,,
20,Blind PPO,,,,,,
21,Blind PPO,,,,,,
22,Blind PPO,,,,,,
23,Blind PPO,,,,,,
24,Blind PPO,,,,,,
25,Blind PPO,-11.041898958932196,-12.046600820161474,-10.2169911661222,-12.046600820161474,-10.2169911661222,-10.862104890512915
26,Blind PPO,-11.1536505263104,-12.128319610987564,-10.426564333511601,-12.128319610987564,-10.426564333511601,-10.906067634432034
27,Blind PPO,-11.13471185291681,-12.166883969923761,-10.197666209103064,-12.166883969923761,-10.197666209103064,-11.03958537972361
28,Blind PPO,-11.086480319448148,-11.952555008787101,-10.319899377813929,-11.952555008787101,-10.319899377813929,-10.986986571743408
29,Blind PPO,-10.9981424725354,-11.674959071948917,-10.346427027711277,-11.674959071948917,-10.346427027711277,-10.973041317946008
30,Blind PPO,-11.110672952003185,-11.851623130376202,-10.419707121584576,-11.851623130376202,-10.419707121584576,-11.06068860404878
31,Blind PPO,-11.14219274960648,-11.914546279615477,-10.467018719220869,-11.914546279615477,-10.467018719220869,-11.045013249983095
32,Blind PPO,-10.95985453752153,-11.740375200470401,-10.231046964003149,-11.740375200470401,-10.231046964003149,-10.908141448091039
33,Blind PPO,-10.859155794172102,-11.596002970280322,-9.988353219107305,-11.596002970280322,-9.988353219107305,-10.993111193128673
34,Blind PPO,-10.756102116242063,-11.43814365061596,-10.04574558139431,-11.43814365061596,-10.04574558139431,-10.784417116715922
35,Blind PPO,-10.907288064933725,-11.674649555109431,-10.188371574777786,-11.674649555109431,-10.188371574777786,-10.858843064913964
36,Blind PPO,-10.99422918112156,-11.82819713714514,-10.225068469580279,-11.82819713714514,-10.225068469580279,-10.929421936639255
37,Blind PPO,-10.897336584352397,-11.703508410450947,-10.072395930925344,-11.703508410450947,-10.072395930925344,-10.916105411680903
38,Blind PPO,-10.8377947170383,-11.568764543243411,-10.099252816191516,-11.568764543243411,-10.099252816191516,-10.845366791679973
39,Blind PPO,-10.823324676908634,-11.543975282810102,-10.254796936144157,-11.543975282810102,-10.254796936144157,-10.671201811771642
40,Blind PPO,-10.878153022532922,-11.539324229452511,-10.378402921585746,-11.539324229452511,-10.378402921585746,-10.716731916560509
41,Blind PPO,-10.8698665493382,-11.411305613543737,-10.283018422750581,-11.411305613543737,-10.283018422750581,-10.915275611720284
42,Blind PPO,-10.819467214333306,-11.633409190613861,-10.128051449947222,-11.633409190613861,-10.128051449947222,-10.696941002438834
43,Blind PPO,-10.81059565069493,-11.685937092235886,-10.163858190280791,-11.685937092235886,-10.163858190280791,-10.581991669568115
44,Blind PPO,-10.735058689433567,-11.671980053001384,-9.997581214508763,-11.671980053001384,-9.997581214508763,-10.535614800790556
45,Blind PPO,-10.662958232748297,-11.578231515603369,-9.817437068182166,-11.578231515603369,-9.817437068182166,-10.593206114459354
46,Blind PPO,-10.615994801945636,-11.67061906822116,-9.840122649659158,-11.67061906822116,-9.840122649659158,-10.33724268795659
47,Blind PPO,-10.477304409602567,-11.336553997718168,-9.77389253417712,-11.336553997718168,-9.77389253417712,-10.321466696912415
48,Blind PPO,-10.50288564494285,-11.377085002353638,-9.706768851604377,-11.377085002353638,-9.706768851604377,-10.424803080870538
49,Blind PPO,-10.549905642943825,-10.936513447482417,-10.038907243220377,-10.936513447482417,-10.038907243220377,-10.674296238128678
50,Blind PPO,-10.650598839618231,-11.174276272899126,-10.038581437309633,-11.174276272899126,-10.038581437309633,-10.738938808645933
51,Blind PPO,-10.500719403383856,-11.102619876668347,-9.839454653864,-11.102619876668347,-9.839454653864,-10.560083679619222
52,Blind PPO,-10.291389862763412,-10.837349330929296,-9.721337664044952,-10.837349330929296,-9.721337664044952,-10.315482593315988
53,Blind PPO,-10.258131367965978,-10.742217806036788,-9.509937467265184,-10.742217806036788,-9.509937467265184,-10.52223883059596
54,Blind PPO,-10.259256055190358,-11.064074059759873,-9.385728402895039,-11.064074059759873,-9.385728402895039,-10.327965702916165
55,Blind PPO,-10.08994073447848,-10.787753588557448,-9.295837536442377,-10.787753588557448,-9.295837536442377,-10.18623107843561
56,Blind PPO,-10.058396923519206,-10.797667706162112,-9.288400952225347,-10.797667706162112,-9.288400952225347,-10.089122112170156
57,Blind PPO,-9.888503318966302,-10.597241847470256,-9.1148737243253,-10.597241847470256,-9.1148737243253,-9.953394385103353
58,Blind PPO,-9.922204656568752,-10.634443229297485,-9.111350040955127,-10.634443229297485,-9.111350040955127,-10.020820699453646
59,Blind PPO,-9.830642907180419,-10.452813128059624,-9.084325128166578,-10.452813128059624,-9.084325128166578,-9.954790465315059
60,Blind PPO,-9.70390990626874,-10.252527921682347,-8.989513410840619,-10.252527921682347,-8.989513410840619,-9.86968838628325
61,Blind PPO,-9.790715826004371,-10.290656932728888,-9.145325017181637,-10.290656932728888,-9.145325017181637,-9.936165528102588
62,Blind PPO,-9.847914238115962,-10.165648508203072,-9.233834306732998,-10.165648508203072,-9.233834306732998,-10.144259899411814
63,Blind PPO,-9.8541165143631,-10.245846165473743,-9.210573012466673,-10.245846165473743,-9.210573012466673,-10.105930365148884
64,Blind PPO,-9.853743128652354,-10.249570689345568,-9.1226186188931,-10.249570689345568,-9.1226186188931,-10.189040077718394
65,Blind PPO,-9.719120780901562,-10.19157052248442,-9.000241813541384,-10.19157052248442,-9.000241813541384,-9.965550006678882
66,Blind PPO,-9.655723940810933,-10.266172143760958,-9.044113748158516,-10.266172143760958,-9.044113748158516,-9.656885930513326
67,Blind PPO,-9.581593043140728,-9.922965177769363,-9.128281431542582,-9.922965177769363,-9.128281431542582,-9.693532520110239
68,Blind PPO,-9.517404734738433,-9.799533228569704,-9.066375075463434,-9.68630590018216,-9.066375075463434,-9.799533228569704
69,Blind PPO,-9.570627349714092,-9.795351742363577,-9.149023201088191,-9.795351742363577,-9.149023201088191,-9.767507105690504
70,Blind PPO,-9.644075392088837,-9.938512750186453,-9.202687727165806,-9.938512750186453,-9.202687727165806,-9.791025698914254
71,Blind PPO,-9.585922033855294,-9.853989603828783,-9.103669342218488,-9.800107155518612,-9.103669342218488,-9.853989603828783
72,Blind PPO,-9.431527341665912,-9.736102530495101,-8.878014852079785,-9.736102530495101,-8.878014852079785,-9.680464642422852
73,Blind PPO,-9.311618359803035,-9.570263862462719,-8.914983663892585,-9.449607553053804,-8.914983663892585,-9.570263862462719
74,Blind PPO,-9.227699068576461,-9.472470250692517,-8.766911652206158,-9.472470250692517,-8.766911652206158,-9.443715302830707
75,Blind PPO,-9.19577752193472,-9.479538697415032,-8.678101991617787,-9.479538697415032,-8.678101991617787,-9.429691876771342
76,Blind PPO,-9.212891978500148,-9.500804335270123,-8.6808316608924,-9.457039939337921,-8.6808316608924,-9.500804335270123
77,Blind PPO,-9.232845535405731,-9.526921200712483,-8.740214240368518,-9.526921200712483,-8.740214240368518,-9.43140116513619
78,Blind PPO,-9.200015924523667,-9.602269728622087,-8.708597497935239,-9.602269728622087,-8.708597497935239,-9.28918054701367
79,Blind PPO,-9.2117679951214,-9.426114110982008,-8.900178497507046,-9.426114110982008,-8.900178497507046,-9.309011376875148
80,Blind PPO,-9.124988542325209,-9.305096400006093,-8.844051847554796,-9.305096400006093,-8.844051847554796,-9.225817379414739
81,Blind PPO,-9.03525655859458,-9.268207325629913,-8.737113969876061,-9.268207325629913,-8.737113969876061,-9.100448380277772
82,Blind PPO,-9.125740853838893,-9.235229108430204,-8.935342510166674,-9.235229108430204,-8.935342510166674,-9.2066509429198
83,Blind PPO,-9.129712876597566,-9.277608336149319,-9.044238902805859,-9.277608336149319,-9.067291390837518,-9.044238902805859
84,Blind PPO,-9.172579972944387,-9.374810441828432,-8.969473406348676,-9.374810441828432,-9.173456070656053,-8.969473406348676
85,Blind PPO,-9.054797628346192,-9.411971417609445,-8.790752340120392,-9.411971417609445,-8.961669127308737,-8.790752340120392
86,Blind PPO,-8.905709470108228,-9.3120392841623,-8.654470490524544,-9.3120392841623,-8.750618635637837,-8.654470490524544
87,Blind PPO,-8.8398945673362,-9.250554757364574,-8.526577834741339,-9.250554757364574,-8.742551109902685,-8.526577834741339
88,Blind PPO,-8.701968508170594,-8.899853729236451,-8.582817021218828,-8.899853729236451,-8.6232347740565,-8.582817021218828
89,Blind PPO,-8.68465816424006,-8.88641449036959,-8.535693982297467,-8.88641449036959,-8.535693982297467,-8.631866020053124
