method,day,event,under_steps,over_steps,pf_fail,minimum_voltage_pu,maximum_voltage_pu,line_loss_mwh,mean_absolute_normalized_action,rms_normalized_action,normalized_action_saturation_fraction,absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar
pilot_droop,60,0,0,0,0,0.9582169985409215,1.0191093497778407,2.6702737763631657,0.19733383056397238,0.19841718989621895,0.0,72.32843943790536,1.3416408398118889
pilot_droop,61,0,0,0,0,0.9597079392236586,1.0258407236162184,2.0402902953194677,0.16809975844807923,0.17067739195576168,0.0,61.84182874077137,1.3416408398118889
pilot_droop,62,0,0,0,0,0.9516731158862132,1.0272528430592291,3.242959956194608,0.22102148629104099,0.2243450138906618,0.0,79.81338919379502,1.3416408398118889
pilot_droop,63,0,0,0,0,0.9511621565632606,1.0229450295926354,3.470580162332357,0.228913230355829,0.23163710759230616,0.0,82.50151239520117,1.3416408398118889
pilot_droop,64,1,2,0,0,0.9499205170747193,1.0237117295081124,3.783755789142458,0.23829283627370992,0.24181338200550956,0.0,85.52244465942023,1.3416408398118889
pilot_droop,65,1,1,0,0,0.949779182568097,1.0249143451290177,3.641010679311891,0.23607762344181538,0.23917097937459803,0.0,84.78217648507719,1.3416408398118889
pilot_droop,66,0,0,0,0,0.9518555294582397,1.0217168554581337,3.6276840924274487,0.2345398572894434,0.23739955819031047,0.0,84.34610087096921,1.3416408398118889
pilot_droop,67,0,0,0,0,0.9597055262460027,1.0254301545044262,2.27832521870508,0.17923741360815862,0.18094928839488622,0.0,66.02602763097026,1.3416408398118889
pilot_droop,68,0,0,0,0,0.9621138622069851,1.0242901108255367,1.7102109153191596,0.15338487667031586,0.15567374798648898,0.0,56.61091189651532,1.1858266132603805
pilot_droop,69,0,0,0,0,0.9509869605303203,1.025757791495486,3.527972201296931,0.22743755819586417,0.23255260089308155,0.0,81.80186498752087,1.3133361582496064
pilot_droop,70,1,2,0,0,0.9495473645828024,1.0246128714422764,3.848229815371884,0.23999624738159278,0.24406418505711275,0.0,86.04757258241482,1.3416408398118889
pilot_droop,71,0,0,0,0,0.9516016785038984,1.024134701148555,3.517528728166539,0.2303003241928915,0.23342911799275504,0.0,82.92394925872978,1.3416408398118889
pilot_droop,72,1,2,0,0,0.9494527590633116,1.028484354797047,3.5752121994965673,0.23444941562289992,0.23746605239856403,0.0,84.24061337616953,1.3416408398118889
pilot_droop,73,0,0,0,0,0.9505331205290906,1.0225615648560045,3.9182586544787217,0.24252727596710125,0.24598857058073226,0.0,86.94134310045804,1.3416408398118889
pilot_droop,74,0,0,0,0,0.9559471597390036,1.021971368650927,2.916685781611687,0.20629307782898346,0.2078797267096498,0.0,75.22093318846713,1.3416408398118889
pilot_droop,75,0,0,0,0,0.9581186023691943,1.0224296383502562,2.36176243463259,0.18424247748528919,0.1859390903206709,0.0,67.70524727677166,1.3416408398118889
pilot_droop,76,1,4,0,0,0.9492887607677019,1.0287823593536851,3.5857871217554202,0.23565938494478664,0.23864604554402954,0.0,84.59404231120453,1.3416408398118889
pilot_droop,78,1,2,0,0,0.9491356055733012,1.0328275337277009,3.60190421285228,0.23701462615281343,0.23911075293522602,0.0,85.11130810144667,1.3416408398118889
pilot_droop,79,1,3,0,0,0.9491965465151548,1.0206336320543326,4.141574409566144,0.25125300356497365,0.254167382247614,0.0,89.84142710895411,1.3416408398118889
pilot_droop,80,0,0,0,0,0.95221139527766,1.021169355154805,3.854943902714375,0.24010531278327107,0.24319832330178853,0.0,86.18623882898385,1.3416408398118889
pilot_droop,81,0,0,0,0,0.9606917234991361,1.0305272612834988,2.01260046647373,0.16899637583022317,0.17063801894278285,0.0,62.20839642073501,1.3416408398118889
pilot_droop,82,0,0,0,0,0.963424328609862,1.0339696749612077,1.6607545810271096,0.1465728747813652,0.1506787654755888,0.0,53.99935718312858,1.2841612913225353
pilot_droop,83,0,0,0,0,0.9541319977547705,1.025942806011195,3.3696459911072014,0.22475309118938944,0.22851311723968049,0.0,81.00591866380924,1.2597179990064857
pilot_droop,84,0,0,0,0,0.9544800712092928,1.026589898975337,3.1238852458077178,0.21790427924133837,0.22046492746544327,0.0,78.84259620499323,1.3416408398118889
pilot_droop,86,0,0,0,0,0.9537277641511603,1.023610259770209,3.165959865624328,0.21920395052681366,0.22183918164846406,0.0,79.30106004722015,1.3416408398118889
pilot_droop,87,0,0,0,0,0.9640460769572536,1.0317293869193513,1.629087686613757,0.1485578555148095,0.15059172340859173,0.0,54.789665685266456,1.305641768405127
pilot_droop,88,0,0,0,0,0.9656139593060383,1.0237164363153328,1.7550508335885062,0.15652967896312475,0.15799388366079722,0.0,57.84168612042644,1.1604975418151557
pilot_droop,89,0,0,0,0,0.9671015629995167,1.0216699922375407,1.4614864080602543,0.14103770993339518,0.14252085350616134,0.0,52.12694919880576,1.0714328902007169
pilot_droop,90,0,0,0,0,0.9662331095885923,1.030968735591543,1.3832561830636978,0.13332786799098054,0.1358942561300657,0.0,49.19695505336447,1.0737528958133489
pilot_droop,91,0,0,0,0,0.9558528137416298,1.0323819972608892,2.70656849453735,0.201382915644596,0.20472210482879621,0.0,73.20390192961757,1.1457379771831986
pilot_droop,92,0,0,0,0,0.9557020021908745,1.0315265783622751,2.8592077802454523,0.20853907770166794,0.21130603260198746,0.0,75.66707509397045,1.3221314412037741
pilot_droop,93,0,0,0,0,0.9542782252068001,1.0272237068867502,3.3230408669741207,0.22597141261212528,0.22909750083598476,0.0,81.4242018179687,1.3416408398118889
pilot_droop,94,0,0,0,0,0.9568781675128327,1.044151402791985,2.595065592940644,0.19470613930995265,0.19729681794261672,0.0,70.90179202341014,1.3416408398118889
pilot_droop,95,0,0,0,0,0.9636472795878293,1.0420117617194202,1.7422487740666488,0.15117749276881418,0.15346727037245508,0.0,55.63610904998117,1.3302728522940035
pilot_droop,96,0,0,0,0,0.9658870260476394,1.0384382308253979,1.4016114922091087,0.13070323473463455,0.13374011184122828,0.0,48.16572421276408,1.0741315443998651
pilot_droop,97,0,0,0,0,0.9577760963712972,1.0299158410651144,2.503141876539772,0.19358753063715994,0.19668278222042956,0.0,70.63168261765425,1.098619685448531
pilot_droop,98,0,0,0,0,0.9557892294160975,1.0334912348983338,2.7796230989475337,0.20529618440195918,0.20811208192524033,0.0,74.57165589077884,1.3044566423117434
pilot_droop,99,0,0,0,0,0.9552270656300587,1.0314377078126973,2.912283915386426,0.2113361187900106,0.21421796076508293,0.0,76.56140532900793,1.3416408398118889
pilot_droop,100,0,0,0,0,0.9565115140675792,1.030293610625889,2.8708506884152816,0.20960142579860985,0.2123581833305219,0.0,75.99619670425544,1.3304470493030063
pilot_droop,101,0,0,0,0,0.9552445379052876,1.0275248435167552,3.0604361023321336,0.2146182459934304,0.21790346125326449,0.0,77.69009911841833,1.3317755847167314
pilot_droop,102,0,0,0,0,0.9645085584586824,1.0304391895489038,1.6623485993779257,0.15272340543257693,0.15445762056973403,0.0,56.315942058249966,1.2639325803520736
pilot_droop,103,0,0,0,0,0.9666847236526942,1.0270290902577712,1.313333626255024,0.1317670422140509,0.1339538303970443,0.0,48.63740065427822,1.000806865373178
pilot_droop,104,0,0,0,0,0.957500127186576,1.0217377801328371,2.643320233875249,0.19812753175695738,0.20181774903002264,0.0,72.11653636570442,1.0924673770641478
pilot_droop,106,0,0,0,0,0.958770247152563,1.0418302261750523,2.358155752678323,0.1856046021760752,0.18839464660435173,0.0,67.77089812952617,1.2320280049771186
pilot_droop,107,0,0,0,0,0.9585537643598759,1.0422861303670883,2.3856396182146904,0.18721818349634609,0.1899197887467589,0.0,68.34089315026633,1.2271835421743411
pilot_droop,108,0,0,0,0,0.9594768086371009,1.0413186790474285,2.309069577249708,0.1841704281202207,0.18658008579121366,0.0,67.3243465765153,1.2405919137861994
pilot_droop,109,0,0,0,0,0.965203897178756,1.0395727699915502,1.5499535972635394,0.14272906716602543,0.14479520131407797,0.0,52.553498720067765,1.213687472297813
pilot_droop,110,0,0,0,0,0.9671676236388198,1.0374352890408012,1.3042941718142027,0.12569588298598924,0.12865218650610358,0.0,46.33220512976223,0.9861614550933333
pilot_droop,111,0,0,0,0,0.9580656427501046,1.0271162972455408,2.5288204572363933,0.19537054553317526,0.19863395421724253,0.0,71.1987588716,1.1277555679646354
pilot_droop,112,0,0,0,0,0.9574270175804351,1.0272338204023428,2.630456658779118,0.2005401438412567,0.20341126383090083,0.0,72.95292606809356,1.2347250598158168
pilot_droop,113,0,0,0,0,0.9566644516045527,1.0269257293451537,2.7994913748457053,0.20761301935029527,0.21073546218929493,0.0,75.2768120185157,1.254336017812501
pilot_droop,114,0,0,0,0,0.9568051934319364,1.0262667278164206,2.800483747915508,0.20749058069971701,0.21049639298225017,0.0,75.26829213204279,1.2743641423265366
pilot_droop,115,0,0,0,0,0.9589557759590458,1.039851142700637,2.3424070818646285,0.18621255604860684,0.1886349643045201,0.0,68.06154950785805,1.2804541070796815
pilot_droop,116,0,0,0,0,0.9652554273715821,1.032817495842936,1.5793960750258078,0.14817850586647788,0.14984477564211998,0.0,54.61753325323077,1.205424909653503
pilot_droop,117,0,0,0,0,0.9674310688681912,1.0336914953227414,1.273968045885338,0.12712051280929396,0.12946604166502287,0.0,46.866234221517146,1.0267752811582544
pilot_droop,118,0,0,0,0,0.9634518661651769,1.028826660588552,1.9771310106336442,0.17069188777046898,0.17275455203765852,0.0,62.87468524441643,1.0792606933627265
pilot_droop,119,0,0,0,0,0.9662905606297435,1.02836763469928,1.4043961341793902,0.13899850426241755,0.14062640408249863,0.0,51.28829501844651,1.1282161837742095
pilot_droop,120,0,0,0,0,0.9577578103717267,1.0308524819609635,2.5156285140682497,0.19531213655136526,0.19856875765526805,0.0,71.16342593696797,1.082888476693411
pilot_droop,121,0,0,0,0,0.9576883456407614,1.0326141448724018,2.5923350698559555,0.19904627045616508,0.2015411469912337,0.0,72.49937067412043,1.3036984121784487
pilot_droop,122,0,0,0,0,0.9589383273893738,1.038000702673282,2.3933437310359285,0.18972983257845044,0.19195840173435608,0.0,69.31829118694422,1.2998318250107537
pilot_droop,123,0,0,0,0,0.9652288603689229,1.041246351530824,1.5689232289128636,0.14367146782266596,0.14560783272058048,0.0,52.88028138445853,1.2138176868944432
pilot_droop,124,0,0,0,0,0.9671444526888091,1.04283029203341,1.3704419298477077,0.1251756442943588,0.12853845257669116,0.0,46.08388137495516,1.0420049244824476
pilot_droop,125,0,0,0,0,0.958209172296805,1.043813894045917,2.35107286049142,0.18606459232978523,0.18875896035292644,0.0,67.90700307050255,1.1675641826830456
pilot_droop,126,0,0,0,0,0.9576673720973731,1.0443948725531265,2.472173440590506,0.1918049827994158,0.19418866543785535,0.0,69.91976883922854,1.3038534168620524
pilot_droop,127,0,0,0,0,0.9591954232770019,1.039482787836337,2.4165656131563327,0.1913558462013801,0.19356692751822255,0.0,69.8736208760992,1.3178655470437515
pilot_droop,128,0,0,0,0,0.9651537681969004,1.0276620726138717,1.4853152264549294,0.14394333756839237,0.14560224003799813,0.0,53.10979171483268,1.2167251909123422
pilot_droop,129,0,0,0,0,0.9639462746438078,1.0286523224168973,1.8666071863217615,0.16526161584382257,0.16701773525682823,0.0,60.93877852749556,1.0942806871879438
pilot_droop,130,0,0,0,0,0.9659656153302417,1.0359750816079956,1.4827285816434694,0.14157009373108545,0.14329114607766558,0.0,52.15302276740644,1.1583905177024367
pilot_droop,131,0,0,0,0,0.9674060405804086,1.032281742530277,1.3255277524136457,0.1314095112029463,0.13384139247674248,0.0,48.463588150066435,1.0493208656604673
pilot_droop,132,0,0,0,0,0.9572802199752338,1.0340338083805598,2.5165782540309767,0.19636083013998964,0.19923461556223546,0.0,71.49632379872297,1.1568322075040745
pilot_droop,134,0,0,0,0,0.9572701979954777,1.0262205285687012,2.8556580718940325,0.20921899611130357,0.21220349292823237,0.0,75.86087272784425,1.2722719122979793
pilot_droop,135,0,0,0,0,0.9567734158164477,1.0288696297029591,2.76528231501755,0.20675469151077172,0.20948843375092754,0.0,75.04922084735054,1.325793443513918
pilot_droop,136,0,0,0,0,0.9573397866269631,1.0312590470106435,2.488505836148489,0.19498432994199297,0.19760996361455868,0.0,71.11826167048494,1.3292174076771004
pilot_droop,138,0,0,0,0,0.9680511576257927,1.0337409075222574,1.1318178829414474,0.11775141636220117,0.12004292967713993,0.0,43.40607087301928,1.0069355479772144
pilot_droop,139,0,0,0,0,0.9675344987444596,1.0429626844680286,1.2895645863946785,0.12143834738526493,0.12463887306181724,0.0,44.71519636903291,0.9741193371458109
pilot_droop,140,0,0,0,0,0.9585243758144665,1.0401856899618687,2.3478792544798286,0.187836904078722,0.19070459070931137,0.0,68.61680069897547,1.1263282720431282
pilot_droop,141,0,0,0,0,0.9579521694098511,1.0343218088921815,2.5927515821797003,0.20013950082163015,0.20254904959923586,0.0,72.82265317584913,1.2899011294171874
pilot_droop,142,0,0,0,0,0.9575526245584759,1.0283311363695204,2.7520891939283123,0.2065918433945626,0.20923878060984435,0.0,74.98124491484427,1.3285468758084755
pilot_droop,143,0,0,0,0,0.9598329129839794,1.0366930614021792,2.3776092013834424,0.1908005098812282,0.19290208444314527,0.0,69.71293731917538,1.3057080085837607
pilot_droop,144,0,0,0,0,0.9648318680532726,1.0400699509660214,1.5657323042733262,0.14568379482564828,0.14726592652883824,0.0,53.61508860746862,1.238358140357825
pilot_droop,145,0,0,0,0,0.9671870725146786,1.0334549557953603,1.3258944220116202,0.13158708267534772,0.1339667456285571,0.0,48.51656258930277,1.0511263436883593
pilot_droop,146,0,0,0,0,0.9576438131793039,1.0411124338319326,2.4261614370793194,0.19186399745134017,0.19445901434139592,0.0,69.96550487355101,1.1586838670649577
pilot_droop,148,0,0,0,0,0.959219451164704,1.0376897791645145,2.4366561899248853,0.19332617529047033,0.19553129979105804,0.0,70.54130142299755,1.3312419314466115
pilot_droop,149,0,0,0,0,0.9648200028448849,1.0378852821221987,1.7152506153466873,0.15483370081832012,0.15650430349135677,0.0,57.02948942661055,1.2406255003556474
pilot_droop,150,0,0,0,0,0.9626759485695963,1.0296487443795876,2.068333374224974,0.1759840731198589,0.1779246284931232,0.0,64.72705977366662,1.163631088776642
pilot_droop,151,0,0,0,0,0.965592786854487,1.0242144688197656,1.506930617722762,0.14755922408464053,0.148885661170833,0.0,54.44525022054712,1.1824776857583066
pilot_droop,152,0,0,0,0,0.9675132037780186,1.0295119511755035,1.2472335474252363,0.12814751461458704,0.13033779809039944,0.0,47.256081015565265,1.0319195574053712
pilot_droop,153,0,0,0,0,0.9588268837189097,1.0351251225057287,2.3259353688173188,0.18857739578622082,0.191184794345949,0.0,68.89649459661484,1.1251931259638046
pilot_droop,154,0,0,0,0,0.9578163579961326,1.035447788260809,2.5544585440797674,0.19883497113672396,0.2012297828737156,0.0,72.3811664889177,1.2873836027889916
pilot_droop,155,0,0,0,0,0.9575230918678503,1.0422871464167656,2.5205124692579837,0.19629618851467967,0.19849415311485913,0.0,71.49354132073084,1.3338174348911165
pilot_droop,156,0,0,0,0,0.9571298489313176,1.0374073593339028,2.636861072433222,0.20226714317686856,0.2046642758189885,0.0,73.49919603285768,1.3416408398118889
pilot_droop,157,0,0,0,0,0.9588576369820923,1.0354029847206698,2.5048713483974927,0.19679020841916403,0.19895261472802306,0.0,71.7249834659781,1.3416408398118889
pilot_droop,158,0,0,0,0,0.9643761824863339,1.0350776760274778,1.65380781204782,0.15349334881951412,0.15497444445243558,0.0,56.55911546702515,1.2753068320317211
pilot_droop,160,0,0,0,0,0.9567605207900971,1.0336579619999113,2.6600482572659194,0.20281439965280393,0.20591047590432338,0.0,73.64025582211622,1.1985725830859009
pilot_droop,161,0,0,0,0,0.9573273781037235,1.027531282113645,2.864647978085921,0.20972063772690794,0.21270694860293274,0.0,76.02598648589053,1.3320714663999649
pilot_droop,162,0,0,0,0,0.9560360076581361,1.026862704909703,2.99789344763278,0.21279260989588997,0.21626606786731675,0.0,77.05261061743671,1.30145530914745
pilot_droop,163,0,0,0,0,0.9577608327533208,1.0332252400397333,2.5499537563435224,0.19867619328821698,0.20111172284678683,0.0,72.33621116803087,1.2896472309457643
pilot_droop,164,0,0,0,0,0.9588541997640189,1.0314177666763849,2.427747996562982,0.1936335970337192,0.19596024245084787,0.0,70.68032261676383,1.313406929949515
pilot_droop,165,0,0,0,0,0.9651440308462569,1.0321915073647598,1.5203868727372774,0.14694048402210078,0.1483260946599414,0.0,54.14876360828585,1.2182859001513793
pilot_droop,166,0,0,0,0,0.967660653751316,1.0269360794553644,1.2862332670484877,0.1327386243501678,0.13456485078881822,0.0,48.971294254493806,1.0338205972201455
pilot_droop,167,0,0,0,0,0.9578576273865387,1.0297395717483633,2.5944595132819934,0.2007798155924926,0.20395386538401092,0.0,72.94855486829519,1.1431824657443175
pilot_droop,168,0,0,0,0,0.9575199270378826,1.0268818363957708,2.828514997753664,0.2106923412065953,0.21353567014471322,0.0,76.31500021061889,1.3023280268329507
pilot_droop,169,0,0,0,0,0.9573701388618715,1.0364463144930072,2.624716210042406,0.20269478663491705,0.2050121697545923,0.0,73.6240603634342,1.3389740395417014
pilot_droop,170,0,0,0,0,0.9580000780027194,1.0309745304783386,2.7236402118095593,0.20769849435115853,0.21034866919113465,0.0,75.28075726051678,1.3367858478861496
pilot_droop,171,0,0,0,0,0.9592360752140738,1.0271301679489353,2.507653472827274,0.19739129262355468,0.19983715012715297,0.0,71.94725607812241,1.3136744229847623
pilot_droop,172,0,0,0,0,0.9651992923055058,1.0249015897582134,1.5534550830939553,0.1503659587663909,0.15173343571237652,0.0,55.484866776359745,1.213004945225814
pilot_droop,173,0,0,0,0,0.9677264769741349,1.0206167709338194,1.3110736949424644,0.13485129224136472,0.13665186786417394,0.0,49.80193492654924,1.0263562487203781
pilot_droop,174,0,0,0,0,0.958417705589031,1.0290388139106033,2.526368220751344,0.19698103897583982,0.20011628960229616,0.0,71.73269407725917,1.1299305648964755
pilot_droop,175,0,0,0,0,0.9583782364592806,1.0291866575934276,2.5586471917597784,0.19942851698336503,0.20191263323290806,0.0,72.60676979181667,1.2785095513326659
